best_reward,best_reward_std,best_score,step,test_episode,test_step,timing/test_time,timing/total_time,timing/train_time,timing/train_time_collect,timing/train_time_update,timing/update_speed,train_episode,train_step,update_step
-5.328764069427523,0.0,-5.328764069427523,1,8.0,4356.0,0.0,8.69276738166809,8.69276738166809,0.0,3.0791189670562744,2355.981599506463,48.0,20480.0,10.0
-5.328764069427523,0.0,-5.328764069427523,2,12.0,9096.0,0.0,16.680456161499023,16.680456161499023,0.0,5.682358741760254,2455.5683371862324,69.0,40960.0,20.0
378.4897583081932,0.0,378.4897583081932,3,16.0,14356.0,0.0,26.269022941589355,26.269022941589355,0.0,9.499240398406982,2338.876483400821,77.0,61440.0,30.0
378.4897583081932,0.0,378.4897583081932,4,20.0,17612.0,0.0,35.090691328048706,35.090691328048706,0.0,13.325486421585083,2334.5222593126764,95.0,81920.0,40.0
3441.191922425882,0.0,3441.191922425882,5,24.0,44432.0,0.0,53.66329789161682,53.66329789161682,0.0,16.036818742752075,1908.1943157279704,105.0,102400.0,50.0
3441.191922425882,0.0,3441.191922425882,6,28.0,47516.0,0.0,62.12070918083191,62.12070918083191,0.0,19.62987232208252,1978.0843074778693,106.0,122880.0,60.0
4701.344788189182,0.0,4701.344788189182,7,32.0,71140.0,0.0,80.11351418495178,80.11351418495178,0.0,23.17123556137085,1789.460885076593,111.0,143360.0,70.0
4701.344788189182,0.0,4701.344788189182,8,36.0,72224.0,0.0,88.00944328308105,88.00944328308105,0.0,27.128519535064697,1861.6184114812668,114.0,163840.0,80.0
7726.544073811773,0.0,7726.544073811773,9,40.0,97252.0,0.0,106.92633748054504,106.92633748054504,0.0,31.15020227432251,1723.803548714427,120.0,184320.0,90.0
8042.504563482731,0.0,8042.504563482731,10,44.0,124560.0,0.0,126.64492559432983,126.64492559432983,0.0,35.12545323371887,1617.119667755321,134.0,204800.0,100.0
8042.504563482731,0.0,8042.504563482731,11,48.0,142608.0,0.0,142.16366505622864,142.16366505622864,0.0,39.196645736694336,1584.6524490691568,134.0,225280.0,110.0
8042.504563482731,0.0,8042.504563482731,12,52.0,163444.0,0.0,158.49789094924927,158.49789094924927,0.0,42.733633279800415,1550.5569097994617,142.0,245760.0,120.0
8042.504563482731,0.0,8042.504563482731,13,56.0,195348.0,0.0,180.59528303146362,180.59528303146362,0.0,46.8935968875885,1474.2356252661107,143.0,266240.0,130.0
8042.504563482731,0.0,8042.504563482731,14,60.0,198356.0,0.0,188.59282302856445,188.59282302856445,0.0,50.132872343063354,1520.3123607549642,145.0,286720.0,140.0
8042.504563482731,0.0,8042.504563482731,15,64.0,199592.0,0.0,195.9694697856903,195.9694697856903,0.0,53.57603073120117,1567.5911167997237,171.0,307200.0,150.0
8042.504563482731,0.0,8042.504563482731,16,68.0,218068.0,0.0,211.92009115219116,211.92009115219116,0.0,57.47936773300171,1546.2432005310693,175.0,327680.0,160.0
8042.504563482731,0.0,8042.504563482731,17,72.0,219212.0,0.0,218.5309579372406,218.5309579372406,0.0,60.156216859817505,1593.1838824409824,178.0,348160.0,170.0
8042.504563482731,0.0,8042.504563482731,18,76.0,225908.0,0.0,228.91779375076294,228.91779375076294,0.0,64.20191717147827,1610.3597451291241,184.0,368640.0,180.0
8042.504563482731,0.0,8042.504563482731,19,80.0,228988.0,0.0,236.70283603668213,236.70283603668213,0.0,67.11943864822388,1643.917776885857,184.0,389120.0,190.0
8042.504563482731,0.0,8042.504563482731,20,84.0,233160.0,0.0,245.303076505661,245.303076505661,0.0,70.61587691307068,1669.771149366516,193.0,409600.0,200.0
8042.504563482731,0.0,8042.504563482731,21,88.0,233924.0,0.0,251.99349665641785,251.99349665641785,0.0,73.60797071456909,1706.7107116117181,193.0,430080.0,210.0
8042.504563482731,0.0,8042.504563482731,22,92.0,235224.0,0.0,260.30698585510254,260.30698585510254,0.0,77.94766592979431,1730.8794019488976,203.0,450560.0,220.0
8042.504563482731,0.0,8042.504563482731,23,96.0,237448.0,0.0,268.83633160591125,268.83633160591125,0.0,81.95076894760132,1752.1441286830989,205.0,471040.0,230.0
8042.504563482731,0.0,8042.504563482731,24,100.0,240004.0,0.0,277.3055965900421,277.3055965900421,0.0,85.86070585250854,1772.4849625975785,205.0,491520.0,240.0
