t_s,segment,position_km,speed_ms,speed_kmh,speed_limit_ms,over_limit_ms,action,action_name,energy_kwh
0.0,0,0.000,15.000,54.00,1.00,0.00,0,Brake,0.0000
1.0,0,0.000,14.200,51.12,1.00,0.00,0,Brake,0.0000
2.0,0,0.000,13.400,48.24,1.00,0.00,0,Brake,0.0000
3.0,0,0.000,12.600,45.36,1.00,0.00,0,Brake,0.0000
4.0,0,0.000,11.800,42.48,1.00,0.00,0,Brake,0.0000
5.0,0,0.000,11.000,39.60,1.00,0.00,0,Brake,0.0000
6.0,0,0.000,10.200,36.72,1.00,0.00,0,Brake,0.0000
7.0,0,0.000,9.400,33.84,1.00,0.00,0,Brake,0.0000
8.0,0,0.000,8.600,30.96,1.00,0.00,0,Brake,0.0000
9.0,1,0.100,7.800,28.08,11.10,0.00,3,Power,0.0000
10.0,1,0.100,8.400,30.24,11.10,0.00,3,Power,1.0500
11.0,1,0.100,9.000,32.40,11.10,0.00,3,Power,2.0972
12.0,1,0.100,9.600,34.56,11.10,0.00,1,Coast,3.1420
13.0,1,0.100,9.557,34.41,11.10,0.00,1,Coast,3.1420
14.0,1,0.100,9.515,34.25,11.10,0.00,1,Coast,3.1420
15.0,1,0.100,9.473,34.10,11.10,0.00,1,Coast,3.1420
16.0,1,0.100,9.430,33.95,11.10,0.00,1,Coast,3.1420
17.0,1,0.100,9.388,33.80,11.10,0.00,1,Coast,3.1420
18.0,1,0.100,9.345,33.64,11.10,0.00,3,Power,3.1420
19.0,1,0.100,9.945,35.80,11.10,0.00,1,Coast,4.1856
20.0,2,0.200,9.903,35.65,11.10,0.00,1,Coast,4.1856
21.0,2,0.200,10.029,36.10,11.10,0.00,1,Coast,4.1856
22.0,2,0.200,10.155,36.56,11.10,0.00,1,Coast,4.1856
23.0,2,0.200,10.281,37.01,11.10,0.00,1,Coast,4.1856
24.0,2,0.200,10.407,37.46,11.10,0.00,1,Coast,4.1856
25.0,2,0.200,10.533,37.92,11.10,0.00,1,Coast,4.1856
26.0,2,0.200,10.658,38.37,11.10,0.00,0,Brake,4.1856
27.0,2,0.200,9.984,35.94,11.10,0.00,1,Coast,4.1856
28.0,2,0.200,10.110,36.40,11.10,0.00,1,Coast,4.1856
29.0,2,0.200,10.236,36.85,11.10,0.00,1,Coast,4.1856
30.0,3,0.300,10.362,37.30,11.10,0.00,0,Brake,4.1856
31.0,3,0.300,9.864,35.51,11.10,0.00,3,Power,4.1856
32.0,3,0.300,10.464,37.67,11.10,0.00,0,Brake,5.2275
33.0,3,0.300,9.966,35.88,11.10,0.00,1,Coast,5.2275
34.0,3,0.300,10.268,36.97,11.10,0.00,0,Brake,5.2275
35.0,3,0.300,9.770,35.17,11.10,0.00,3,Power,5.2275
36.0,3,0.300,10.370,37.33,11.10,0.00,0,Brake,6.2696
37.0,3,0.300,9.872,35.54,11.10,0.00,3,Power,6.2696
38.0,3,0.300,10.472,37.70,11.10,0.00,0,Brake,7.3115
39.0,3,0.300,9.974,35.91,11.10,0.00,1,Coast,7.3115
40.0,4,0.400,10.276,37.00,11.10,0.00,0,Brake,7.3115
41.0,4,0.400,9.666,34.80,11.10,0.00,2,Cruise,7.3115
42.0,4,0.400,9.855,35.48,11.10,0.00,2,Cruise,7.3115
43.0,4,0.400,10.045,36.16,11.10,0.00,2,Cruise,7.3115
44.0,4,0.400,10.234,36.84,11.10,0.00,0,Brake,7.3115
45.0,4,0.400,9.623,34.64,11.10,0.00,2,Cruise,7.3115
46.0,4,0.400,9.813,35.33,11.10,0.00,2,Cruise,7.3115
47.0,4,0.400,10.002,36.01,11.10,0.00,2,Cruise,7.3115
48.0,4,0.400,10.191,36.69,11.10,0.00,2,Cruise,7.3115
49.0,4,0.400,10.381,37.37,11.10,0.00,0,Brake,7.3115
50.0,5,0.500,9.770,35.17,11.10,0.00,3,Power,7.3115
51.0,5,0.500,10.355,37.28,11.10,0.00,1,Coast,8.3529
52.0,5,0.500,10.060,36.22,11.10,0.00,1,Coast,8.3529
53.0,5,0.500,9.765,35.16,11.10,0.00,3,Power,8.3529
54.0,5,0.500,10.351,37.26,11.10,0.00,1,Coast,9.3943
55.0,5,0.500,10.056,36.20,11.10,0.00,1,Coast,9.3943
56.0,5,0.500,9.761,35.14,11.10,0.00,3,Power,9.3943
57.0,5,0.500,10.347,37.25,11.10,0.00,1,Coast,10.4358
58.0,5,0.500,10.053,36.19,11.10,0.00,1,Coast,10.4358
59.0,5,0.500,9.758,35.13,11.10,0.00,3,Power,10.4358
60.0,6,0.600,10.344,37.24,11.10,0.00,1,Coast,11.4773
61.0,6,0.600,10.381,37.37,11.10,0.00,1,Coast,11.4773
62.0,6,0.600,10.418,37.50,11.10,0.00,1,Coast,11.4773
63.0,6,0.600,10.455,37.64,11.10,0.00,1,Coast,11.4773
64.0,6,0.600,10.491,37.77,11.10,0.00,1,Coast,11.4773
65.0,6,0.600,10.528,37.90,11.10,0.00,1,Coast,11.4773
66.0,6,0.600,10.565,38.03,11.10,0.00,1,Coast,11.4773
67.0,6,0.600,10.602,38.17,11.10,0.00,1,Coast,11.4773
68.0,6,0.600,10.638,38.30,11.10,0.00,1,Coast,11.4773
69.0,7,0.700,10.675,38.43,11.10,0.00,0,Brake,11.4773
70.0,7,0.700,10.027,36.10,11.10,0.00,1,Coast,11.4773
71.0,7,0.700,10.179,36.64,11.10,0.00,1,Coast,11.4773
72.0,7,0.700,10.332,37.19,11.10,0.00,1,Coast,11.4773
73.0,7,0.700,10.484,37.74,11.10,0.00,1,Coast,11.4773
74.0,7,0.700,10.636,38.29,11.10,0.00,0,Brake,11.4773
75.0,7,0.700,9.988,35.96,11.10,0.00,1,Coast,11.4773
76.0,7,0.700,10.140,36.51,11.10,0.00,1,Coast,11.4773
77.0,7,0.700,10.293,37.05,11.10,0.00,1,Coast,11.4773
78.0,7,0.700,10.445,37.60,11.10,0.00,1,Coast,11.4773
79.0,8,0.800,10.597,38.15,11.10,0.00,1,Coast,11.4773
80.0,8,0.800,10.524,37.89,11.10,0.00,1,Coast,11.4773
81.0,8,0.800,10.451,37.62,11.10,0.00,1,Coast,11.4773
82.0,8,0.800,10.378,37.36,11.10,0.00,1,Coast,11.4773
83.0,8,0.800,10.304,37.10,11.10,0.00,1,Coast,11.4773
84.0,8,0.800,10.231,36.83,11.10,0.00,1,Coast,11.4773
85.0,8,0.800,10.158,36.57,11.10,0.00,1,Coast,11.4773
86.0,8,0.800,10.086,36.31,11.10,0.00,1,Coast,11.4773
87.0,8,0.800,10.013,36.05,11.10,0.00,1,Coast,11.4773
88.0,8,0.800,9.940,35.78,11.10,0.00,1,Coast,11.4773
89.0,9,0.900,9.867,35.52,11.10,0.00,1,Coast,11.4773
90.0,9,0.900,9.955,35.84,11.10,0.00,1,Coast,11.4773
91.0,9,0.900,10.042,36.15,11.10,0.00,1,Coast,11.4773
92.0,9,0.900,10.129,36.46,11.10,0.00,1,Coast,11.4773
93.0,9,0.900,10.216,36.78,11.10,0.00,1,Coast,11.4773
94.0,9,0.900,10.303,37.09,11.10,0.00,1,Coast,11.4773
95.0,9,0.900,10.390,37.40,11.10,0.00,1,Coast,11.4773
96.0,9,0.900,10.477,37.72,11.10,0.00,1,Coast,11.4773
97.0,9,0.900,10.564,38.03,11.10,0.00,1,Coast,11.4773
98.0,10,1.000,10.651,38.34,11.10,0.00,1,Coast,11.4773
99.0,10,1.000,10.714,38.57,11.10,0.00,1,Coast,11.4773
100.0,10,1.000,10.778,38.80,11.10,0.00,0,Brake,11.4773
101.0,10,1.000,10.042,36.15,11.10,0.00,1,Coast,11.4773
102.0,10,1.000,10.106,36.38,11.10,0.00,1,Coast,11.4773
103.0,10,1.000,10.171,36.61,11.10,0.00,1,Coast,11.4773
104.0,10,1.000,10.235,36.85,11.10,0.00,1,Coast,11.4773
105.0,10,1.000,10.299,37.08,11.10,0.00,1,Coast,11.4773
106.0,10,1.000,10.363,37.31,11.10,0.00,1,Coast,11.4773
107.0,10,1.000,10.427,37.54,11.10,0.00,1,Coast,11.4773
108.0,11,1.100,10.491,37.77,11.10,0.00,1,Coast,11.4773
109.0,11,1.100,10.414,37.49,11.10,0.00,1,Coast,11.4773
110.0,11,1.100,10.337,37.21,11.10,0.00,1,Coast,11.4773
111.0,11,1.100,10.260,36.94,11.10,0.00,1,Coast,11.4773
112.0,11,1.100,10.183,36.66,11.10,0.00,1,Coast,11.4773
113.0,11,1.100,10.106,36.38,11.10,0.00,1,Coast,11.4773
114.0,11,1.100,10.029,36.10,11.10,0.00,1,Coast,11.4773
115.0,11,1.100,9.952,35.83,11.10,0.00,1,Coast,11.4773
116.0,11,1.100,9.875,35.55,11.10,0.00,1,Coast,11.4773
117.0,11,1.100,9.799,35.27,11.10,0.00,1,Coast,11.4773
118.0,12,1.200,9.722,35.00,11.10,0.00,3,Power,11.4773
119.0,12,1.200,10.322,37.16,11.10,0.00,1,Coast,12.5196
120.0,12,1.200,10.178,36.64,11.10,0.00,1,Coast,12.5196
121.0,12,1.200,10.035,36.13,11.10,0.00,1,Coast,12.5196
122.0,12,1.200,9.891,35.61,11.10,0.00,1,Coast,12.5196
123.0,12,1.200,9.748,35.09,11.10,0.00,1,Coast,12.5196
124.0,12,1.200,9.605,34.58,11.10,0.00,3,Power,12.5196
125.0,12,1.200,10.205,36.74,11.10,0.00,1,Coast,13.5623
126.0,12,1.200,10.061,36.22,11.10,0.00,1,Coast,13.5623
127.0,12,1.200,9.918,35.70,11.10,0.00,1,Coast,13.5623
128.0,13,1.300,9.775,35.19,11.10,0.00,3,Power,13.5623
129.0,13,1.300,10.375,37.35,11.10,0.00,1,Coast,14.6044
130.0,13,1.300,10.272,36.98,11.10,0.00,1,Coast,14.6044
131.0,13,1.300,10.170,36.61,11.10,0.00,1,Coast,14.6044
132.0,13,1.300,10.068,36.24,11.10,0.00,1,Coast,14.6044
133.0,13,1.300,9.966,35.88,11.10,0.00,1,Coast,14.6044
134.0,13,1.300,9.864,35.51,11.10,0.00,1,Coast,14.6044
135.0,13,1.300,9.762,35.14,11.10,0.00,3,Power,14.6044
136.0,13,1.300,10.362,37.30,11.10,0.00,1,Coast,15.6466
137.0,13,1.300,10.260,36.93,11.10,0.00,1,Coast,15.6466
138.0,14,1.400,10.157,36.57,11.10,0.00,1,Coast,15.6466
139.0,14,1.400,10.153,36.55,11.10,0.00,1,Coast,15.6466
140.0,14,1.400,10.148,36.53,11.10,0.00,1,Coast,15.6466
141.0,14,1.400,10.143,36.52,11.10,0.00,1,Coast,15.6466
142.0,14,1.400,10.139,36.50,11.10,0.00,1,Coast,15.6466
143.0,14,1.400,10.134,36.48,11.10,0.00,1,Coast,15.6466
144.0,14,1.400,10.129,36.47,11.10,0.00,1,Coast,15.6466
145.0,14,1.400,10.125,36.45,11.10,0.00,1,Coast,15.6466
146.0,14,1.400,10.120,36.43,11.10,0.00,1,Coast,15.6466
147.0,14,1.400,10.115,36.42,11.10,0.00,1,Coast,15.6466
148.0,15,1.500,10.111,36.40,11.10,0.00,1,Coast,15.6466
149.0,15,1.500,10.114,36.41,11.10,0.00,1,Coast,15.6466
150.0,15,1.500,10.118,36.43,11.10,0.00,1,Coast,15.6466
151.0,15,1.500,10.122,36.44,11.10,0.00,1,Coast,15.6466
152.0,15,1.500,10.125,36.45,11.10,0.00,1,Coast,15.6466
153.0,15,1.500,10.129,36.46,11.10,0.00,1,Coast,15.6466
154.0,15,1.500,10.133,36.48,11.10,0.00,1,Coast,15.6466
155.0,15,1.500,10.136,36.49,11.10,0.00,1,Coast,15.6466
156.0,15,1.500,10.140,36.50,11.10,0.00,1,Coast,15.6466
157.0,15,1.500,10.144,36.52,11.10,0.00,1,Coast,15.6466
158.0,16,1.600,10.147,36.53,11.10,0.00,1,Coast,15.6466
159.0,16,1.600,10.100,36.36,11.10,0.00,1,Coast,15.6466
160.0,16,1.600,10.054,36.19,11.10,0.00,1,Coast,15.6466
161.0,16,1.600,10.007,36.02,11.10,0.00,1,Coast,15.6466
162.0,16,1.600,9.960,35.86,11.10,0.00,1,Coast,15.6466
163.0,16,1.600,9.913,35.69,11.10,0.00,1,Coast,15.6466
164.0,16,1.600,9.867,35.52,11.10,0.00,1,Coast,15.6466
165.0,16,1.600,9.820,35.35,11.10,0.00,3,Power,15.6466
166.0,16,1.600,10.420,37.51,11.10,0.00,1,Coast,16.6886
167.0,17,1.700,10.373,37.34,11.10,0.00,1,Coast,16.6886
168.0,17,1.700,10.357,37.28,11.10,0.00,1,Coast,16.6886
169.0,17,1.700,10.340,37.23,11.10,0.00,1,Coast,16.6886
170.0,17,1.700,10.324,37.17,11.10,0.00,1,Coast,16.6886
171.0,17,1.700,10.308,37.11,11.10,0.00,1,Coast,16.6886
172.0,17,1.700,10.292,37.05,11.10,0.00,1,Coast,16.6886
173.0,17,1.700,10.276,36.99,11.10,0.00,1,Coast,16.6886
174.0,17,1.700,10.260,36.93,11.10,0.00,1,Coast,16.6886
175.0,17,1.700,10.244,36.88,11.10,0.00,1,Coast,16.6886
176.0,17,1.700,10.227,36.82,11.10,0.00,1,Coast,16.6886
177.0,18,1.800,10.211,36.76,11.10,0.00,1,Coast,16.6886
178.0,18,1.800,10.182,36.66,11.10,0.00,1,Coast,16.6886
179.0,18,1.800,10.153,36.55,11.10,0.00,1,Coast,16.6886
180.0,18,1.800,10.124,36.44,11.10,0.00,1,Coast,16.6886
181.0,18,1.800,10.094,36.34,11.10,0.00,1,Coast,16.6886
182.0,18,1.800,10.065,36.23,11.10,0.00,1,Coast,16.6886
183.0,18,1.800,10.036,36.13,11.10,0.00,1,Coast,16.6886
184.0,18,1.800,10.007,36.02,11.10,0.00,1,Coast,16.6886
185.0,18,1.800,9.978,35.92,11.10,0.00,1,Coast,16.6886
186.0,18,1.800,9.949,35.82,11.10,0.00,1,Coast,16.6886
187.0,19,1.900,9.920,35.71,11.10,0.00,1,Coast,16.6886
188.0,19,1.900,9.849,35.46,11.10,0.00,3,Power,16.6886
189.0,19,1.900,10.449,37.62,11.10,0.00,1,Coast,17.7305
190.0,19,1.900,10.377,37.36,11.10,0.00,1,Coast,17.7305
191.0,19,1.900,10.305,37.10,11.10,0.00,1,Coast,17.7305
192.0,19,1.900,10.234,36.84,11.10,0.00,1,Coast,17.7305
193.0,19,1.900,10.162,36.58,11.10,0.00,1,Coast,17.7305
194.0,19,1.900,10.091,36.33,11.10,0.00,1,Coast,17.7305
195.0,19,1.900,10.020,36.07,11.10,0.00,1,Coast,17.7305
196.0,19,1.900,9.949,35.81,11.10,0.00,1,Coast,17.7305
197.0,20,2.000,9.877,35.56,11.10,0.00,1,Coast,17.7305
198.0,20,2.000,9.896,35.63,11.10,0.00,1,Coast,17.7305
199.0,20,2.000,9.915,35.70,11.10,0.00,1,Coast,17.7305
200.0,20,2.000,9.934,35.76,11.10,0.00,1,Coast,17.7305
201.0,20,2.000,9.953,35.83,11.10,0.00,1,Coast,17.7305
202.0,20,2.000,9.972,35.90,11.10,0.00,1,Coast,17.7305
203.0,20,2.000,9.991,35.97,11.10,0.00,1,Coast,17.7305
204.0,20,2.000,10.010,36.04,11.10,0.00,1,Coast,17.7305
205.0,20,2.000,10.029,36.11,11.10,0.00,1,Coast,17.7305
206.0,20,2.000,10.048,36.17,11.10,0.00,1,Coast,17.7305
207.0,21,2.100,10.067,36.24,11.10,0.00,1,Coast,17.7305
208.0,21,2.100,10.085,36.31,11.10,0.00,1,Coast,17.7305
209.0,21,2.100,10.103,36.37,11.10,0.00,1,Coast,17.7305
210.0,21,2.100,10.120,36.43,11.10,0.00,1,Coast,17.7305
211.0,21,2.100,10.138,36.50,11.10,0.00,1,Coast,17.7305
212.0,21,2.100,10.156,36.56,11.10,0.00,1,Coast,17.7305
213.0,21,2.100,10.173,36.62,11.10,0.00,1,Coast,17.7305
214.0,21,2.100,10.191,36.69,11.10,0.00,1,Coast,17.7305
215.0,21,2.100,10.209,36.75,11.10,0.00,1,Coast,17.7305
216.0,21,2.100,10.227,36.82,11.10,0.00,1,Coast,17.7305
217.0,22,2.200,10.244,36.88,11.10,0.00,1,Coast,17.7305
218.0,22,2.200,10.322,37.16,11.10,0.00,1,Coast,17.7305
219.0,22,2.200,10.400,37.44,11.10,0.00,1,Coast,17.7305
220.0,22,2.200,10.477,37.72,11.10,0.00,1,Coast,17.7305
221.0,22,2.200,10.555,38.00,11.10,0.00,1,Coast,17.7305
222.0,22,2.200,10.633,38.28,11.10,0.00,1,Coast,17.7305
223.0,22,2.200,10.710,38.56,11.10,0.00,1,Coast,17.7305
224.0,22,2.200,10.787,38.83,11.10,0.00,1,Coast,17.7305
225.0,22,2.200,10.865,39.11,11.10,0.00,0,Brake,17.7305
226.0,23,2.300,10.142,36.51,11.10,0.00,1,Coast,17.7305
227.0,23,2.300,10.182,36.65,11.10,0.00,1,Coast,17.7305
228.0,23,2.300,10.221,36.80,11.10,0.00,1,Coast,17.7305
229.0,23,2.300,10.261,36.94,11.10,0.00,1,Coast,17.7305
230.0,23,2.300,10.300,37.08,11.10,0.00,1,Coast,17.7305
231.0,23,2.300,10.340,37.22,11.10,0.00,1,Coast,17.7305
232.0,23,2.300,10.379,37.37,11.10,0.00,1,Coast,17.7305
233.0,23,2.300,10.419,37.51,11.10,0.00,1,Coast,17.7305
234.0,23,2.300,10.458,37.65,11.10,0.00,1,Coast,17.7305
235.0,23,2.300,10.498,37.79,11.10,0.00,1,Coast,17.7305
236.0,24,2.400,10.537,37.93,11.10,0.00,1,Coast,17.7305
237.0,24,2.400,10.572,38.06,11.10,0.00,1,Coast,17.7305
238.0,24,2.400,10.608,38.19,11.10,0.00,1,Coast,17.7305
239.0,24,2.400,10.643,38.31,11.10,0.00,1,Coast,17.7305
240.0,24,2.400,10.678,38.44,11.10,0.00,1,Coast,17.7305
241.0,24,2.400,10.713,38.57,11.10,0.00,1,Coast,17.7305
242.0,24,2.400,10.748,38.69,11.10,0.00,1,Coast,17.7305
243.0,24,2.400,10.783,38.82,11.10,0.00,1,Coast,17.7305
244.0,24,2.400,10.819,38.95,11.10,0.00,1,Coast,17.7305
245.0,25,2.500,10.854,39.07,11.10,0.00,1,Coast,17.7305
246.0,25,2.500,10.897,39.23,11.10,0.00,1,Coast,17.7305
247.0,25,2.500,10.940,39.38,11.10,0.00,1,Coast,17.7305
248.0,25,2.500,10.983,39.54,11.10,0.00,1,Coast,17.7305
249.0,25,2.500,11.026,39.69,11.10,0.00,0,Brake,17.7305
250.0,25,2.500,10.269,36.97,11.10,0.00,1,Coast,17.7305
251.0,25,2.500,10.313,37.13,11.10,0.00,1,Coast,17.7305
252.0,25,2.500,10.356,37.28,11.10,0.00,1,Coast,17.7305
253.0,25,2.500,10.400,37.44,11.10,0.00,1,Coast,17.7305
254.0,25,2.500,10.443,37.60,11.10,0.00,1,Coast,17.7305
255.0,26,2.600,10.487,37.75,11.10,0.00,1,Coast,17.7305
256.0,26,2.600,10.523,37.88,11.10,0.00,1,Coast,17.7305
257.0,26,2.600,10.558,38.01,11.10,0.00,1,Coast,17.7305
258.0,26,2.600,10.594,38.14,11.10,0.00,1,Coast,17.7305
259.0,26,2.600,10.629,38.27,11.10,0.00,1,Coast,17.7305
260.0,26,2.600,10.665,38.39,11.10,0.00,1,Coast,17.7305
261.0,26,2.600,10.700,38.52,11.10,0.00,1,Coast,17.7305
262.0,26,2.600,10.736,38.65,11.10,0.00,1,Coast,17.7305
263.0,26,2.600,10.771,38.78,11.10,0.00,1,Coast,17.7305
264.0,27,2.700,10.807,38.90,11.10,0.00,1,Coast,17.7305
265.0,27,2.700,10.845,39.04,11.10,0.00,1,Coast,17.7305
266.0,27,2.700,10.883,39.18,11.10,0.00,1,Coast,17.7305
267.0,27,2.700,10.922,39.32,11.10,0.00,1,Coast,17.7305
268.0,27,2.700,10.960,39.46,11.10,0.00,1,Coast,17.7305
269.0,27,2.700,10.998,39.59,11.10,0.00,1,Coast,17.7305
270.0,27,2.700,11.036,39.73,11.10,0.00,1,Coast,17.7305
271.0,27,2.700,11.074,39.87,11.10,0.00,1,Coast,17.7305
272.0,27,2.700,11.112,40.00,11.10,0.01,0,Brake,17.7305
273.0,28,2.800,10.350,37.26,11.10,0.00,1,Coast,17.7305
274.0,28,2.800,10.513,37.85,11.10,0.00,1,Coast,17.7305
275.0,28,2.800,10.676,38.43,11.10,0.00,1,Coast,17.7305
276.0,28,2.800,10.839,39.02,11.10,0.00,0,Brake,17.7305
277.0,28,2.800,10.202,36.73,11.10,0.00,1,Coast,17.7305
278.0,28,2.800,10.365,37.32,11.10,0.00,1,Coast,17.7305
279.0,28,2.800,10.529,37.90,11.10,0.00,1,Coast,17.7305
280.0,28,2.800,10.692,38.49,11.10,0.00,1,Coast,17.7305
281.0,28,2.800,10.855,39.08,11.10,0.00,0,Brake,17.7305
282.0,28,2.800,10.217,36.78,11.10,0.00,1,Coast,17.7305
283.0,29,2.900,10.381,37.37,11.10,0.00,1,Coast,17.7305
284.0,29,2.900,10.443,37.59,11.10,0.00,1,Coast,17.7305
285.0,29,2.900,10.505,37.82,11.10,0.00,1,Coast,17.7305
286.0,29,2.900,10.567,38.04,11.10,0.00,1,Coast,17.7305
287.0,29,2.900,10.629,38.26,11.10,0.00,1,Coast,17.7305
288.0,29,2.900,10.691,38.49,11.10,0.00,1,Coast,17.7305
289.0,29,2.900,10.753,38.71,11.10,0.00,1,Coast,17.7305
290.0,29,2.900,10.815,38.93,11.10,0.00,1,Coast,17.7305
291.0,29,2.900,10.876,39.15,11.10,0.00,1,Coast,17.7305
292.0,30,3.000,10.938,39.38,11.10,0.00,0,Brake,17.7305
293.0,30,3.000,10.199,36.72,11.10,0.00,1,Coast,17.7305
294.0,30,3.000,10.261,36.94,11.10,0.00,1,Coast,17.7305
295.0,30,3.000,10.323,37.16,11.10,0.00,1,Coast,17.7305
296.0,30,3.000,10.385,37.39,11.10,0.00,1,Coast,17.7305
297.0,30,3.000,10.447,37.61,11.10,0.00,1,Coast,17.7305
298.0,30,3.000,10.509,37.83,11.10,0.00,1,Coast,17.7305
299.0,30,3.000,10.570,38.05,11.10,0.00,1,Coast,17.7305
300.0,30,3.000,10.632,38.28,11.10,0.00,1,Coast,17.7305
301.0,30,3.000,10.694,38.50,11.10,0.00,1,Coast,17.7305
302.0,31,3.100,10.755,38.72,11.10,0.00,0,Brake,17.7305
303.0,31,3.100,10.063,36.23,11.10,0.00,1,Coast,17.7305
304.0,31,3.100,10.172,36.62,11.10,0.00,1,Coast,17.7305
305.0,31,3.100,10.281,37.01,11.10,0.00,1,Coast,17.7305
306.0,31,3.100,10.389,37.40,11.10,0.00,1,Coast,17.7305
307.0,31,3.100,10.498,37.79,11.10,0.00,1,Coast,17.7305
308.0,31,3.100,10.606,38.18,11.10,0.00,1,Coast,17.7305
309.0,31,3.100,10.714,38.57,11.10,0.00,1,Coast,17.7305
310.0,31,3.100,10.823,38.96,11.10,0.00,0,Brake,17.7305
311.0,32,3.200,10.131,36.47,11.10,0.00,1,Coast,17.7305
312.0,32,3.200,10.141,36.51,11.10,0.00,1,Coast,17.7305
313.0,32,3.200,10.152,36.55,11.10,0.00,1,Coast,17.7305
314.0,32,3.200,10.162,36.58,11.10,0.00,1,Coast,17.7305
315.0,32,3.200,10.173,36.62,11.10,0.00,1,Coast,17.7305
316.0,32,3.200,10.184,36.66,11.10,0.00,1,Coast,17.7305
317.0,32,3.200,10.194,36.70,11.10,0.00,1,Coast,17.7305
318.0,32,3.200,10.205,36.74,11.10,0.00,1,Coast,17.7305
319.0,32,3.200,10.215,36.78,11.10,0.00,1,Coast,17.7305
320.0,32,3.200,10.226,36.81,11.10,0.00,1,Coast,17.7305
321.0,33,3.300,10.236,36.85,11.10,0.00,1,Coast,17.7305
322.0,33,3.300,10.321,37.15,11.10,0.00,1,Coast,17.7305
323.0,33,3.300,10.405,37.46,11.10,0.00,1,Coast,17.7305
324.0,33,3.300,10.489,37.76,11.10,0.00,1,Coast,17.7305
325.0,33,3.300,10.572,38.06,11.10,0.00,1,Coast,17.7305
326.0,33,3.300,10.656,38.36,11.10,0.00,1,Coast,17.7305
327.0,33,3.300,10.740,38.66,11.10,0.00,1,Coast,17.7305
328.0,33,3.300,10.824,38.96,11.10,0.00,0,Brake,17.7305
329.0,33,3.300,10.107,36.39,11.10,0.00,1,Coast,17.7305
330.0,33,3.300,10.191,36.69,11.10,0.00,1,Coast,17.7305
331.0,34,3.400,10.275,36.99,11.10,0.00,1,Coast,17.7305
332.0,34,3.400,10.211,36.76,11.10,0.00,1,Coast,17.7305
333.0,34,3.400,10.147,36.53,11.10,0.00,1,Coast,17.7305
334.0,34,3.400,10.083,36.30,11.10,0.00,1,Coast,17.7305
335.0,34,3.400,10.020,36.07,11.10,0.00,1,Coast,17.7305
336.0,34,3.400,9.956,35.84,11.10,0.00,1,Coast,17.7305
337.0,34,3.400,9.892,35.61,11.10,0.00,3,Power,17.7305
338.0,34,3.400,10.492,37.77,11.10,0.00,1,Coast,18.7723
339.0,34,3.400,10.428,37.54,11.10,0.00,1,Coast,18.7723
340.0,34,3.400,10.364,37.31,11.10,0.00,1,Coast,18.7723
341.0,35,3.500,10.299,37.08,11.10,0.00,1,Coast,18.7723
342.0,35,3.500,10.372,37.34,11.10,0.00,1,Coast,18.7723
343.0,35,3.500,10.445,37.60,11.10,0.00,1,Coast,18.7723
344.0,35,3.500,10.518,37.86,11.10,0.00,1,Coast,18.7723
345.0,35,3.500,10.590,38.13,11.10,0.00,1,Coast,18.7723
346.0,35,3.500,10.663,38.39,11.10,0.00,1,Coast,18.7723
347.0,35,3.500,10.735,38.65,11.10,0.00,1,Coast,18.7723
348.0,35,3.500,10.808,38.91,11.10,0.00,1,Coast,18.7723
349.0,35,3.500,10.880,39.17,11.10,0.00,0,Brake,18.7723
350.0,36,3.600,10.152,36.55,11.10,0.00,1,Coast,18.7723
351.0,36,3.600,10.157,36.56,11.10,0.00,1,Coast,18.7723
352.0,36,3.600,10.161,36.58,11.10,0.00,1,Coast,18.7723
353.0,36,3.600,10.165,36.59,11.10,0.00,1,Coast,18.7723
354.0,36,3.600,10.169,36.61,11.10,0.00,1,Coast,18.7723
355.0,36,3.600,10.174,36.62,11.10,0.00,1,Coast,18.7723
356.0,36,3.600,10.178,36.64,11.10,0.00,1,Coast,18.7723
357.0,36,3.600,10.182,36.66,11.10,0.00,1,Coast,18.7723
358.0,36,3.600,10.186,36.67,11.10,0.00,1,Coast,18.7723
359.0,36,3.600,10.190,36.69,11.10,0.00,1,Coast,18.7723
360.0,37,3.700,10.195,36.70,11.10,0.00,1,Coast,18.7723
361.0,37,3.700,10.224,36.81,11.10,0.00,1,Coast,18.7723
362.0,37,3.700,10.253,36.91,11.10,0.00,1,Coast,18.7723
363.0,37,3.700,10.282,37.02,11.10,0.00,1,Coast,18.7723
364.0,37,3.700,10.311,37.12,11.10,0.00,1,Coast,18.7723
365.0,37,3.700,10.340,37.22,11.10,0.00,1,Coast,18.7723
366.0,37,3.700,10.369,37.33,11.10,0.00,1,Coast,18.7723
367.0,37,3.700,10.398,37.43,11.10,0.00,1,Coast,18.7723
368.0,37,3.700,10.427,37.54,11.10,0.00,1,Coast,18.7723
369.0,37,3.700,10.456,37.64,11.10,0.00,1,Coast,18.7723
370.0,38,3.800,10.485,37.75,11.10,0.00,1,Coast,18.7723
371.0,38,3.800,10.524,37.89,11.10,0.00,1,Coast,18.7723
372.0,38,3.800,10.563,38.03,11.10,0.00,1,Coast,18.7723
373.0,38,3.800,10.602,38.17,11.10,0.00,1,Coast,18.7723
374.0,38,3.800,10.641,38.31,11.10,0.00,1,Coast,18.7723
375.0,38,3.800,10.680,38.45,11.10,0.00,1,Coast,18.7723
376.0,38,3.800,10.719,38.59,11.10,0.00,1,Coast,18.7723
