actor_loss/max,actor_loss/mean,actor_loss/min,actor_loss/std,ent_loss/max,ent_loss/mean,ent_loss/min,ent_loss/std,gradient_steps,loss/max,loss/mean,loss/min,loss/std,smoothed_loss/actor_loss,smoothed_loss/ent_loss,smoothed_loss/gradient_steps,smoothed_loss/loss,smoothed_loss/vf_loss,step,train_time,vf_loss/max,vf_loss/mean,vf_loss/min,vf_loss/std
0.014270821586251259,-0.019718974840361624,-0.045887332409620285,0.01288442080629313,1.3810956478118896,1.3702975809574127,1.3641602993011475,0.0027142366597082933,80.0,10195.1416015625,7794.482556152344,5009.3642578125,1051.12478518536,-0.019718974840361624,1.3702975809574127,80.0,7794.482556152344,15589.03193359375,1,0.38245177268981934,20390.296875,15589.03193359375,10018.7548828125,2102.2506664843054
0.011723533272743225,-0.02698327467078343,-0.05639345198869705,0.014046124732405576,1.379974365234375,1.3608287513256072,1.3501768112182617,0.0066018313490123735,80.0,3283.46826171875,2680.7568939208986,2152.4013671875,247.79684919399872,-0.02335112475557253,1.36556316614151,80.0,5237.619725036621,10475.31351623535,2,0.1935288906097412,6566.98046875,5361.595098876953,4304.88671875,495.58594558077925
0.008133981376886368,-0.018769946007523686,-0.043690890073776245,0.012750161979960456,1.3713834285736084,1.3399656757712364,1.327830195426941,0.00840213821250128,80.0,1764.3828125,1376.4497314453124,986.03076171875,168.41676346843107,-0.02182406517288958,1.3570306693514187,80.0,3950.563060506185,7901.196949768066,3,0.20072460174560547,3528.8076171875,2752.963816833496,1972.1295166015625,336.832964148596
0.021162942051887512,-0.013591283123241737,-0.04770101606845856,0.012282852214221759,1.3488661050796509,1.3281529784202575,1.29743230342865,0.010064549389172733,80.0,1577.3048095703125,1136.1718009948731,801.5271606445312,180.60633593825995,-0.01976586966047762,1.3498112466186285,80.0,3246.965245628357,6493.997052383423,4,0.1996471881866455,3154.64306640625,2272.3973602294923,1603.118896484375,361.21036192757816
0.00953279435634613,-0.017548445356078447,-0.04245026037096977,0.010942469401069682,1.337072730064392,1.2882675513625146,1.2220062017440796,0.02395227018547785,80.0,360.7470703125,265.9679090499878,176.48785400390625,37.212121282891246,-0.019322384799597785,1.3375025075674056,80.0,2650.7657783126833,5301.596978225708,5,0.19638729095458984,721.56005859375,531.9966815948486,353.0378112792969,74.42285530751721
0.020437495782971382,-0.016788543277652935,-0.03980383276939392,0.010790952823709924,1.3230617046356201,1.2688760817050935,1.240531086921692,0.01703002391593029,80.0,91.07331848144531,57.16156103610992,29.865724563598633,14.194049965528373,-0.018900077879273645,1.326064769923687,80.0,2218.4984087665875,4437.061161351204,6,0.19170022010803223,182.18817138671875,114.38207697868347,59.768123626708984,28.386948652512338
0.018138114362955093,-0.010981362103484571,-0.045606791973114014,0.01171977956566619,1.3200733661651611,1.3096520826220512,1.2975761890411377,0.004653925912037927,80.0,1507.6915283203125,1012.4354446411132,625.6783447265625,174.12466182763666,-0.017768832768446634,1.3237201003091674,80.0,2046.2036996058055,4092.4694316795894,7,0.18990206718444824,3015.42138671875,2024.9190536499023,1251.392333984375,348.2511884038948
0.0124755734577775,-0.022418329154606908,-0.05484837293624878,0.012840189746964409,1.3288006782531738,1.273260200023651,1.224064588546753,0.0272783682773577,80.0,70.38475036621094,16.70662004351616,6.706231117248535,15.482756733813241,-0.01835001981671667,1.317412612773478,80.0,1792.5165646605194,3585.0961954623453,8,0.196425199508667,140.79608154296875,33.48354194164276,13.471426010131836,30.955059175920326
0.04417455196380615,0.0038857797568198293,-0.021920591592788696,0.013920712949812107,1.1865503787994385,1.1588474482297897,1.1222946643829346,0.015064958178834768,80.0,3359.43896484375,1932.204815673828,1108.196533203125,459.61842273965755,-0.015879375419657057,1.2997942611575126,80.0,1808.0374814397758,3616.1327306561993,9,0.1992814540863037,6718.908203125,3864.425012207031,2216.408203125,919.2361504688886
0.005278155207633972,-0.00670799175859429,-0.019211433827877045,0.005761721386247994,1.2210206985473633,1.192597422003746,1.174912929534912,0.010944324825609846,80.0,1076.2069091796875,767.2453659057617,512.73681640625,126.28009230913065,-0.014962237053550782,1.289074577242136,80.0,1703.9582698863746,3407.9722580361363,10,0.1936197280883789,2152.43994140625,1534.5280044555664,1025.5087890625,252.55908507340374
