t_s,segment,position_km,speed_ms,speed_kmh,speed_limit_ms,over_limit_ms,action,action_name,energy_kwh
1438.0,100,10.000,5.598,20.15,11.10,0.00,1,Coast,105.5711
1439.0,100,10.000,5.486,19.75,11.10,0.00,1,Coast,105.5711
1440.0,101,10.100,5.375,19.35,11.10,0.00,1,Coast,105.5711
1441.0,101,10.100,5.163,18.59,11.10,0.00,1,Coast,105.5711
1442.0,101,10.100,4.950,17.82,11.10,0.00,1,Coast,105.5711
1443.0,101,10.100,4.738,17.06,11.10,0.00,1,Coast,105.5711
1444.0,101,10.100,4.526,16.29,11.10,0.00,1,Coast,105.5711
1445.0,101,10.100,4.314,15.53,11.10,0.00,1,Coast,105.5711
1446.0,101,10.100,4.102,14.77,11.10,0.00,1,Coast,105.5711
1447.0,101,10.100,3.891,14.01,11.10,0.00,1,Coast,105.5711
1448.0,101,10.100,3.679,13.25,11.10,0.00,1,Coast,105.5711
1449.0,101,10.100,3.468,12.48,11.10,0.00,1,Coast,105.5711
1450.0,101,10.100,3.257,11.72,11.10,0.00,1,Coast,105.5711
1451.0,101,10.100,3.045,10.96,11.10,0.00,1,Coast,105.5711
1452.0,101,10.100,2.834,10.20,11.10,0.00,1,Coast,105.5711
1453.0,101,10.100,2.624,9.44,11.10,0.00,3,Power,105.5711
1454.0,101,10.100,3.224,11.60,11.10,0.00,1,Coast,106.5833
1455.0,101,10.100,3.012,10.84,11.10,0.00,1,Coast,106.5833
1456.0,101,10.100,2.801,10.08,11.10,0.00,3,Power,106.5833
1457.0,101,10.100,3.401,12.24,11.10,0.00,1,Coast,107.6571
1458.0,101,10.100,3.190,11.48,11.10,0.00,1,Coast,107.6571
1459.0,101,10.100,2.979,10.72,11.10,0.00,1,Coast,107.6571
1460.0,101,10.100,2.768,9.96,11.10,0.00,3,Power,107.6571
1461.0,101,10.100,3.368,12.12,11.10,0.00,1,Coast,108.7194
1462.0,101,10.100,3.157,11.36,11.10,0.00,1,Coast,108.7194
1463.0,101,10.100,2.946,10.60,11.10,0.00,1,Coast,108.7194
1464.0,101,10.100,2.735,9.84,11.10,0.00,3,Power,108.7194
1465.0,101,10.100,3.335,12.00,11.10,0.00,1,Coast,109.7701
1466.0,101,10.100,3.123,11.24,11.10,0.00,1,Coast,109.7701
1467.0,101,10.100,2.912,10.48,11.10,0.00,1,Coast,109.7701
1468.0,102,10.200,2.701,9.73,1.00,0.00,2,Cruise,109.7701
1469.0,102,10.200,2.701,9.73,1.00,0.00,2,Cruise,109.7828
1470.0,102,10.200,2.701,9.73,1.00,0.00,2,Cruise,109.7954
1471.0,102,10.200,2.701,9.73,1.00,0.00,2,Cruise,109.8081
1472.0,102,10.200,2.701,9.73,1.00,0.00,2,Cruise,109.8208
1473.0,102,10.200,2.701,9.73,1.00,0.00,2,Cruise,109.8335
1474.0,102,10.200,2.701,9.73,1.00,0.00,2,Cruise,109.8462
1475.0,102,10.200,2.701,9.73,1.00,0.00,2,Cruise,109.8589
1476.0,102,10.200,2.701,9.73,1.00,0.00,2,Cruise,109.8716
1477.0,102,10.200,2.701,9.73,1.00,0.00,2,Cruise,109.8843
1478.0,102,10.200,2.701,9.73,1.00,0.00,2,Cruise,109.8970
1479.0,102,10.200,2.701,9.73,1.00,0.00,2,Cruise,109.9097
1480.0,102,10.200,2.701,9.73,1.00,0.00,2,Cruise,109.9224
1481.0,102,10.200,2.701,9.73,1.00,0.00,2,Cruise,109.9351
1482.0,102,10.200,2.701,9.73,1.00,0.00,2,Cruise,109.9478
1483.0,102,10.200,2.701,9.73,1.00,0.00,2,Cruise,109.9605
1484.0,102,10.200,2.701,9.73,1.00,0.00,2,Cruise,109.9732
1485.0,102,10.200,2.701,9.73,1.00,0.00,2,Cruise,109.9859
1486.0,102,10.200,2.701,9.73,1.00,0.00,2,Cruise,109.9986
1487.0,102,10.200,2.701,9.73,1.00,0.00,2,Cruise,110.0113
1488.0,102,10.200,2.701,9.73,1.00,0.00,2,Cruise,110.0239
1489.0,102,10.200,2.701,9.73,1.00,0.00,2,Cruise,110.0366
1490.0,102,10.200,2.701,9.73,1.00,0.00,2,Cruise,110.0493
1491.0,102,10.200,2.701,9.73,1.00,0.00,2,Cruise,110.0620
1492.0,102,10.200,2.701,9.73,1.00,0.00,2,Cruise,110.0747
1493.0,102,10.200,2.701,9.73,1.00,0.00,2,Cruise,110.0874
1494.0,102,10.200,2.701,9.73,1.00,0.00,2,Cruise,110.1001
1495.0,102,10.200,2.701,9.73,1.00,0.00,2,Cruise,110.1128
1496.0,102,10.200,2.701,9.73,1.00,0.00,2,Cruise,110.1255
1497.0,102,10.200,2.701,9.73,1.00,0.00,2,Cruise,110.1382
1498.0,102,10.200,2.701,9.73,1.00,0.00,2,Cruise,110.1509
1499.0,102,10.200,2.701,9.73,1.00,0.00,2,Cruise,110.1636
1500.0,102,10.200,2.701,9.73,1.00,0.00,2,Cruise,110.1763
1501.0,102,10.200,2.701,9.73,1.00,0.00,2,Cruise,110.1890
1502.0,102,10.200,2.701,9.73,1.00,0.00,2,Cruise,110.2017
1503.0,102,10.200,2.701,9.73,1.00,0.00,2,Cruise,110.2144
1504.0,102,10.200,2.701,9.73,1.00,0.00,2,Cruise,110.2271
1505.0,103,10.300,2.701,9.73,11.10,0.00,3,Power,110.2398
1506.0,103,10.300,3.301,11.89,11.10,0.00,3,Power,111.2789
1507.0,103,10.300,3.901,14.05,11.10,0.00,3,Power,112.3819
1508.0,103,10.300,4.501,16.21,11.10,0.00,3,Power,113.4708
1509.0,103,10.300,5.101,18.37,11.10,0.00,3,Power,114.5493
1510.0,103,10.300,5.701,20.53,11.10,0.00,3,Power,115.6199
1511.0,103,10.300,6.301,22.69,11.10,0.00,3,Power,116.6842
1512.0,103,10.300,6.901,24.85,11.10,0.00,2,Cruise,117.7434
1513.0,103,10.300,6.901,24.85,11.10,0.00,2,Cruise,117.7688
1514.0,103,10.300,6.901,24.85,11.10,0.00,2,Cruise,117.7941
1515.0,103,10.300,6.901,24.85,11.10,0.00,2,Cruise,117.8194
1516.0,103,10.300,6.901,24.85,11.10,0.00,2,Cruise,117.8447
1517.0,103,10.300,6.901,24.85,11.10,0.00,2,Cruise,117.8700
1518.0,103,10.300,6.901,24.85,11.10,0.00,2,Cruise,117.8954
1519.0,103,10.300,6.901,24.85,11.10,0.00,2,Cruise,117.9207
1520.0,103,10.300,6.901,24.85,11.10,0.00,2,Cruise,117.9460
1521.0,103,10.300,6.901,24.85,11.10,0.00,2,Cruise,117.9713
1522.0,104,10.400,6.901,24.85,11.10,0.00,2,Cruise,117.9967
1523.0,104,10.400,7.170,25.81,11.10,0.00,2,Cruise,117.9967
1524.0,104,10.400,7.439,26.78,11.10,0.00,2,Cruise,117.9967
1525.0,104,10.400,7.708,27.75,11.10,0.00,2,Cruise,117.9967
1526.0,104,10.400,7.976,28.71,11.10,0.00,2,Cruise,117.9967
1527.0,104,10.400,8.244,29.68,11.10,0.00,2,Cruise,117.9967
1528.0,104,10.400,8.512,30.64,11.10,0.00,2,Cruise,117.9967
1529.0,104,10.400,8.780,31.61,11.10,0.00,2,Cruise,117.9967
1530.0,104,10.400,9.047,32.57,11.10,0.00,2,Cruise,117.9967
1531.0,104,10.400,9.315,33.53,11.10,0.00,2,Cruise,117.9967
1532.0,104,10.400,9.582,34.49,11.10,0.00,2,Cruise,117.9967
1533.0,104,10.400,9.848,35.45,11.10,0.00,2,Cruise,117.9967
1534.0,105,10.500,10.115,36.41,11.10,0.00,1,Coast,117.9967
1535.0,105,10.500,9.837,35.41,11.10,0.00,1,Coast,117.9967
1536.0,105,10.500,9.558,34.41,11.10,0.00,3,Power,117.9967
1537.0,105,10.500,10.158,36.57,11.10,0.00,1,Coast,119.0395
1538.0,105,10.500,9.880,35.57,11.10,0.00,1,Coast,119.0395
1539.0,105,10.500,9.602,34.57,11.10,0.00,3,Power,119.0395
1540.0,105,10.500,10.202,36.73,11.10,0.00,1,Coast,120.0822
1541.0,105,10.500,9.923,35.72,11.10,0.00,1,Coast,120.0822
1542.0,105,10.500,9.645,34.72,11.10,0.00,1,Coast,120.0822
1543.0,105,10.500,9.367,33.72,11.10,0.00,3,Power,120.0822
1544.0,106,10.600,9.967,35.88,11.10,0.00,2,Cruise,121.1257
1545.0,106,10.600,9.967,35.88,11.10,0.00,2,Cruise,121.1763
1546.0,106,10.600,9.967,35.88,11.10,0.00,2,Cruise,121.2269
1547.0,106,10.600,9.967,35.88,11.10,0.00,2,Cruise,121.2774
1548.0,106,10.600,9.967,35.88,11.10,0.00,2,Cruise,121.3280
1549.0,106,10.600,9.967,35.88,11.10,0.00,2,Cruise,121.3786
1550.0,106,10.600,9.967,35.88,11.10,0.00,2,Cruise,121.4291
1551.0,106,10.600,9.967,35.88,11.10,0.00,2,Cruise,121.4797
1552.0,106,10.600,9.967,35.88,11.10,0.00,2,Cruise,121.5303
1553.0,106,10.600,9.967,35.88,11.10,0.00,2,Cruise,121.5809
1554.0,107,10.700,9.967,35.88,11.10,0.00,2,Cruise,121.6314
1555.0,107,10.700,9.967,35.88,11.10,0.00,2,Cruise,121.6697
1556.0,107,10.700,9.967,35.88,11.10,0.00,2,Cruise,121.7079
1557.0,107,10.700,9.967,35.88,11.10,0.00,2,Cruise,121.7461
1558.0,107,10.700,9.967,35.88,11.10,0.00,2,Cruise,121.7843
1559.0,107,10.700,9.967,35.88,11.10,0.00,2,Cruise,121.8226
1560.0,107,10.700,9.967,35.88,11.10,0.00,2,Cruise,121.8608
1561.0,107,10.700,9.967,35.88,11.10,0.00,2,Cruise,121.8990
1562.0,107,10.700,9.967,35.88,11.10,0.00,2,Cruise,121.9373
1563.0,107,10.700,9.967,35.88,11.10,0.00,2,Cruise,121.9755
1564.0,108,10.800,9.967,35.88,11.10,0.00,2,Cruise,122.0137
1565.0,108,10.800,9.967,35.88,11.10,0.00,2,Cruise,122.0147
1566.0,108,10.800,9.967,35.88,11.10,0.00,2,Cruise,122.0157
1567.0,108,10.800,9.967,35.88,11.10,0.00,2,Cruise,122.0167
1568.0,108,10.800,9.967,35.88,11.10,0.00,2,Cruise,122.0177
1569.0,108,10.800,9.967,35.88,11.10,0.00,2,Cruise,122.0187
1570.0,108,10.800,9.967,35.88,11.10,0.00,2,Cruise,122.0197
1571.0,108,10.800,9.967,35.88,11.10,0.00,2,Cruise,122.0207
1572.0,108,10.800,9.967,35.88,11.10,0.00,2,Cruise,122.0216
1573.0,108,10.800,9.967,35.88,11.10,0.00,2,Cruise,122.0226
1574.0,109,10.900,9.967,35.88,11.10,0.00,2,Cruise,122.0236
1575.0,109,10.900,9.967,35.88,11.10,0.00,2,Cruise,122.0487
1576.0,109,10.900,9.967,35.88,11.10,0.00,2,Cruise,122.0737
1577.0,109,10.900,9.967,35.88,11.10,0.00,2,Cruise,122.0988
1578.0,109,10.900,9.967,35.88,11.10,0.00,2,Cruise,122.1238
1579.0,109,10.900,9.967,35.88,11.10,0.00,2,Cruise,122.1489
1580.0,109,10.900,9.967,35.88,11.10,0.00,2,Cruise,122.1739
1581.0,109,10.900,9.967,35.88,11.10,0.00,2,Cruise,122.1990
1582.0,109,10.900,9.967,35.88,11.10,0.00,2,Cruise,122.2240
1583.0,109,10.900,9.967,35.88,11.10,0.00,2,Cruise,122.2490
1584.0,110,11.000,9.967,35.88,11.10,0.00,2,Cruise,122.2741
1585.0,110,11.000,9.967,35.88,11.10,0.00,2,Cruise,122.2957
1586.0,110,11.000,9.967,35.88,11.10,0.00,2,Cruise,122.3174
1587.0,110,11.000,9.967,35.88,11.10,0.00,2,Cruise,122.3390
1588.0,110,11.000,9.967,35.88,11.10,0.00,2,Cruise,122.3606
1589.0,110,11.000,9.967,35.88,11.10,0.00,2,Cruise,122.3822
1590.0,110,11.000,9.967,35.88,11.10,0.00,2,Cruise,122.4039
1591.0,110,11.000,9.967,35.88,11.10,0.00,2,Cruise,122.4255
1592.0,110,11.000,9.967,35.88,11.10,0.00,2,Cruise,122.4471
1593.0,110,11.000,9.967,35.88,11.10,0.00,2,Cruise,122.4688
1594.0,111,11.100,9.967,35.88,11.10,0.00,2,Cruise,122.4904
1595.0,111,11.100,9.967,35.88,11.10,0.00,2,Cruise,122.5053
1596.0,111,11.100,9.967,35.88,11.10,0.00,2,Cruise,122.5202
1597.0,111,11.100,9.967,35.88,11.10,0.00,2,Cruise,122.5351
1598.0,111,11.100,9.967,35.88,11.10,0.00,2,Cruise,122.5500
1599.0,111,11.100,9.967,35.88,11.10,0.00,2,Cruise,122.5649
1600.0,111,11.100,9.967,35.88,11.10,0.00,2,Cruise,122.5798
1601.0,111,11.100,9.967,35.88,11.10,0.00,2,Cruise,122.5947
1602.0,111,11.100,9.967,35.88,11.10,0.00,2,Cruise,122.6096
1603.0,111,11.100,9.967,35.88,11.10,0.00,2,Cruise,122.6245
1604.0,112,11.200,9.967,35.88,11.10,0.00,2,Cruise,122.6394
1605.0,112,11.200,9.967,35.88,11.10,0.00,2,Cruise,122.7216
1606.0,112,11.200,9.967,35.88,11.10,0.00,2,Cruise,122.8038
1607.0,112,11.200,9.967,35.88,11.10,0.00,2,Cruise,122.8860
1608.0,112,11.200,9.967,35.88,11.10,0.00,2,Cruise,122.9682
1609.0,112,11.200,9.967,35.88,11.10,0.00,2,Cruise,123.0504
1610.0,112,11.200,9.967,35.88,11.10,0.00,2,Cruise,123.1326
1611.0,112,11.200,9.967,35.88,11.10,0.00,2,Cruise,123.2148
1612.0,112,11.200,9.967,35.88,11.10,0.00,2,Cruise,123.2970
1613.0,112,11.200,9.967,35.88,11.10,0.00,2,Cruise,123.3792
1614.0,113,11.300,9.967,35.88,11.10,0.00,2,Cruise,123.4614
1615.0,113,11.300,9.967,35.88,11.10,0.00,2,Cruise,123.5583
1616.0,113,11.300,9.967,35.88,11.10,0.00,2,Cruise,123.6552
1617.0,113,11.300,9.967,35.88,11.10,0.00,2,Cruise,123.7522
1618.0,113,11.300,9.967,35.88,11.10,0.00,2,Cruise,123.8491
1619.0,113,11.300,9.967,35.88,11.10,0.00,2,Cruise,123.9460
1620.0,113,11.300,9.967,35.88,11.10,0.00,2,Cruise,124.0429
1621.0,113,11.300,9.967,35.88,11.10,0.00,2,Cruise,124.1398
1622.0,113,11.300,9.967,35.88,11.10,0.00,2,Cruise,124.2367
1623.0,113,11.300,9.967,35.88,11.10,0.00,2,Cruise,124.3336
1624.0,114,11.400,9.967,35.88,11.10,0.00,2,Cruise,124.4305
1625.0,114,11.400,9.967,35.88,11.10,0.00,2,Cruise,124.5642
1626.0,114,11.400,9.967,35.88,11.10,0.00,2,Cruise,124.6980
1627.0,114,11.400,9.967,35.88,11.10,0.00,2,Cruise,124.8317
1628.0,114,11.400,9.967,35.88,11.10,0.00,2,Cruise,124.9654
1629.0,114,11.400,9.967,35.88,11.10,0.00,2,Cruise,125.0992
1630.0,114,11.400,9.967,35.88,11.10,0.00,2,Cruise,125.2329
1631.0,114,11.400,9.967,35.88,11.10,0.00,2,Cruise,125.3666
1632.0,114,11.400,9.967,35.88,11.10,0.00,2,Cruise,125.5004
1633.0,114,11.400,9.967,35.88,11.10,0.00,2,Cruise,125.6341
1634.0,115,11.500,9.967,35.88,11.10,0.00,2,Cruise,125.7678
1635.0,115,11.500,9.967,35.88,11.10,0.00,2,Cruise,125.8937
1636.0,115,11.500,9.967,35.88,11.10,0.00,2,Cruise,126.0196
1637.0,115,11.500,9.967,35.88,11.10,0.00,2,Cruise,126.1456
1638.0,115,11.500,9.967,35.88,11.10,0.00,2,Cruise,126.2715
1639.0,115,11.500,9.967,35.88,11.10,0.00,2,Cruise,126.3974
1640.0,115,11.500,9.967,35.88,11.10,0.00,2,Cruise,126.5233
1641.0,115,11.500,9.967,35.88,11.10,0.00,2,Cruise,126.6492
1642.0,115,11.500,9.967,35.88,11.10,0.00,2,Cruise,126.7751
1643.0,115,11.500,9.967,35.88,11.10,0.00,2,Cruise,126.9011
1644.0,116,11.600,9.967,35.88,11.10,0.00,2,Cruise,127.0270
1645.0,116,11.600,9.967,35.88,11.10,0.00,2,Cruise,127.0329
1646.0,116,11.600,9.967,35.88,11.10,0.00,2,Cruise,127.0388
1647.0,116,11.600,9.967,35.88,11.10,0.00,2,Cruise,127.0446
1648.0,116,11.600,9.967,35.88,11.10,0.00,2,Cruise,127.0505
1649.0,116,11.600,9.967,35.88,11.10,0.00,2,Cruise,127.0564
1650.0,116,11.600,9.967,35.88,11.10,0.00,2,Cruise,127.0623
1651.0,116,11.600,9.967,35.88,11.10,0.00,2,Cruise,127.0682
1652.0,116,11.600,9.967,35.88,11.10,0.00,2,Cruise,127.0741
1653.0,116,11.600,9.967,35.88,11.10,0.00,2,Cruise,127.0800
1654.0,117,11.700,9.967,35.88,11.10,0.00,2,Cruise,127.0859
1655.0,117,11.700,9.967,35.88,11.10,0.00,2,Cruise,127.1061
1656.0,117,11.700,9.967,35.88,11.10,0.00,2,Cruise,127.1264
1657.0,117,11.700,9.967,35.88,11.10,0.00,2,Cruise,127.1467
1658.0,117,11.700,9.967,35.88,11.10,0.00,2,Cruise,127.1669
1659.0,117,11.700,9.967,35.88,11.10,0.00,2,Cruise,127.1872
1660.0,117,11.700,9.967,35.88,11.10,0.00,2,Cruise,127.2075
1661.0,117,11.700,9.967,35.88,11.10,0.00,2,Cruise,127.2278
1662.0,117,11.700,9.967,35.88,11.10,0.00,2,Cruise,127.2480
1663.0,117,11.700,9.967,35.88,11.10,0.00,2,Cruise,127.2683
1664.0,118,11.800,9.967,35.88,11.10,0.00,2,Cruise,127.2886
1665.0,118,11.800,9.967,35.88,11.10,0.00,2,Cruise,127.3693
1666.0,118,11.800,9.967,35.88,11.10,0.00,2,Cruise,127.4500
1667.0,118,11.800,9.967,35.88,11.10,0.00,2,Cruise,127.5308
1668.0,118,11.800,9.967,35.88,11.10,0.00,2,Cruise,127.6115
1669.0,118,11.800,9.967,35.88,11.10,0.00,2,Cruise,127.6922
1670.0,118,11.800,9.967,35.88,11.10,0.00,2,Cruise,127.7730
1671.0,118,11.800,9.967,35.88,11.10,0.00,2,Cruise,127.8537
1672.0,118,11.800,9.967,35.88,11.10,0.00,2,Cruise,127.9344
1673.0,118,11.800,9.967,35.88,11.10,0.00,2,Cruise,128.0151
1674.0,119,11.900,9.967,35.88,11.10,0.00,2,Cruise,128.0959
1675.0,119,11.900,9.967,35.88,11.10,0.00,2,Cruise,128.1716
1676.0,119,11.900,9.967,35.88,11.10,0.00,2,Cruise,128.2474
1677.0,119,11.900,9.967,35.88,11.10,0.00,2,Cruise,128.3232
1678.0,119,11.900,9.967,35.88,11.10,0.00,2,Cruise,128.3989
1679.0,119,11.900,9.967,35.88,11.10,0.00,2,Cruise,128.4747
1680.0,119,11.900,9.967,35.88,11.10,0.00,2,Cruise,128.5505
1681.0,119,11.900,9.967,35.88,11.10,0.00,2,Cruise,128.6262
1682.0,119,11.900,9.967,35.88,11.10,0.00,2,Cruise,128.7020
1683.0,119,11.900,9.967,35.88,11.10,0.00,2,Cruise,128.7777
1684.0,119,11.900,9.967,35.88,11.10,0.00,2,Cruise,128.8535
1685.0,120,12.000,9.967,35.88,11.10,0.00,2,Cruise,128.9293
1686.0,120,12.000,9.967,35.88,11.10,0.00,2,Cruise,128.9740
1687.0,120,12.000,9.967,35.88,11.10,0.00,2,Cruise,129.0188
1688.0,120,12.000,9.967,35.88,11.10,0.00,2,Cruise,129.0636
1689.0,120,12.000,9.967,35.88,11.10,0.00,2,Cruise,129.1084
1690.0,120,12.000,9.967,35.88,11.10,0.00,2,Cruise,129.1532
1691.0,120,12.000,9.967,35.88,11.10,0.00,2,Cruise,129.1980
1692.0,120,12.000,9.967,35.88,11.10,0.00,2,Cruise,129.2427
1693.0,120,12.000,9.967,35.88,11.10,0.00,2,Cruise,129.2875
1694.0,120,12.000,9.967,35.88,11.10,0.00,2,Cruise,129.3323
1695.0,121,12.100,9.967,35.88,11.10,0.00,2,Cruise,129.3771
1696.0,121,12.100,9.967,35.88,11.10,0.00,2,Cruise,129.4142
1697.0,121,12.100,9.967,35.88,11.10,0.00,2,Cruise,129.4514
1698.0,121,12.100,9.967,35.88,11.10,0.00,2,Cruise,129.4885
1699.0,121,12.100,9.967,35.88,11.10,0.00,2,Cruise,129.5257
1700.0,121,12.100,9.967,35.88,11.10,0.00,2,Cruise,129.5629
1701.0,121,12.100,9.967,35.88,11.10,0.00,2,Cruise,129.6000
1702.0,121,12.100,9.967,35.88,11.10,0.00,2,Cruise,129.6372
1703.0,121,12.100,9.967,35.88,11.10,0.00,2,Cruise,129.6743
1704.0,121,12.100,9.967,35.88,11.10,0.00,2,Cruise,129.7115
1705.0,122,12.200,9.967,35.88,11.10,0.00,2,Cruise,129.7487
1706.0,122,12.200,10.001,36.00,11.10,0.00,2,Cruise,129.7487
1707.0,122,12.200,10.035,36.13,11.10,0.00,2,Cruise,129.7487
1708.0,122,12.200,10.069,36.25,11.10,0.00,2,Cruise,129.7487
1709.0,122,12.200,10.102,36.37,11.10,0.00,2,Cruise,129.7487
1710.0,122,12.200,10.136,36.49,11.10,0.00,2,Cruise,129.7487
1711.0,122,12.200,10.170,36.61,11.10,0.00,2,Cruise,129.7487
1712.0,122,12.200,10.203,36.73,11.10,0.00,2,Cruise,129.7487
1713.0,122,12.200,10.237,36.85,11.10,0.00,2,Cruise,129.7487
1714.0,123,12.300,10.270,36.97,11.10,0.00,2,Cruise,129.7487
1715.0,123,12.300,10.270,36.97,11.10,0.00,2,Cruise,129.7525
1716.0,123,12.300,10.270,36.97,11.10,0.00,2,Cruise,129.7564
1717.0,123,12.300,10.270,36.97,11.10,0.00,2,Cruise,129.7602
1718.0,123,12.300,10.270,36.97,11.10,0.00,2,Cruise,129.7641
1719.0,123,12.300,10.270,36.97,11.10,0.00,2,Cruise,129.7680
1720.0,123,12.300,10.270,36.97,11.10,0.00,2,Cruise,129.7718
1721.0,123,12.300,10.270,36.97,11.10,0.00,2,Cruise,129.7757
1722.0,123,12.300,10.270,36.97,11.10,0.00,2,Cruise,129.7795
1723.0,123,12.300,10.270,36.97,11.10,0.00,2,Cruise,129.7834
1724.0,124,12.400,10.270,36.97,11.10,0.00,2,Cruise,129.7872
1725.0,124,12.400,10.270,36.97,11.10,0.00,2,Cruise,129.8033
1726.0,124,12.400,10.270,36.97,11.10,0.00,2,Cruise,129.8193
1727.0,124,12.400,10.270,36.97,11.10,0.00,2,Cruise,129.8353
1728.0,124,12.400,10.270,36.97,11.10,0.00,2,Cruise,129.8513
1729.0,124,12.400,10.270,36.97,11.10,0.00,2,Cruise,129.8673
1730.0,124,12.400,10.270,36.97,11.10,0.00,2,Cruise,129.8833
1731.0,124,12.400,10.270,36.97,11.10,0.00,2,Cruise,129.8993
1732.0,124,12.400,10.270,36.97,11.10,0.00,2,Cruise,129.9153
1733.0,124,12.400,10.270,36.97,11.10,0.00,2,Cruise,129.9313
1734.0,125,12.500,10.270,36.97,11.10,0.00,2,Cruise,129.9473
1735.0,125,12.500,10.270,36.97,11.10,0.00,2,Cruise,130.0000
1736.0,125,12.500,10.270,36.97,11.10,0.00,2,Cruise,130.0527
1737.0,125,12.500,10.270,36.97,11.10,0.00,2,Cruise,130.1055
1738.0,125,12.500,10.270,36.97,11.10,0.00,2,Cruise,130.1582
1739.0,125,12.500,10.270,36.97,11.10,0.00,2,Cruise,130.2109
1740.0,125,12.500,10.270,36.97,11.10,0.00,2,Cruise,130.2636
1741.0,125,12.500,10.270,36.97,11.10,0.00,2,Cruise,130.3163
1742.0,125,12.500,10.270,36.97,11.10,0.00,2,Cruise,130.3691
1743.0,125,12.500,10.270,36.97,11.10,0.00,2,Cruise,130.4218
1744.0,126,12.600,10.270,36.97,11.10,0.00,2,Cruise,130.4745
1745.0,126,12.600,10.270,36.97,11.10,0.00,2,Cruise,130.5292
1746.0,126,12.600,10.270,36.97,11.10,0.00,2,Cruise,130.5838
1747.0,126,12.600,10.270,36.97,11.10,0.00,2,Cruise,130.6384
1748.0,126,12.600,10.270,36.97,11.10,0.00,2,Cruise,130.6931
1749.0,126,12.600,10.270,36.97,11.10,0.00,2,Cruise,130.7477
1750.0,126,12.600,10.270,36.97,11.10,0.00,2,Cruise,130.8023
1751.0,126,12.600,10.270,36.97,11.10,0.00,2,Cruise,130.8570
1752.0,126,12.600,10.270,36.97,11.10,0.00,2,Cruise,130.9116
1753.0,127,12.700,10.270,36.97,11.10,0.00,1,Coast,130.9663
1754.0,127,12.700,10.141,36.51,11.10,0.00,1,Coast,130.9663
1755.0,127,12.700,10.013,36.05,11.10,0.00,1,Coast,130.9663
1756.0,127,12.700,9.884,35.58,11.10,0.00,2,Cruise,130.9663
1757.0,127,12.700,9.884,35.58,11.10,0.00,2,Cruise,131.1157
1758.0,127,12.700,9.884,35.58,11.10,0.00,2,Cruise,131.2651
1759.0,127,12.700,9.884,35.58,11.10,0.00,2,Cruise,131.4146
1760.0,127,12.700,9.884,35.58,11.10,0.00,2,Cruise,131.5640
1761.0,127,12.700,9.884,35.58,11.10,0.00,2,Cruise,131.7135
1762.0,127,12.700,9.884,35.58,11.10,0.00,2,Cruise,131.8629
1763.0,128,12.800,9.884,35.58,11.10,0.00,2,Cruise,132.0123
1764.0,128,12.800,9.884,35.58,11.10,0.00,2,Cruise,132.0882
1765.0,128,12.800,9.884,35.58,11.10,0.00,2,Cruise,132.1641
1766.0,128,12.800,9.884,35.58,11.10,0.00,2,Cruise,132.2399
1767.0,128,12.800,9.884,35.58,11.10,0.00,2,Cruise,132.3158
1768.0,128,12.800,9.884,35.58,11.10,0.00,2,Cruise,132.3916
1769.0,128,12.800,9.884,35.58,11.10,0.00,2,Cruise,132.4675
1770.0,128,12.800,9.884,35.58,11.10,0.00,2,Cruise,132.5434
1771.0,128,12.800,9.884,35.58,11.10,0.00,2,Cruise,132.6192
1772.0,128,12.800,9.884,35.58,11.10,0.00,2,Cruise,132.6951
1773.0,128,12.800,9.884,35.58,11.10,0.00,2,Cruise,132.7710
1774.0,129,12.900,9.884,35.58,11.10,0.00,2,Cruise,132.8468
1775.0,129,12.900,9.884,35.58,11.10,0.00,2,Cruise,132.9599
1776.0,129,12.900,9.884,35.58,11.10,0.00,2,Cruise,133.0729
1777.0,129,12.900,9.884,35.58,11.10,0.00,2,Cruise,133.1859
1778.0,129,12.900,9.884,35.58,11.10,0.00,2,Cruise,133.2990
1779.0,129,12.900,9.884,35.58,11.10,0.00,2,Cruise,133.4120
1780.0,129,12.900,9.884,35.58,11.10,0.00,2,Cruise,133.5251
1781.0,129,12.900,9.884,35.58,11.10,0.00,2,Cruise,133.6381
1782.0,129,12.900,9.884,35.58,11.10,0.00,2,Cruise,133.7511
1783.0,129,12.900,9.884,35.58,11.10,0.00,2,Cruise,133.8642
1784.0,130,13.000,9.884,35.58,11.10,0.00,1,Coast,133.9772
1785.0,130,13.000,9.731,35.03,11.10,0.00,1,Coast,133.9772
1786.0,130,13.000,9.579,34.48,11.10,0.00,1,Coast,133.9772
1787.0,130,13.000,9.426,33.93,11.10,0.00,2,Cruise,133.9772
1788.0,130,13.000,9.426,33.93,11.10,0.00,2,Cruise,134.1461
1789.0,130,13.000,9.426,33.93,11.10,0.00,2,Cruise,134.3150
1790.0,130,13.000,9.426,33.93,11.10,0.00,2,Cruise,134.4838
1791.0,130,13.000,9.426,33.93,11.10,0.00,2,Cruise,134.6527
1792.0,130,13.000,9.426,33.93,11.10,0.00,2,Cruise,134.8216
1793.0,130,13.000,9.426,33.93,11.10,0.00,2,Cruise,134.9905
1794.0,131,13.100,9.426,33.93,11.10,0.00,2,Cruise,135.1594
1795.0,131,13.100,9.426,33.93,11.10,0.00,2,Cruise,135.3449
1796.0,131,13.100,9.426,33.93,11.10,0.00,2,Cruise,135.5304
