best_reward,best_reward_std,best_score,step,test_episode,test_step,timing/test_time,timing/total_time,timing/train_time,timing/train_time_collect,timing/train_time_update,timing/update_speed,train_episode,train_step,update_step
8286.229000962654,0.0,8286.229000962654,18,76.0,252352.0,0.0,160.0090525150299,160.0090525150299,0.0,50.23701500892639,2303.8696511584744,121.0,368640.0,180.0
8286.229000962654,0.0,8286.229000962654,19,80.0,269968.0,0.0,170.23801803588867,170.23801803588867,0.0,53.54347276687622,2285.740896713023,129.0,389120.0,190.0
8286.229000962654,0.0,8286.229000962654,20,84.0,288264.0,0.0,180.26054310798645,180.26054310798645,0.0,56.33543133735657,2272.2665367463474,136.0,409600.0,200.0
8286.229000962654,0.0,8286.229000962654,21,88.0,305700.0,0.0,189.40715622901917,189.40715622901917,0.0,58.34519147872925,2270.663941968351,137.0,430080.0,210.0
8286.229000962654,0.0,8286.229000962654,22,92.0,322724.0,0.0,199.4742443561554,199.4742443561554,0.0,61.56781268119812,2258.7377205226476,145.0,450560.0,220.0
8286.229000962654,0.0,8286.229000962654,23,96.0,339544.0,0.0,209.42791557312012,209.42791557312012,0.0,64.73683762550354,2249.174847158998,145.0,471040.0,230.0
8286.229000962654,0.0,8286.229000962654,24,100.0,356432.0,0.0,219.56395483016968,219.56395483016968,0.0,68.09826731681824,2238.618813275546,153.0,491520.0,240.0
8286.229000962654,0.0,8286.229000962654,25,104.0,373408.0,0.0,229.48899102210999,229.48899102210999,0.0,71.14164686203003,2231.043841012276,160.0,512000.0,250.0
8286.229000962654,0.0,8286.229000962654,26,108.0,390524.0,0.0,238.58030652999878,238.58030652999878,0.0,73.43613886833191,2231.869041265762,161.0,532480.0,260.0
8286.229000962654,0.0,8286.229000962654,27,112.0,408828.0,0.0,248.46212887763977,248.46212887763977,0.0,76.03669476509094,2225.5303152148244,169.0,552960.0,270.0
8286.229000962654,0.0,8286.229000962654,28,116.0,426852.0,0.0,258.9700553417206,258.9700553417206,0.0,79.3725221157074,2214.310064703522,169.0,573440.0,280.0
8286.229000962654,0.0,8286.229000962654,29,120.0,445064.0,0.0,268.83344888687134,268.83344888687134,0.0,82.12805342674255,2209.2488954003984,177.0,593920.0,290.0
8348.000578151941,0.0,8348.000578151941,30,124.0,463152.0,0.0,278.45633006095886,278.45633006095886,0.0,84.45594716072083,2206.450109665301,183.0,614400.0,300.0
8348.000578151941,0.0,8348.000578151941,31,128.0,480468.0,0.0,287.7920551300049,287.7920551300049,0.0,86.89563584327698,2206.0372712971675,185.0,634880.0,310.0
8348.000578151941,0.0,8348.000578151941,32,132.0,498676.0,0.0,296.60284781455994,296.60284781455994,0.0,88.64759373664856,2209.5539703305203,193.0,655360.0,320.0
8348.000578151941,0.0,8348.000578151941,33,136.0,515788.0,0.0,306.80763483047485,306.80763483047485,0.0,91.8296947479248,2202.8135003010348,193.0,675840.0,330.0
8348.000578151941,0.0,8348.000578151941,34,140.0,534356.0,0.0,316.24783873558044,316.24783873558044,0.0,93.84792733192444,2201.8174188447297,201.0,696320.0,340.0
8348.000578151941,0.0,8348.000578151941,35,144.0,552908.0,0.0,326.56572103500366,326.56572103500366,0.0,96.73592591285706,2194.9639960011855,201.0,716800.0,350.0
8348.000578151941,0.0,8348.000578151941,36,148.0,570468.0,0.0,335.78958559036255,335.78958559036255,0.0,98.8877820968628,2195.6607102741564,209.0,737280.0,360.0
