actor_loss/max,actor_loss/mean,actor_loss/min,actor_loss/std,ent_loss/max,ent_loss/mean,ent_loss/min,ent_loss/std,gradient_steps,loss/max,loss/mean,loss/min,loss/std,smoothed_loss/actor_loss,smoothed_loss/ent_loss,smoothed_loss/gradient_steps,smoothed_loss/loss,smoothed_loss/vf_loss,step,train_time,vf_loss/max,vf_loss/mean,vf_loss/min,vf_loss/std
0.01654285192489624,-0.012203520064940677,-0.032101258635520935,0.010923798856893981,1.3827813863754272,1.3677396595478057,1.3552892208099365,0.004647890491718913,80.0,3254.051025390625,2660.8534545898438,2265.904052734375,242.35435043438198,-0.012203520064940677,1.3677396595478057,80.0,2660.8534545898438,5321.7586669921875,1,0.37043333053588867,6508.1318359375,5321.7586669921875,4531.861328125,484.70445905040816
0.006938147358596325,-0.02195206015603617,-0.04905128479003906,0.01399147698010497,1.3693257570266724,1.358656394481659,1.351302981376648,0.004626681069759925,80.0,2140.68896484375,1709.3199554443358,1165.505126953125,180.46200971696155,-0.017077790110488423,1.3631980270147324,80.0,2185.08670501709,4370.234832763672,2,0.16435933113098145,4281.46826171875,3418.7109985351562,2331.0234375,360.925793810126
0.027587709948420525,-0.01403790675685741,-0.037526581436395645,0.012883560158070208,1.3567681312561035,1.3376290276646614,1.3262807130813599,0.007690917253316873,80.0,629.7514038085938,449.4978366851807,315.6153564453125,75.26350530012833,-0.016064495659278085,1.3546750272313755,80.0,1606.557082239787,3213.1733907063804,3,0.19666600227355957,1259.533203125,899.0505065917969,631.309326171875,150.52740126476147
0.02228826843202114,-0.010209477867465466,-0.03253357857465744,0.011462246981669059,1.3409361839294434,1.309926901757717,1.2777223587036133,0.014616666252252926,80.0,286.17510986328125,106.21946563720704,37.418270111083984,57.523089713850595,-0.01460074121132493,1.3434879958629609,80.0,1231.472678089142,2463.0014301538467,4,0.20261049270629883,572.3767700195312,212.48554849624634,74.85762023925781,115.04395896071664
0.019638443365693092,-0.011513443745207042,-0.03533452749252319,0.012668047119326403,1.3282203674316406,1.2812007531523704,1.232274055480957,0.017530841663764934,80.0,251.84024047851562,132.7465754508972,78.15351867675781,45.81142939767052,-0.013983281718101353,1.3310305473208426,80.0,1011.7274575614931,2023.5095045661924,5,0.2115623950958252,503.67022705078125,265.5418022155762,156.37759399414062,91.60520866877428
0.007112674415111542,-0.009890688408631831,-0.026352666318416595,0.008642875084131866,1.314367651939392,1.3023274302482606,1.2932422161102295,0.004954792288075077,80.0,303.67047119140625,217.75303707122802,156.5944061279297,39.60173684248511,-0.013301182833189767,1.3262466944754123,80.0,879.3983874797823,1758.8499040126799,6,0.20361828804016113,607.3707885742188,435.55190124511716,313.2516174316406,79.19444921803438
0.0035579632967710495,-0.0097539568785578,-0.02545144222676754,0.007741883039797194,1.3052196502685547,1.2623792499303819,1.241363763809204,0.014560681932382915,80.0,288.0204772949219,200.24968166351317,135.60354614257812,38.70299218662964,-0.012794436268242343,1.3171227738261222,80.0,782.3771437917438,1564.806220640455,7,0.18409180641174316,576.0673828125,400.5441204071045,271.24200439453125,77.40012712696046
0.011142703704535961,-0.009181630425155162,-0.03759019449353218,0.008599332102020452,1.2535265684127808,1.2314360022544861,1.2075425386428833,0.009517437282676868,80.0,223.91757202148438,155.68305377960206,106.38117218017578,33.14474876549711,-0.012342835537856443,1.306411927379668,80.0,704.040382540226,1408.1315805792808,8,0.16866588592529297,447.8596496582031,311.40910015106203,212.8130645751953,66.28365757290916
0.0069293733686208725,-0.005702352448133751,-0.022489022463560104,0.006393586945862814,1.2389554977416992,1.1806154072284698,1.1488838195800781,0.021408651717802887,80.0,294.3002014160156,218.60650558471679,158.9737091064453,37.186485539888636,-0.01160500408344281,1.2924345362517569,80.0,650.103285100725,1300.2556303977967,9,0.20527267456054688,588.6251831054688,437.24802894592284,317.968017578125,74.36851597628241
0.02126557007431984,-0.008349488663952798,-0.03181667625904083,0.010285684497521506,1.2500274181365967,1.2193826884031296,1.1853779554367065,0.014466966766984255,80.0,2531.51953125,1937.3832138061523,1472.5311279296875,204.30642367109465,-0.011279452541493809,1.2851293514668942,80.0,778.8312779712677,1557.7108226680757,10,0.1763606071472168,5063.076171875,3874.807553100586,2945.11181640625,408.61135670117255
