actor_loss/max,actor_loss/mean,actor_loss/min,actor_loss/std,ent_loss/max,ent_loss/mean,ent_loss/min,ent_loss/std,gradient_steps,loss/max,loss/mean,loss/min,loss/std,smoothed_loss/actor_loss,smoothed_loss/ent_loss,smoothed_loss/gradient_steps,smoothed_loss/loss,smoothed_loss/vf_loss,step,train_time,vf_loss/max,vf_loss/mean,vf_loss/min,vf_loss/std
0.005915171466767788,-0.017728938336949794,-0.04078642278909683,0.010012723766112702,1.380807638168335,1.3647828832268716,1.3557279109954834,0.004533042065418362,80.0,2178.254150390625,1653.6552001953125,1182.2958984375,164.04566037903692,-0.017728938336949794,1.3647828832268716,80.0,1653.6552001953125,3307.373187255859,1,0.4784507751464844,4356.53564453125,3307.373187255859,2364.642578125,328.08710063212146
0.0027302317321300507,-0.019846219092141838,-0.04988783970475197,0.010818474880393588,1.3720300197601318,1.3520997270941735,1.3411835432052612,0.006587009302900053,80.0,1691.248779296875,1341.768128967285,839.294189453125,158.84459871463343,-0.018787578714545818,1.3584413051605226,80.0,1497.711664581299,2995.488089752197,2,0.2774014472961426,3382.569580078125,2683.602992248535,1678.6851806640625,317.68650265464856
-3.3527612686157227e-08,-0.02185244489228353,-0.04631451517343521,0.010643288183010028,1.3664510250091553,1.3445827513933182,1.3325958251953125,0.006955489206515837,80.0,1607.9866943359375,1284.5977180480957,980.1238403320312,142.52568868569938,-0.01980920077379172,1.353821787238121,80.0,1426.6736824035645,2853.4140716552733,3,0.3886563777923584,3216.000732421875,2569.266035461426,1960.3380126953125,285.0464345721043
0.012335186824202538,-0.012611161085078492,-0.032780878245830536,0.010341426752268117,1.3539786338806152,1.3276283755898475,1.3120996952056885,0.007935103667031108,80.0,505.71923828125,371.3327283859253,194.84535217285156,65.46918702832252,-0.018009690851613414,1.3472734343260528,80.0,1162.8384438991548,2325.739862060547,4,0.4012293815612793,1011.4700927734375,742.7172332763672,389.72808837890625,130.93834437340416
0.016548991203308105,-0.016594501223880797,-0.04778759926557541,0.013013423552484285,1.310309648513794,1.285632985830307,1.2701325416564941,0.00867807722372545,80.0,1530.2198486328125,1143.1770179748535,812.862060546875,171.42288106818393,-0.017726652926066892,1.3349453446269037,80.0,1158.9061587142946,2317.8744784545897,5,0.41861534118652344,3060.43212890625,2286.4129440307615,1625.7525634765625,342.8408457669942
0.006602386943995953,-0.0173942256369628,-0.04723481088876724,0.011623679288243224,1.2741514444351196,1.202172328531742,1.1422631740570068,0.02408339489006373,80.0,267.0902404785156,140.60369448661805,59.090904235839844,42.39282944259954,-0.017671248377882875,1.3128165086110435,80.0,989.1890813430151,1978.4397689183552,6,0.4266016483306885,534.2427978515625,281.2662212371826,118.26490783691406,84.7839728633097
0.028591960668563843,-0.016315520752687006,-0.05515047907829285,0.018956669320011964,1.2862132787704468,1.256475143134594,1.2355411052703857,0.014989103053600503,80.0,1076.1358642578125,522.7936628341674,253.06422424316406,157.68883587768065,-0.017477573002854897,1.3047677421144077,80.0,922.5611644131798,1845.183386502947,7,0.4223299026489258,2152.2900390625,1045.645092010498,506.19287109375,315.3596317166488
0.0058383941650390625,-0.00978622070979327,-0.03226736932992935,0.008078700214277092,1.299746036529541,1.280991357564926,1.2598564624786377,0.010468425069511376,80.0,315.6755676269531,192.06472635269165,93.07636260986328,46.03312546789041,-0.01651615396622219,1.3017956940457225,80.0,831.2491096556187,1662.5572937726974,8,0.4272727966308594,631.376708984375,384.1746446609497,186.21873474121094,92.06253704765577
0.012022554874420166,-0.010182540328241885,-0.03668227791786194,0.01047502955298274,1.2792320251464844,1.2538852035999297,1.2331807613372803,0.01163235958655014,80.0,479.23455810546875,288.8563594818115,168.84898376464844,61.35461257649419,-0.015812419117557715,1.2964723062184123,80.0,770.9832485251957,1542.02405673133,9,0.3760714530944824,958.49462890625,577.7581604003906,337.7437438964844,122.7073382422225
0.010041877627372742,-0.019111315748887137,-0.038793645799160004,0.010538732288410478,1.2219538688659668,1.2035269543528557,1.1899113655090332,0.006677113448369023,80.0,327.1583251953125,204.32391815185548,110.89553833007812,47.22088313350168,-0.016142308780690656,1.2871777710318566,80.0,714.3173154878616,1428.6926641654968,10,0.44646143913269043,654.3856811523438,408.710131072998,221.85655212402344,94.43978145466409
