t_s,segment,position_km,speed_ms,speed_kmh,speed_limit_ms,over_limit_ms,action,action_name,energy_kwh
0.0,0,0.000,15.000,54.00,1.00,0.00,0,Brake,0.0000
1.0,0,0.000,14.200,51.12,1.00,0.00,0,Brake,0.0000
2.0,0,0.000,13.400,48.24,1.00,0.00,0,Brake,0.0000
3.0,0,0.000,12.600,45.36,1.00,0.00,0,Brake,0.0000
4.0,0,0.000,11.800,42.48,1.00,0.00,0,Brake,0.0000
5.0,0,0.000,11.000,39.60,1.00,0.00,0,Brake,0.0000
6.0,0,0.000,10.200,36.72,1.00,0.00,0,Brake,0.0000
7.0,0,0.000,9.400,33.84,1.00,0.00,0,Brake,0.0000
8.0,0,0.000,8.600,30.96,1.00,0.00,0,Brake,0.0000
9.0,1,0.100,7.800,28.08,11.10,0.00,1,Coast,0.0000
10.0,1,0.100,7.759,27.93,11.10,0.00,1,Coast,0.0000
11.0,1,0.100,7.718,27.79,11.10,0.00,1,Coast,0.0000
12.0,1,0.100,7.677,27.64,11.10,0.00,1,Coast,0.0000
13.0,1,0.100,7.636,27.49,11.10,0.00,1,Coast,0.0000
14.0,1,0.100,7.595,27.34,11.10,0.00,1,Coast,0.0000
15.0,1,0.100,7.555,27.20,11.10,0.00,1,Coast,0.0000
16.0,1,0.100,7.514,27.05,11.10,0.00,1,Coast,0.0000
17.0,1,0.100,7.473,26.90,11.10,0.00,1,Coast,0.0000
18.0,1,0.100,7.432,26.76,11.10,0.00,1,Coast,0.0000
19.0,1,0.100,7.392,26.61,11.10,0.00,1,Coast,0.0000
20.0,1,0.100,7.351,26.46,11.10,0.00,1,Coast,0.0000
21.0,1,0.100,7.310,26.32,11.10,0.00,1,Coast,0.0000
22.0,2,0.200,7.270,26.17,11.10,0.00,1,Coast,0.0000
23.0,2,0.200,7.398,26.63,11.10,0.00,1,Coast,0.0000
24.0,2,0.200,7.527,27.10,11.10,0.00,1,Coast,0.0000
25.0,2,0.200,7.655,27.56,11.10,0.00,1,Coast,0.0000
26.0,2,0.200,7.783,28.02,11.10,0.00,1,Coast,0.0000
27.0,2,0.200,7.911,28.48,11.10,0.00,1,Coast,0.0000
28.0,2,0.200,8.039,28.94,11.10,0.00,1,Coast,0.0000
29.0,2,0.200,8.167,29.40,11.10,0.00,1,Coast,0.0000
30.0,2,0.200,8.295,29.86,11.10,0.00,1,Coast,0.0000
31.0,2,0.200,8.422,30.32,11.10,0.00,1,Coast,0.0000
32.0,2,0.200,8.550,30.78,11.10,0.00,1,Coast,0.0000
33.0,2,0.200,8.677,31.24,11.10,0.00,1,Coast,0.0000
34.0,2,0.200,8.804,31.70,11.10,0.00,1,Coast,0.0000
35.0,3,0.300,8.932,32.15,11.10,0.00,1,Coast,0.0000
36.0,3,0.300,9.235,33.25,11.10,0.00,1,Coast,0.0000
37.0,3,0.300,9.538,34.34,11.10,0.00,1,Coast,0.0000
38.0,3,0.300,9.841,35.43,11.10,0.00,1,Coast,0.0000
39.0,3,0.300,10.143,36.52,11.10,0.00,1,Coast,0.0000
40.0,3,0.300,10.446,37.60,11.10,0.00,0,Brake,0.0000
41.0,3,0.300,9.947,35.81,11.10,0.00,1,Coast,0.0000
42.0,3,0.300,10.250,36.90,11.10,0.00,1,Coast,0.0000
43.0,3,0.300,10.552,37.99,11.10,0.00,0,Brake,0.0000
44.0,3,0.300,10.054,36.19,11.10,0.00,1,Coast,0.0000
45.0,4,0.400,10.356,37.28,11.10,0.00,1,Coast,0.0000
46.0,4,0.400,10.545,37.96,11.10,0.00,1,Coast,0.0000
47.0,4,0.400,10.734,38.64,11.10,0.00,1,Coast,0.0000
48.0,4,0.400,10.923,39.32,11.10,0.00,1,Coast,0.0000
49.0,4,0.400,11.111,40.00,11.10,0.01,1,Coast,0.0000
50.0,4,0.400,11.299,40.68,11.10,0.20,1,Coast,0.0000
51.0,4,0.400,11.487,41.35,11.10,0.39,1,Coast,0.0000
52.0,4,0.400,11.675,42.03,11.10,0.58,1,Coast,0.0000
53.0,4,0.400,11.863,42.71,11.10,0.76,0,Brake,0.0000
54.0,5,0.500,11.250,40.50,11.10,0.15,1,Coast,0.0000
55.0,5,0.500,10.955,39.44,11.10,0.00,1,Coast,0.0000
56.0,5,0.500,10.659,38.37,11.10,0.00,1,Coast,0.0000
57.0,5,0.500,10.364,37.31,11.10,0.00,1,Coast,0.0000
58.0,5,0.500,10.069,36.25,11.10,0.00,1,Coast,0.0000
59.0,5,0.500,9.774,35.19,11.10,0.00,1,Coast,0.0000
60.0,5,0.500,9.480,34.13,11.10,0.00,1,Coast,0.0000
61.0,5,0.500,9.186,33.07,11.10,0.00,1,Coast,0.0000
62.0,5,0.500,8.892,32.01,11.10,0.00,1,Coast,0.0000
63.0,5,0.500,8.598,30.95,11.10,0.00,1,Coast,0.0000
64.0,6,0.600,8.305,29.90,11.10,0.00,1,Coast,0.0000
65.0,6,0.600,8.343,30.04,11.10,0.00,1,Coast,0.0000
66.0,6,0.600,8.382,30.18,11.10,0.00,1,Coast,0.0000
67.0,6,0.600,8.421,30.31,11.10,0.00,1,Coast,0.0000
68.0,6,0.600,8.459,30.45,11.10,0.00,1,Coast,0.0000
69.0,6,0.600,8.498,30.59,11.10,0.00,1,Coast,0.0000
70.0,6,0.600,8.536,30.73,11.10,0.00,1,Coast,0.0000
71.0,6,0.600,8.575,30.87,11.10,0.00,1,Coast,0.0000
72.0,6,0.600,8.613,31.01,11.10,0.00,1,Coast,0.0000
73.0,6,0.600,8.652,31.15,11.10,0.00,1,Coast,0.0000
74.0,6,0.600,8.690,31.28,11.10,0.00,1,Coast,0.0000
75.0,6,0.600,8.728,31.42,11.10,0.00,1,Coast,0.0000
76.0,7,0.700,8.767,31.56,11.10,0.00,1,Coast,0.0000
77.0,7,0.700,8.920,32.11,11.10,0.00,1,Coast,0.0000
78.0,7,0.700,9.074,32.67,11.10,0.00,1,Coast,0.0000
79.0,7,0.700,9.227,33.22,11.10,0.00,1,Coast,0.0000
80.0,7,0.700,9.381,33.77,11.10,0.00,1,Coast,0.0000
81.0,7,0.700,9.534,34.32,11.10,0.00,1,Coast,0.0000
82.0,7,0.700,9.687,34.87,11.10,0.00,1,Coast,0.0000
83.0,7,0.700,9.840,35.42,11.10,0.00,1,Coast,0.0000
84.0,7,0.700,9.992,35.97,11.10,0.00,1,Coast,0.0000
85.0,7,0.700,10.145,36.52,11.10,0.00,1,Coast,0.0000
86.0,8,0.800,10.297,37.07,11.10,0.00,1,Coast,0.0000
87.0,8,0.800,10.224,36.81,11.10,0.00,1,Coast,0.0000
88.0,8,0.800,10.151,36.54,11.10,0.00,1,Coast,0.0000
89.0,8,0.800,10.078,36.28,11.10,0.00,1,Coast,0.0000
90.0,8,0.800,10.006,36.02,11.10,0.00,1,Coast,0.0000
91.0,8,0.800,9.933,35.76,11.10,0.00,1,Coast,0.0000
92.0,8,0.800,9.860,35.50,11.10,0.00,1,Coast,0.0000
93.0,8,0.800,9.787,35.23,11.10,0.00,1,Coast,0.0000
94.0,8,0.800,9.715,34.97,11.10,0.00,1,Coast,0.0000
95.0,8,0.800,9.642,34.71,11.10,0.00,1,Coast,0.0000
96.0,9,0.900,9.570,34.45,11.10,0.00,1,Coast,0.0000
97.0,9,0.900,9.658,34.77,11.10,0.00,1,Coast,0.0000
98.0,9,0.900,9.745,35.08,11.10,0.00,1,Coast,0.0000
99.0,9,0.900,9.833,35.40,11.10,0.00,1,Coast,0.0000
100.0,9,0.900,9.920,35.71,11.10,0.00,1,Coast,0.0000
101.0,9,0.900,10.007,36.03,11.10,0.00,1,Coast,0.0000
102.0,9,0.900,10.095,36.34,11.10,0.00,1,Coast,0.0000
103.0,9,0.900,10.182,36.65,11.10,0.00,1,Coast,0.0000
104.0,9,0.900,10.269,36.97,11.10,0.00,1,Coast,0.0000
105.0,9,0.900,10.356,37.28,11.10,0.00,1,Coast,0.0000
106.0,10,1.000,10.443,37.59,11.10,0.00,1,Coast,0.0000
107.0,10,1.000,10.507,37.82,11.10,0.00,1,Coast,0.0000
108.0,10,1.000,10.571,38.05,11.10,0.00,1,Coast,0.0000
109.0,10,1.000,10.635,38.28,11.10,0.00,1,Coast,0.0000
110.0,10,1.000,10.698,38.51,11.10,0.00,1,Coast,0.0000
111.0,10,1.000,10.762,38.74,11.10,0.00,1,Coast,0.0000
112.0,10,1.000,10.826,38.97,11.10,0.00,1,Coast,0.0000
113.0,10,1.000,10.890,39.20,11.10,0.00,1,Coast,0.0000
114.0,10,1.000,10.953,39.43,11.10,0.00,1,Coast,0.0000
115.0,10,1.000,11.017,39.66,11.10,0.00,1,Coast,0.0000
116.0,11,1.100,11.080,39.89,11.10,0.00,1,Coast,0.0000
117.0,11,1.100,11.002,39.61,11.10,0.00,1,Coast,0.0000
118.0,11,1.100,10.925,39.33,11.10,0.00,1,Coast,0.0000
119.0,11,1.100,10.847,39.05,11.10,0.00,1,Coast,0.0000
120.0,11,1.100,10.769,38.77,11.10,0.00,1,Coast,0.0000
121.0,11,1.100,10.692,38.49,11.10,0.00,1,Coast,0.0000
122.0,11,1.100,10.614,38.21,11.10,0.00,1,Coast,0.0000
123.0,11,1.100,10.537,37.93,11.10,0.00,1,Coast,0.0000
124.0,11,1.100,10.459,37.65,11.10,0.00,1,Coast,0.0000
125.0,12,1.200,10.382,37.38,11.10,0.00,1,Coast,0.0000
126.0,12,1.200,10.239,36.86,11.10,0.00,1,Coast,0.0000
127.0,12,1.200,10.095,36.34,11.10,0.00,1,Coast,0.0000
128.0,12,1.200,9.952,35.83,11.10,0.00,1,Coast,0.0000
129.0,12,1.200,9.808,35.31,11.10,0.00,1,Coast,0.0000
130.0,12,1.200,9.665,34.79,11.10,0.00,1,Coast,0.0000
131.0,12,1.200,9.522,34.28,11.10,0.00,1,Coast,0.0000
132.0,12,1.200,9.379,33.76,11.10,0.00,1,Coast,0.0000
133.0,12,1.200,9.236,33.25,11.10,0.00,1,Coast,0.0000
134.0,12,1.200,9.094,32.74,11.10,0.00,1,Coast,0.0000
135.0,13,1.300,8.951,32.22,11.10,0.00,1,Coast,0.0000
136.0,13,1.300,8.850,31.86,11.10,0.00,1,Coast,0.0000
137.0,13,1.300,8.749,31.50,11.10,0.00,1,Coast,0.0000
138.0,13,1.300,8.648,31.13,11.10,0.00,3,Power,0.0000
139.0,13,1.300,9.248,33.29,11.10,0.00,1,Coast,1.0462
140.0,13,1.300,9.147,32.93,11.10,0.00,1,Coast,1.0462
141.0,13,1.300,9.046,32.56,11.10,0.00,1,Coast,1.0462
142.0,13,1.300,8.944,32.20,11.10,0.00,1,Coast,1.0462
143.0,13,1.300,8.843,31.84,11.10,0.00,1,Coast,1.0462
144.0,13,1.300,8.742,31.47,11.10,0.00,1,Coast,1.0462
145.0,13,1.300,8.642,31.11,11.10,0.00,3,Power,1.0462
146.0,13,1.300,9.242,33.27,11.10,0.00,1,Coast,2.0924
147.0,14,1.400,9.140,32.90,11.10,0.00,1,Coast,2.0924
148.0,14,1.400,9.137,32.89,11.10,0.00,1,Coast,2.0924
149.0,14,1.400,9.133,32.88,11.10,0.00,1,Coast,2.0924
150.0,14,1.400,9.129,32.86,11.10,0.00,1,Coast,2.0924
151.0,14,1.400,9.125,32.85,11.10,0.00,1,Coast,2.0924
152.0,14,1.400,9.121,32.84,11.10,0.00,1,Coast,2.0924
153.0,14,1.400,9.118,32.82,11.10,0.00,1,Coast,2.0924
154.0,14,1.400,9.114,32.81,11.10,0.00,1,Coast,2.0924
155.0,14,1.400,9.110,32.80,11.10,0.00,1,Coast,2.0924
156.0,14,1.400,9.107,32.78,11.10,0.00,1,Coast,2.0924
157.0,15,1.500,9.103,32.77,11.10,0.00,1,Coast,2.0924
158.0,15,1.500,9.107,32.79,11.10,0.00,1,Coast,2.0924
159.0,15,1.500,9.112,32.80,11.10,0.00,1,Coast,2.0924
160.0,15,1.500,9.117,32.82,11.10,0.00,1,Coast,2.0924
161.0,15,1.500,9.121,32.84,11.10,0.00,1,Coast,2.0924
162.0,15,1.500,9.126,32.85,11.10,0.00,1,Coast,2.0924
163.0,15,1.500,9.130,32.87,11.10,0.00,1,Coast,2.0924
164.0,15,1.500,9.135,32.89,11.10,0.00,1,Coast,2.0924
165.0,15,1.500,9.139,32.90,11.10,0.00,1,Coast,2.0924
166.0,15,1.500,9.144,32.92,11.10,0.00,1,Coast,2.0924
167.0,15,1.500,9.148,32.93,11.10,0.00,1,Coast,2.0924
168.0,16,1.600,9.153,32.95,11.10,0.00,1,Coast,2.0924
169.0,16,1.600,9.107,32.78,11.10,0.00,1,Coast,2.0924
170.0,16,1.600,9.061,32.62,11.10,0.00,1,Coast,2.0924
171.0,16,1.600,9.015,32.45,11.10,0.00,1,Coast,2.0924
172.0,16,1.600,8.969,32.29,11.10,0.00,1,Coast,2.0924
173.0,16,1.600,8.923,32.12,11.10,0.00,1,Coast,2.0924
174.0,16,1.600,8.878,31.96,11.10,0.00,1,Coast,2.0924
175.0,16,1.600,8.832,31.79,11.10,0.00,1,Coast,2.0924
176.0,16,1.600,8.786,31.63,11.10,0.00,1,Coast,2.0924
177.0,16,1.600,8.741,31.47,11.10,0.00,1,Coast,2.0924
178.0,16,1.600,8.695,31.30,11.10,0.00,1,Coast,2.0924
179.0,16,1.600,8.649,31.14,11.10,0.00,1,Coast,2.0924
180.0,17,1.700,8.604,30.97,11.10,0.00,1,Coast,2.0924
181.0,17,1.700,8.589,30.92,11.10,0.00,1,Coast,2.0924
182.0,17,1.700,8.575,30.87,11.10,0.00,1,Coast,2.0924
183.0,17,1.700,8.560,30.82,11.10,0.00,1,Coast,2.0924
184.0,17,1.700,8.545,30.76,11.10,0.00,1,Coast,2.0924
185.0,17,1.700,8.531,30.71,11.10,0.00,3,Power,2.0924
186.0,17,1.700,9.131,32.87,11.10,0.00,1,Coast,3.1391
187.0,17,1.700,9.116,32.82,11.10,0.00,1,Coast,3.1391
188.0,17,1.700,9.101,32.76,11.10,0.00,1,Coast,3.1391
189.0,17,1.700,9.086,32.71,11.10,0.00,1,Coast,3.1391
190.0,17,1.700,9.071,32.65,11.10,0.00,1,Coast,3.1391
191.0,18,1.800,9.056,32.60,11.10,0.00,1,Coast,3.1391
192.0,18,1.800,9.027,32.50,11.10,0.00,1,Coast,3.1391
193.0,18,1.800,8.999,32.40,11.10,0.00,1,Coast,3.1391
194.0,18,1.800,8.971,32.30,11.10,0.00,1,Coast,3.1391
195.0,18,1.800,8.943,32.19,11.10,0.00,1,Coast,3.1391
196.0,18,1.800,8.915,32.09,11.10,0.00,1,Coast,3.1391
197.0,18,1.800,8.887,31.99,11.10,0.00,1,Coast,3.1391
198.0,18,1.800,8.858,31.89,11.10,0.00,1,Coast,3.1391
199.0,18,1.800,8.830,31.79,11.10,0.00,1,Coast,3.1391
200.0,18,1.800,8.802,31.69,11.10,0.00,1,Coast,3.1391
201.0,18,1.800,8.774,31.59,11.10,0.00,1,Coast,3.1391
202.0,19,1.900,8.746,31.49,11.10,0.00,3,Power,3.1391
203.0,19,1.900,9.346,33.65,11.10,0.00,1,Coast,4.1849
204.0,19,1.900,9.276,33.39,11.10,0.00,1,Coast,4.1849
205.0,19,1.900,9.205,33.14,11.10,0.00,1,Coast,4.1849
206.0,19,1.900,9.135,32.88,11.10,0.00,1,Coast,4.1849
207.0,19,1.900,9.064,32.63,11.10,0.00,1,Coast,4.1849
208.0,19,1.900,8.994,32.38,11.10,0.00,1,Coast,4.1849
209.0,19,1.900,8.924,32.12,11.10,0.00,1,Coast,4.1849
210.0,19,1.900,8.853,31.87,11.10,0.00,1,Coast,4.1849
211.0,19,1.900,8.783,31.62,11.10,0.00,3,Power,4.1849
212.0,19,1.900,9.383,33.78,11.10,0.00,1,Coast,5.2305
213.0,20,2.000,9.313,33.53,11.10,0.00,1,Coast,5.2305
214.0,20,2.000,9.332,33.60,11.10,0.00,1,Coast,5.2305
215.0,20,2.000,9.352,33.67,11.10,0.00,1,Coast,5.2305
216.0,20,2.000,9.371,33.74,11.10,0.00,1,Coast,5.2305
217.0,20,2.000,9.391,33.81,11.10,0.00,1,Coast,5.2305
218.0,20,2.000,9.410,33.88,11.10,0.00,1,Coast,5.2305
219.0,20,2.000,9.430,33.95,11.10,0.00,1,Coast,5.2305
220.0,20,2.000,9.449,34.02,11.10,0.00,1,Coast,5.2305
221.0,20,2.000,9.468,34.09,11.10,0.00,1,Coast,5.2305
222.0,20,2.000,9.488,34.16,11.10,0.00,1,Coast,5.2305
223.0,20,2.000,9.507,34.23,11.10,0.00,1,Coast,5.2305
224.0,21,2.100,9.527,34.30,11.10,0.00,1,Coast,5.2305
225.0,21,2.100,9.545,34.36,11.10,0.00,1,Coast,5.2305
226.0,21,2.100,9.563,34.43,11.10,0.00,1,Coast,5.2305
227.0,21,2.100,9.581,34.49,11.10,0.00,1,Coast,5.2305
228.0,21,2.100,9.600,34.56,11.10,0.00,1,Coast,5.2305
229.0,21,2.100,9.618,34.62,11.10,0.00,1,Coast,5.2305
230.0,21,2.100,9.636,34.69,11.10,0.00,1,Coast,5.2305
231.0,21,2.100,9.654,34.76,11.10,0.00,1,Coast,5.2305
232.0,21,2.100,9.672,34.82,11.10,0.00,1,Coast,5.2305
233.0,21,2.100,9.691,34.89,11.10,0.00,1,Coast,5.2305
234.0,22,2.200,9.709,34.95,11.10,0.00,1,Coast,5.2305
235.0,22,2.200,9.787,35.23,11.10,0.00,1,Coast,5.2305
236.0,22,2.200,9.865,35.52,11.10,0.00,1,Coast,5.2305
237.0,22,2.200,9.943,35.80,11.10,0.00,1,Coast,5.2305
238.0,22,2.200,10.022,36.08,11.10,0.00,1,Coast,5.2305
239.0,22,2.200,10.100,36.36,11.10,0.00,1,Coast,5.2305
240.0,22,2.200,10.178,36.64,11.10,0.00,1,Coast,5.2305
241.0,22,2.200,10.256,36.92,11.10,0.00,1,Coast,5.2305
242.0,22,2.200,10.333,37.20,11.10,0.00,1,Coast,5.2305
243.0,22,2.200,10.411,37.48,11.10,0.00,1,Coast,5.2305
244.0,23,2.300,10.489,37.76,11.10,0.00,1,Coast,5.2305
245.0,23,2.300,10.528,37.90,11.10,0.00,1,Coast,5.2305
246.0,23,2.300,10.567,38.04,11.10,0.00,1,Coast,5.2305
247.0,23,2.300,10.607,38.18,11.10,0.00,1,Coast,5.2305
248.0,23,2.300,10.646,38.33,11.10,0.00,1,Coast,5.2305
249.0,23,2.300,10.685,38.47,11.10,0.00,1,Coast,5.2305
250.0,23,2.300,10.724,38.61,11.10,0.00,1,Coast,5.2305
251.0,23,2.300,10.763,38.75,11.10,0.00,1,Coast,5.2305
252.0,23,2.300,10.802,38.89,11.10,0.00,1,Coast,5.2305
253.0,23,2.300,10.841,39.03,11.10,0.00,1,Coast,5.2305
254.0,24,2.400,10.880,39.17,11.10,0.00,1,Coast,5.2305
255.0,24,2.400,10.915,39.30,11.10,0.00,1,Coast,5.2305
256.0,24,2.400,10.950,39.42,11.10,0.00,1,Coast,5.2305
257.0,24,2.400,10.985,39.55,11.10,0.00,1,Coast,5.2305
258.0,24,2.400,11.020,39.67,11.10,0.00,1,Coast,5.2305
259.0,24,2.400,11.055,39.80,11.10,0.00,1,Coast,5.2305
260.0,24,2.400,11.090,39.92,11.10,0.00,1,Coast,5.2305
261.0,24,2.400,11.125,40.05,11.10,0.02,1,Coast,5.2305
262.0,24,2.400,11.159,40.17,11.10,0.06,1,Coast,5.2305
263.0,25,2.500,11.194,40.30,11.10,0.09,1,Coast,5.2305
264.0,25,2.500,11.237,40.45,11.10,0.14,1,Coast,5.2305
265.0,25,2.500,11.280,40.61,11.10,0.18,1,Coast,5.2305
266.0,25,2.500,11.322,40.76,11.10,0.22,1,Coast,5.2305
267.0,25,2.500,11.365,40.91,11.10,0.26,1,Coast,5.2305
268.0,25,2.500,11.408,41.07,11.10,0.31,1,Coast,5.2305
269.0,25,2.500,11.450,41.22,11.10,0.35,1,Coast,5.2305
270.0,25,2.500,11.493,41.37,11.10,0.39,1,Coast,5.2305
271.0,25,2.500,11.535,41.53,11.10,0.44,1,Coast,5.2305
272.0,26,2.600,11.578,41.68,11.10,0.48,1,Coast,5.2305
273.0,26,2.600,11.612,41.80,11.10,0.51,0,Brake,5.2305
274.0,26,2.600,10.847,39.05,11.10,0.00,1,Coast,5.2305
275.0,26,2.600,10.882,39.18,11.10,0.00,1,Coast,5.2305
276.0,26,2.600,10.917,39.30,11.10,0.00,1,Coast,5.2305
277.0,26,2.600,10.953,39.43,11.10,0.00,1,Coast,5.2305
278.0,26,2.600,10.988,39.56,11.10,0.00,1,Coast,5.2305
279.0,26,2.600,11.023,39.68,11.10,0.00,1,Coast,5.2305
280.0,27,2.700,11.058,39.81,11.10,0.00,1,Coast,5.2305
281.0,27,2.700,11.096,39.95,11.10,0.00,1,Coast,5.2305
282.0,27,2.700,11.134,40.08,11.10,0.03,1,Coast,5.2305
283.0,27,2.700,11.172,40.22,11.10,0.07,1,Coast,5.2305
284.0,27,2.700,11.210,40.36,11.10,0.11,1,Coast,5.2305
285.0,27,2.700,11.248,40.49,11.10,0.15,1,Coast,5.2305
286.0,27,2.700,11.286,40.63,11.10,0.19,1,Coast,5.2305
287.0,27,2.700,11.324,40.77,11.10,0.22,1,Coast,5.2305
288.0,27,2.700,11.362,40.90,11.10,0.26,1,Coast,5.2305
289.0,28,2.800,11.399,41.04,11.10,0.30,1,Coast,5.2305
290.0,28,2.800,11.562,41.62,11.10,0.46,0,Brake,5.2305
291.0,28,2.800,10.924,39.32,11.10,0.00,1,Coast,5.2305
292.0,28,2.800,11.086,39.91,11.10,0.00,1,Coast,5.2305
293.0,28,2.800,11.249,40.50,11.10,0.15,1,Coast,5.2305
294.0,28,2.800,11.411,41.08,11.10,0.31,1,Coast,5.2305
295.0,28,2.800,11.573,41.66,11.10,0.47,0,Brake,5.2305
296.0,28,2.800,10.935,39.37,11.10,0.00,1,Coast,5.2305
297.0,28,2.800,11.098,39.95,11.10,0.00,1,Coast,5.2305
298.0,29,2.900,11.260,40.54,11.10,0.16,1,Coast,5.2305
299.0,29,2.900,11.322,40.76,11.10,0.22,1,Coast,5.2305
300.0,29,2.900,11.383,40.98,11.10,0.28,1,Coast,5.2305
301.0,29,2.900,11.444,41.20,11.10,0.34,1,Coast,5.2305
302.0,29,2.900,11.505,41.42,11.10,0.41,1,Coast,5.2305
303.0,29,2.900,11.566,41.64,11.10,0.47,1,Coast,5.2305
304.0,29,2.900,11.627,41.86,11.10,0.53,1,Coast,5.2305
305.0,29,2.900,11.688,42.08,11.10,0.59,0,Brake,5.2305
306.0,29,2.900,10.949,39.42,11.10,0.00,1,Coast,5.2305
307.0,30,3.000,11.011,39.64,11.10,0.00,1,Coast,5.2305
308.0,30,3.000,11.072,39.86,11.10,0.00,1,Coast,5.2305
309.0,30,3.000,11.133,40.08,11.10,0.03,1,Coast,5.2305
310.0,30,3.000,11.194,40.30,11.10,0.09,1,Coast,5.2305
311.0,30,3.000,11.255,40.52,11.10,0.16,1,Coast,5.2305
312.0,30,3.000,11.316,40.74,11.10,0.22,1,Coast,5.2305
313.0,30,3.000,11.377,40.96,11.10,0.28,1,Coast,5.2305
314.0,30,3.000,11.438,41.18,11.10,0.34,1,Coast,5.2305
315.0,30,3.000,11.499,41.40,11.10,0.40,1,Coast,5.2305
316.0,31,3.100,11.559,41.61,11.10,0.46,1,Coast,5.2305
317.0,31,3.100,11.667,42.00,11.10,0.57,1,Coast,5.2305
318.0,31,3.100,11.774,42.39,11.10,0.67,0,Brake,5.2305
319.0,31,3.100,11.081,39.89,11.10,0.00,1,Coast,5.2305
320.0,31,3.100,11.189,40.28,11.10,0.09,1,Coast,5.2305
321.0,31,3.100,11.297,40.67,11.10,0.20,1,Coast,5.2305
322.0,31,3.100,11.404,41.06,11.10,0.30,1,Coast,5.2305
323.0,31,3.100,11.512,41.44,11.10,0.41,1,Coast,5.2305
324.0,31,3.100,11.619,41.83,11.10,0.52,1,Coast,5.2305
325.0,32,3.200,11.726,42.21,11.10,0.63,1,Coast,5.2305
326.0,32,3.200,11.735,42.25,11.10,0.64,1,Coast,5.2305
327.0,32,3.200,11.744,42.28,11.10,0.64,1,Coast,5.2305
328.0,32,3.200,11.753,42.31,11.10,0.65,1,Coast,5.2305
329.0,32,3.200,11.762,42.34,11.10,0.66,1,Coast,5.2305
330.0,32,3.200,11.772,42.38,11.10,0.67,1,Coast,5.2305
331.0,32,3.200,11.781,42.41,11.10,0.68,1,Coast,5.2305
332.0,32,3.200,11.790,42.44,11.10,0.69,1,Coast,5.2305
333.0,33,3.300,11.799,42.47,11.10,0.70,0,Brake,5.2305
334.0,33,3.300,11.081,39.89,11.10,0.00,1,Coast,5.2305
335.0,33,3.300,11.164,40.19,11.10,0.06,1,Coast,5.2305
336.0,33,3.300,11.248,40.49,11.10,0.15,1,Coast,5.2305
337.0,33,3.300,11.331,40.79,11.10,0.23,1,Coast,5.2305
338.0,33,3.300,11.414,41.09,11.10,0.31,1,Coast,5.2305
339.0,33,3.300,11.497,41.39,11.10,0.40,1,Coast,5.2305
340.0,33,3.300,11.580,41.69,11.10,0.48,1,Coast,5.2305
341.0,33,3.300,11.662,41.98,11.10,0.56,0,Brake,5.2305
342.0,34,3.400,10.945,39.40,11.10,0.00,1,Coast,5.2305
343.0,34,3.400,10.880,39.17,11.10,0.00,1,Coast,5.2305
344.0,34,3.400,10.816,38.94,11.10,0.00,1,Coast,5.2305
345.0,34,3.400,10.751,38.70,11.10,0.00,1,Coast,5.2305
346.0,34,3.400,10.687,38.47,11.10,0.00,1,Coast,5.2305
347.0,34,3.400,10.622,38.24,11.10,0.00,1,Coast,5.2305
348.0,34,3.400,10.558,38.01,11.10,0.00,1,Coast,5.2305
349.0,34,3.400,10.493,37.78,11.10,0.00,1,Coast,5.2305
350.0,34,3.400,10.429,37.55,11.10,0.00,1,Coast,5.2305
351.0,35,3.500,10.365,37.31,11.10,0.00,1,Coast,5.2305
352.0,35,3.500,10.438,37.58,11.10,0.00,1,Coast,5.2305
353.0,35,3.500,10.510,37.84,11.10,0.00,1,Coast,5.2305
354.0,35,3.500,10.583,38.10,11.10,0.00,1,Coast,5.2305
355.0,35,3.500,10.656,38.36,11.10,0.00,1,Coast,5.2305
356.0,35,3.500,10.728,38.62,11.10,0.00,1,Coast,5.2305
357.0,35,3.500,10.801,38.88,11.10,0.00,1,Coast,5.2305
358.0,35,3.500,10.873,39.14,11.10,0.00,1,Coast,5.2305
359.0,35,3.500,10.945,39.40,11.10,0.00,1,Coast,5.2305
360.0,35,3.500,11.018,39.66,11.10,0.00,1,Coast,5.2305
361.0,36,3.600,11.090,39.92,11.10,0.00,1,Coast,5.2305
362.0,36,3.600,11.093,39.93,11.10,0.00,1,Coast,5.2305
363.0,36,3.600,11.096,39.95,11.10,0.00,1,Coast,5.2305
364.0,36,3.600,11.100,39.96,11.10,0.00,1,Coast,5.2305
365.0,36,3.600,11.103,39.97,11.10,0.00,1,Coast,5.2305
366.0,36,3.600,11.106,39.98,11.10,0.01,1,Coast,5.2305
367.0,36,3.600,11.110,39.99,11.10,0.01,1,Coast,5.2305
368.0,36,3.600,11.113,40.01,11.10,0.01,1,Coast,5.2305
369.0,36,3.600,11.116,40.02,11.10,0.02,1,Coast,5.2305
370.0,37,3.700,11.119,40.03,11.10,0.02,1,Coast,5.2305
371.0,37,3.700,11.148,40.13,11.10,0.05,1,Coast,5.2305
372.0,37,3.700,11.176,40.23,11.10,0.08,1,Coast,5.2305
373.0,37,3.700,11.204,40.34,11.10,0.10,1,Coast,5.2305
374.0,37,3.700,11.232,40.44,11.10,0.13,1,Coast,5.2305
375.0,37,3.700,11.261,40.54,11.10,0.16,1,Coast,5.2305
376.0,37,3.700,11.289,40.64,11.10,0.19,1,Coast,5.2305
