t_s,segment,position_km,speed_ms,speed_kmh,speed_limit_ms,over_limit_ms,action,action_name,energy_kwh
0.0,0,0.000,15.000,54.00,1.00,0.00,0,Brake,0.0000
1.0,0,0.000,14.200,51.12,1.00,0.00,0,Brake,0.0000
2.0,0,0.000,13.400,48.24,1.00,0.00,0,Brake,0.0000
3.0,0,0.000,12.600,45.36,1.00,0.00,0,Brake,0.0000
4.0,0,0.000,11.800,42.48,1.00,0.00,0,Brake,0.0000
5.0,0,0.000,11.000,39.60,1.00,0.00,0,Brake,0.0000
6.0,0,0.000,10.200,36.72,1.00,0.00,0,Brake,0.0000
7.0,0,0.000,9.400,33.84,1.00,0.00,0,Brake,0.0000
8.0,0,0.000,8.600,30.96,1.00,0.00,0,Brake,0.0000
9.0,1,0.100,7.800,28.08,11.10,0.00,1,Coast,0.0000
10.0,1,0.100,7.759,27.93,11.10,0.00,1,Coast,0.0000
11.0,1,0.100,7.718,27.79,11.10,0.00,1,Coast,0.0000
12.0,1,0.100,7.677,27.64,11.10,0.00,1,Coast,0.0000
13.0,1,0.100,7.636,27.49,11.10,0.00,1,Coast,0.0000
14.0,1,0.100,7.595,27.34,11.10,0.00,1,Coast,0.0000
15.0,1,0.100,7.555,27.20,11.10,0.00,1,Coast,0.0000
16.0,1,0.100,7.514,27.05,11.10,0.00,1,Coast,0.0000
17.0,1,0.100,7.473,26.90,11.10,0.00,1,Coast,0.0000
18.0,1,0.100,7.432,26.76,11.10,0.00,1,Coast,0.0000
19.0,1,0.100,7.392,26.61,11.10,0.00,1,Coast,0.0000
20.0,1,0.100,7.351,26.46,11.10,0.00,1,Coast,0.0000
21.0,1,0.100,7.310,26.32,11.10,0.00,1,Coast,0.0000
22.0,2,0.200,7.270,26.17,11.10,0.00,1,Coast,0.0000
23.0,2,0.200,7.398,26.63,11.10,0.00,1,Coast,0.0000
24.0,2,0.200,7.527,27.10,11.10,0.00,1,Coast,0.0000
25.0,2,0.200,7.655,27.56,11.10,0.00,1,Coast,0.0000
26.0,2,0.200,7.783,28.02,11.10,0.00,1,Coast,0.0000
27.0,2,0.200,7.911,28.48,11.10,0.00,1,Coast,0.0000
28.0,2,0.200,8.039,28.94,11.10,0.00,1,Coast,0.0000
29.0,2,0.200,8.167,29.40,11.10,0.00,1,Coast,0.0000
30.0,2,0.200,8.295,29.86,11.10,0.00,1,Coast,0.0000
31.0,2,0.200,8.422,30.32,11.10,0.00,1,Coast,0.0000
32.0,2,0.200,8.550,30.78,11.10,0.00,1,Coast,0.0000
33.0,2,0.200,8.677,31.24,11.10,0.00,1,Coast,0.0000
34.0,2,0.200,8.804,31.70,11.10,0.00,1,Coast,0.0000
35.0,3,0.300,8.932,32.15,11.10,0.00,2,Cruise,0.0000
36.0,3,0.300,9.235,33.25,11.10,0.00,2,Cruise,0.0000
37.0,3,0.300,9.538,34.34,11.10,0.00,2,Cruise,0.0000
38.0,3,0.300,9.841,35.43,11.10,0.00,2,Cruise,0.0000
39.0,3,0.300,10.143,36.52,11.10,0.00,2,Cruise,0.0000
40.0,3,0.300,10.446,37.60,11.10,0.00,2,Cruise,0.0000
41.0,3,0.300,10.747,38.69,11.10,0.00,2,Cruise,0.0000
42.0,3,0.300,11.049,39.78,11.10,0.00,2,Cruise,0.0000
43.0,3,0.300,11.350,40.86,11.10,0.25,2,Cruise,0.0000
44.0,3,0.300,11.651,41.95,11.10,0.55,0,Brake,0.0000
45.0,4,0.400,11.152,40.15,11.10,0.05,0,Brake,0.0000
46.0,4,0.400,10.540,37.95,11.10,0.00,1,Coast,0.0000
47.0,4,0.400,10.729,38.63,11.10,0.00,1,Coast,0.0000
48.0,4,0.400,10.918,39.30,11.10,0.00,0,Brake,0.0000
49.0,4,0.400,10.306,37.10,11.10,0.00,1,Coast,0.0000
50.0,4,0.400,10.495,37.78,11.10,0.00,1,Coast,0.0000
51.0,4,0.400,10.684,38.46,11.10,0.00,1,Coast,0.0000
52.0,4,0.400,10.873,39.14,11.10,0.00,0,Brake,0.0000
53.0,4,0.400,10.261,36.94,11.10,0.00,1,Coast,0.0000
54.0,5,0.500,10.450,37.62,11.10,0.00,1,Coast,0.0000
55.0,5,0.500,10.155,36.56,11.10,0.00,1,Coast,0.0000
56.0,5,0.500,9.861,35.50,11.10,0.00,3,Power,0.0000
57.0,5,0.500,10.438,37.58,11.10,0.00,1,Coast,1.0407
58.0,5,0.500,10.143,36.51,11.10,0.00,1,Coast,1.0407
59.0,5,0.500,9.848,35.45,11.10,0.00,3,Power,1.0407
60.0,5,0.500,10.426,37.53,11.10,0.00,1,Coast,2.0815
61.0,5,0.500,10.131,36.47,11.10,0.00,1,Coast,2.0815
62.0,5,0.500,9.836,35.41,11.10,0.00,3,Power,2.0815
63.0,5,0.500,10.416,37.50,11.10,0.00,1,Coast,3.1224
64.0,6,0.600,10.121,36.43,11.10,0.00,1,Coast,3.1224
65.0,6,0.600,10.158,36.57,11.10,0.00,1,Coast,3.1224
66.0,6,0.600,10.195,36.70,11.10,0.00,1,Coast,3.1224
67.0,6,0.600,10.232,36.83,11.10,0.00,1,Coast,3.1224
68.0,6,0.600,10.269,36.97,11.10,0.00,1,Coast,3.1224
69.0,6,0.600,10.306,37.10,11.10,0.00,1,Coast,3.1224
70.0,6,0.600,10.343,37.23,11.10,0.00,1,Coast,3.1224
71.0,6,0.600,10.380,37.37,11.10,0.00,1,Coast,3.1224
72.0,6,0.600,10.416,37.50,11.10,0.00,1,Coast,3.1224
73.0,6,0.600,10.453,37.63,11.10,0.00,1,Coast,3.1224
74.0,7,0.700,10.490,37.76,11.10,0.00,1,Coast,3.1224
75.0,7,0.700,10.642,38.31,11.10,0.00,1,Coast,3.1224
76.0,7,0.700,10.794,38.86,11.10,0.00,1,Coast,3.1224
77.0,7,0.700,10.946,39.40,11.10,0.00,0,Brake,3.1224
78.0,7,0.700,10.297,37.07,11.10,0.00,1,Coast,3.1224
79.0,7,0.700,10.450,37.62,11.10,0.00,1,Coast,3.1224
80.0,7,0.700,10.602,38.17,11.10,0.00,1,Coast,3.1224
81.0,7,0.700,10.754,38.71,11.10,0.00,1,Coast,3.1224
82.0,7,0.700,10.906,39.26,11.10,0.00,1,Coast,3.1224
83.0,8,0.800,11.057,39.81,11.10,0.00,1,Coast,3.1224
84.0,8,0.800,10.984,39.54,11.10,0.00,1,Coast,3.1224
85.0,8,0.800,10.910,39.28,11.10,0.00,1,Coast,3.1224
86.0,8,0.800,10.836,39.01,11.10,0.00,1,Coast,3.1224
87.0,8,0.800,10.763,38.75,11.10,0.00,1,Coast,3.1224
88.0,8,0.800,10.689,38.48,11.10,0.00,1,Coast,3.1224
89.0,8,0.800,10.616,38.22,11.10,0.00,1,Coast,3.1224
90.0,8,0.800,10.543,37.95,11.10,0.00,1,Coast,3.1224
91.0,8,0.800,10.469,37.69,11.10,0.00,1,Coast,3.1224
92.0,9,0.900,10.396,37.43,11.10,0.00,1,Coast,3.1224
93.0,9,0.900,10.483,37.74,11.10,0.00,1,Coast,3.1224
94.0,9,0.900,10.570,38.05,11.10,0.00,1,Coast,3.1224
95.0,9,0.900,10.656,38.36,11.10,0.00,1,Coast,3.1224
96.0,9,0.900,10.743,38.67,11.10,0.00,1,Coast,3.1224
97.0,9,0.900,10.830,38.99,11.10,0.00,0,Brake,3.1224
98.0,9,0.900,10.116,36.42,11.10,0.00,1,Coast,3.1224
99.0,9,0.900,10.203,36.73,11.10,0.00,1,Coast,3.1224
100.0,9,0.900,10.290,37.04,11.10,0.00,1,Coast,3.1224
101.0,9,0.900,10.377,37.36,11.10,0.00,1,Coast,3.1224
102.0,10,1.000,10.464,37.67,11.10,0.00,1,Coast,3.1224
103.0,10,1.000,10.528,37.90,11.10,0.00,1,Coast,3.1224
104.0,10,1.000,10.592,38.13,11.10,0.00,1,Coast,3.1224
105.0,10,1.000,10.656,38.36,11.10,0.00,1,Coast,3.1224
106.0,10,1.000,10.720,38.59,11.10,0.00,1,Coast,3.1224
107.0,10,1.000,10.783,38.82,11.10,0.00,1,Coast,3.1224
108.0,10,1.000,10.847,39.05,11.10,0.00,1,Coast,3.1224
109.0,10,1.000,10.911,39.28,11.10,0.00,1,Coast,3.1224
110.0,10,1.000,10.974,39.51,11.10,0.00,1,Coast,3.1224
111.0,11,1.100,11.038,39.74,11.10,0.00,1,Coast,3.1224
112.0,11,1.100,10.960,39.46,11.10,0.00,1,Coast,3.1224
113.0,11,1.100,10.882,39.18,11.10,0.00,1,Coast,3.1224
114.0,11,1.100,10.805,38.90,11.10,0.00,1,Coast,3.1224
115.0,11,1.100,10.727,38.62,11.10,0.00,1,Coast,3.1224
116.0,11,1.100,10.650,38.34,11.10,0.00,1,Coast,3.1224
117.0,11,1.100,10.572,38.06,11.10,0.00,1,Coast,3.1224
118.0,11,1.100,10.495,37.78,11.10,0.00,1,Coast,3.1224
119.0,11,1.100,10.417,37.50,11.10,0.00,1,Coast,3.1224
120.0,12,1.200,10.340,37.22,11.10,0.00,1,Coast,3.1224
121.0,12,1.200,10.197,36.71,11.10,0.00,1,Coast,3.1224
122.0,12,1.200,10.053,36.19,11.10,0.00,1,Coast,3.1224
123.0,12,1.200,9.910,35.67,11.10,0.00,1,Coast,3.1224
124.0,12,1.200,9.766,35.16,11.10,0.00,1,Coast,3.1224
125.0,12,1.200,9.623,34.64,11.10,0.00,1,Coast,3.1224
126.0,12,1.200,9.480,34.13,11.10,0.00,3,Power,3.1224
127.0,12,1.200,10.080,36.29,11.10,0.00,1,Coast,4.1655
128.0,12,1.200,9.937,35.77,11.10,0.00,1,Coast,4.1655
129.0,12,1.200,9.793,35.26,11.10,0.00,1,Coast,4.1655
130.0,12,1.200,9.650,34.74,11.10,0.00,1,Coast,4.1655
131.0,13,1.300,9.507,34.23,11.10,0.00,1,Coast,4.1655
132.0,13,1.300,9.406,33.86,11.10,0.00,1,Coast,4.1655
133.0,13,1.300,9.304,33.50,11.10,0.00,3,Power,4.1655
134.0,13,1.300,9.904,35.66,11.10,0.00,1,Coast,5.2092
135.0,13,1.300,9.802,35.29,11.10,0.00,1,Coast,5.2092
136.0,13,1.300,9.701,34.92,11.10,0.00,1,Coast,5.2092
137.0,13,1.300,9.599,34.56,11.10,0.00,1,Coast,5.2092
138.0,13,1.300,9.497,34.19,11.10,0.00,1,Coast,5.2092
139.0,13,1.300,9.396,33.82,11.10,0.00,3,Power,5.2092
140.0,13,1.300,9.996,35.98,11.10,0.00,1,Coast,6.2526
141.0,14,1.400,9.894,35.62,11.10,0.00,1,Coast,6.2526
142.0,14,1.400,9.889,35.60,11.10,0.00,1,Coast,6.2526
143.0,14,1.400,9.885,35.59,11.10,0.00,1,Coast,6.2526
144.0,14,1.400,9.880,35.57,11.10,0.00,1,Coast,6.2526
145.0,14,1.400,9.876,35.55,11.10,0.00,1,Coast,6.2526
146.0,14,1.400,9.871,35.54,11.10,0.00,1,Coast,6.2526
147.0,14,1.400,9.867,35.52,11.10,0.00,1,Coast,6.2526
148.0,14,1.400,9.863,35.51,11.10,0.00,1,Coast,6.2526
149.0,14,1.400,9.858,35.49,11.10,0.00,1,Coast,6.2526
150.0,14,1.400,9.854,35.47,11.10,0.00,1,Coast,6.2526
151.0,15,1.500,9.849,35.46,11.10,0.00,1,Coast,6.2526
152.0,15,1.500,9.853,35.47,11.10,0.00,1,Coast,6.2526
153.0,15,1.500,9.857,35.49,11.10,0.00,1,Coast,6.2526
154.0,15,1.500,9.861,35.50,11.10,0.00,1,Coast,6.2526
155.0,15,1.500,9.865,35.51,11.10,0.00,1,Coast,6.2526
156.0,15,1.500,9.869,35.53,11.10,0.00,1,Coast,6.2526
157.0,15,1.500,9.873,35.54,11.10,0.00,1,Coast,6.2526
158.0,15,1.500,9.877,35.56,11.10,0.00,1,Coast,6.2526
159.0,15,1.500,9.881,35.57,11.10,0.00,1,Coast,6.2526
160.0,15,1.500,9.884,35.58,11.10,0.00,1,Coast,6.2526
161.0,16,1.600,9.888,35.60,11.10,0.00,1,Coast,6.2526
162.0,16,1.600,9.842,35.43,11.10,0.00,1,Coast,6.2526
163.0,16,1.600,9.795,35.26,11.10,0.00,1,Coast,6.2526
164.0,16,1.600,9.748,35.09,11.10,0.00,1,Coast,6.2526
165.0,16,1.600,9.702,34.93,11.10,0.00,1,Coast,6.2526
166.0,16,1.600,9.655,34.76,11.10,0.00,1,Coast,6.2526
167.0,16,1.600,9.609,34.59,11.10,0.00,1,Coast,6.2526
168.0,16,1.600,9.563,34.43,11.10,0.00,1,Coast,6.2526
169.0,16,1.600,9.516,34.26,11.10,0.00,1,Coast,6.2526
170.0,16,1.600,9.470,34.09,11.10,0.00,1,Coast,6.2526
171.0,16,1.600,9.424,33.93,11.10,0.00,1,Coast,6.2526
172.0,17,1.700,9.378,33.76,11.10,0.00,1,Coast,6.2526
173.0,17,1.700,9.362,33.70,11.10,0.00,1,Coast,6.2526
174.0,17,1.700,9.347,33.65,11.10,0.00,1,Coast,6.2526
175.0,17,1.700,9.332,33.59,11.10,0.00,1,Coast,6.2526
176.0,17,1.700,9.316,33.54,11.10,0.00,1,Coast,6.2526
177.0,17,1.700,9.301,33.48,11.10,0.00,1,Coast,6.2526
178.0,17,1.700,9.286,33.43,11.10,0.00,1,Coast,6.2526
179.0,17,1.700,9.271,33.37,11.10,0.00,1,Coast,6.2526
180.0,17,1.700,9.256,33.32,11.10,0.00,1,Coast,6.2526
181.0,17,1.700,9.240,33.27,11.10,0.00,1,Coast,6.2526
182.0,18,1.800,9.225,33.21,11.10,0.00,1,Coast,6.2526
183.0,18,1.800,9.197,33.11,11.10,0.00,1,Coast,6.2526
184.0,18,1.800,9.168,33.01,11.10,0.00,1,Coast,6.2526
185.0,18,1.800,9.140,32.90,11.10,0.00,1,Coast,6.2526
186.0,18,1.800,9.112,32.80,11.10,0.00,1,Coast,6.2526
187.0,18,1.800,9.084,32.70,11.10,0.00,1,Coast,6.2526
188.0,18,1.800,9.055,32.60,11.10,0.00,1,Coast,6.2526
189.0,18,1.800,9.027,32.50,11.10,0.00,1,Coast,6.2526
190.0,18,1.800,8.999,32.40,11.10,0.00,1,Coast,6.2526
191.0,18,1.800,8.971,32.29,11.10,0.00,1,Coast,6.2526
192.0,18,1.800,8.942,32.19,11.10,0.00,1,Coast,6.2526
193.0,19,1.900,8.914,32.09,11.10,0.00,3,Power,6.2526
194.0,19,1.900,9.514,34.25,11.10,0.00,1,Coast,7.2977
195.0,19,1.900,9.444,34.00,11.10,0.00,1,Coast,7.2977
196.0,19,1.900,9.373,33.74,11.10,0.00,1,Coast,7.2977
197.0,19,1.900,9.302,33.49,11.10,0.00,1,Coast,7.2977
198.0,19,1.900,9.232,33.23,11.10,0.00,1,Coast,7.2977
199.0,19,1.900,9.161,32.98,11.10,0.00,3,Power,7.2977
200.0,19,1.900,9.761,35.14,11.10,0.00,1,Coast,8.3420
201.0,19,1.900,9.690,34.88,11.10,0.00,1,Coast,8.3420
202.0,19,1.900,9.619,34.63,11.10,0.00,1,Coast,8.3420
203.0,19,1.900,9.548,34.37,11.10,0.00,1,Coast,8.3420
204.0,20,2.000,9.478,34.12,11.10,0.00,1,Coast,8.3420
205.0,20,2.000,9.497,34.19,11.10,0.00,1,Coast,8.3420
206.0,20,2.000,9.516,34.26,11.10,0.00,1,Coast,8.3420
207.0,20,2.000,9.536,34.33,11.10,0.00,1,Coast,8.3420
208.0,20,2.000,9.555,34.40,11.10,0.00,1,Coast,8.3420
209.0,20,2.000,9.574,34.47,11.10,0.00,1,Coast,8.3420
210.0,20,2.000,9.594,34.54,11.10,0.00,1,Coast,8.3420
211.0,20,2.000,9.613,34.61,11.10,0.00,1,Coast,8.3420
212.0,20,2.000,9.632,34.68,11.10,0.00,1,Coast,8.3420
213.0,20,2.000,9.652,34.75,11.10,0.00,1,Coast,8.3420
214.0,21,2.100,9.671,34.81,11.10,0.00,1,Coast,8.3420
215.0,21,2.100,9.689,34.88,11.10,0.00,1,Coast,8.3420
216.0,21,2.100,9.707,34.95,11.10,0.00,1,Coast,8.3420
217.0,21,2.100,9.725,35.01,11.10,0.00,1,Coast,8.3420
218.0,21,2.100,9.743,35.08,11.10,0.00,1,Coast,8.3420
219.0,21,2.100,9.761,35.14,11.10,0.00,1,Coast,8.3420
220.0,21,2.100,9.779,35.21,11.10,0.00,1,Coast,8.3420
221.0,21,2.100,9.798,35.27,11.10,0.00,1,Coast,8.3420
222.0,21,2.100,9.816,35.34,11.10,0.00,1,Coast,8.3420
223.0,21,2.100,9.834,35.40,11.10,0.00,1,Coast,8.3420
224.0,21,2.100,9.852,35.47,11.10,0.00,1,Coast,8.3420
225.0,22,2.200,9.870,35.53,11.10,0.00,1,Coast,8.3420
226.0,22,2.200,9.948,35.81,11.10,0.00,1,Coast,8.3420
227.0,22,2.200,10.026,36.09,11.10,0.00,1,Coast,8.3420
228.0,22,2.200,10.104,36.37,11.10,0.00,1,Coast,8.3420
229.0,22,2.200,10.182,36.65,11.10,0.00,1,Coast,8.3420
230.0,22,2.200,10.260,36.94,11.10,0.00,1,Coast,8.3420
231.0,22,2.200,10.338,37.22,11.10,0.00,1,Coast,8.3420
232.0,22,2.200,10.415,37.50,11.10,0.00,1,Coast,8.3420
233.0,22,2.200,10.493,37.78,11.10,0.00,1,Coast,8.3420
234.0,23,2.300,10.571,38.05,11.10,0.00,1,Coast,8.3420
235.0,23,2.300,10.610,38.20,11.10,0.00,1,Coast,8.3420
236.0,23,2.300,10.649,38.34,11.10,0.00,1,Coast,8.3420
237.0,23,2.300,10.688,38.48,11.10,0.00,1,Coast,8.3420
238.0,23,2.300,10.727,38.62,11.10,0.00,1,Coast,8.3420
239.0,23,2.300,10.767,38.76,11.10,0.00,1,Coast,8.3420
240.0,23,2.300,10.806,38.90,11.10,0.00,1,Coast,8.3420
241.0,23,2.300,10.845,39.04,11.10,0.00,1,Coast,8.3420
242.0,23,2.300,10.884,39.18,11.10,0.00,1,Coast,8.3420
243.0,23,2.300,10.923,39.32,11.10,0.00,1,Coast,8.3420
244.0,24,2.400,10.962,39.46,11.10,0.00,1,Coast,8.3420
245.0,24,2.400,10.996,39.59,11.10,0.00,1,Coast,8.3420
246.0,24,2.400,11.031,39.71,11.10,0.00,1,Coast,8.3420
247.0,24,2.400,11.066,39.84,11.10,0.00,1,Coast,8.3420
248.0,24,2.400,11.101,39.96,11.10,0.00,1,Coast,8.3420
249.0,24,2.400,11.136,40.09,11.10,0.04,1,Coast,8.3420
250.0,24,2.400,11.170,40.21,11.10,0.07,1,Coast,8.3420
251.0,24,2.400,11.205,40.34,11.10,0.11,1,Coast,8.3420
252.0,24,2.400,11.240,40.46,11.10,0.14,1,Coast,8.3420
253.0,25,2.500,11.274,40.59,11.10,0.17,1,Coast,8.3420
254.0,25,2.500,11.317,40.74,11.10,0.22,1,Coast,8.3420
255.0,25,2.500,11.360,40.90,11.10,0.26,1,Coast,8.3420
256.0,25,2.500,11.402,41.05,11.10,0.30,1,Coast,8.3420
257.0,25,2.500,11.445,41.20,11.10,0.35,1,Coast,8.3420
258.0,25,2.500,11.488,41.36,11.10,0.39,1,Coast,8.3420
259.0,25,2.500,11.530,41.51,11.10,0.43,1,Coast,8.3420
260.0,25,2.500,11.573,41.66,11.10,0.47,1,Coast,8.3420
261.0,25,2.500,11.615,41.81,11.10,0.51,1,Coast,8.3420
262.0,26,2.600,11.657,41.97,11.10,0.56,1,Coast,8.3420
263.0,26,2.600,11.692,42.09,11.10,0.59,1,Coast,8.3420
264.0,26,2.600,11.726,42.21,11.10,0.63,1,Coast,8.3420
265.0,26,2.600,11.761,42.34,11.10,0.66,1,Coast,8.3420
266.0,26,2.600,11.795,42.46,11.10,0.70,1,Coast,8.3420
267.0,26,2.600,11.830,42.59,11.10,0.73,1,Coast,8.3420
268.0,26,2.600,11.864,42.71,11.10,0.76,1,Coast,8.3420
269.0,26,2.600,11.898,42.83,11.10,0.80,1,Coast,8.3420
270.0,27,2.700,11.932,42.96,11.10,0.83,1,Coast,8.3420
271.0,27,2.700,11.970,43.09,11.10,0.87,1,Coast,8.3420
272.0,27,2.700,12.007,43.22,11.10,0.91,1,Coast,8.3420
273.0,27,2.700,12.044,43.36,11.10,0.94,1,Coast,8.3420
274.0,27,2.700,12.081,43.49,11.10,0.98,1,Coast,8.3420
275.0,27,2.700,12.118,43.62,11.10,1.02,1,Coast,8.3420
276.0,27,2.700,12.155,43.76,11.10,1.05,1,Coast,8.3420
277.0,27,2.700,12.192,43.89,11.10,1.09,1,Coast,8.3420
278.0,28,2.800,12.229,44.02,11.10,1.13,0,Brake,8.3420
279.0,28,2.800,11.590,41.72,11.10,0.49,1,Coast,8.3420
280.0,28,2.800,11.752,42.31,11.10,0.65,1,Coast,8.3420
281.0,28,2.800,11.914,42.89,11.10,0.81,0,Brake,8.3420
282.0,28,2.800,11.275,40.59,11.10,0.18,1,Coast,8.3420
283.0,28,2.800,11.438,41.18,11.10,0.34,1,Coast,8.3420
284.0,28,2.800,11.600,41.76,11.10,0.50,1,Coast,8.3420
285.0,28,2.800,11.762,42.34,11.10,0.66,0,Brake,8.3420
286.0,28,2.800,11.124,40.05,11.10,0.02,1,Coast,8.3420
287.0,29,2.900,11.286,40.63,11.10,0.19,1,Coast,8.3420
288.0,29,2.900,11.347,40.85,11.10,0.25,1,Coast,8.3420
289.0,29,2.900,11.409,41.07,11.10,0.31,1,Coast,8.3420
290.0,29,2.900,11.470,41.29,11.10,0.37,1,Coast,8.3420
291.0,29,2.900,11.531,41.51,11.10,0.43,1,Coast,8.3420
292.0,29,2.900,11.592,41.73,11.10,0.49,1,Coast,8.3420
293.0,29,2.900,11.653,41.95,11.10,0.55,0,Brake,8.3420
294.0,29,2.900,10.914,39.29,11.10,0.00,1,Coast,8.3420
295.0,29,2.900,10.976,39.51,11.10,0.00,1,Coast,8.3420
296.0,30,3.000,11.037,39.73,11.10,0.00,1,Coast,8.3420
297.0,30,3.000,11.098,39.95,11.10,0.00,1,Coast,8.3420
298.0,30,3.000,11.159,40.17,11.10,0.06,1,Coast,8.3420
299.0,30,3.000,11.221,40.39,11.10,0.12,1,Coast,8.3420
300.0,30,3.000,11.282,40.61,11.10,0.18,0,Brake,8.3420
301.0,30,3.000,10.542,37.95,11.10,0.00,1,Coast,8.3420
302.0,30,3.000,10.604,38.17,11.10,0.00,1,Coast,8.3420
303.0,30,3.000,10.666,38.40,11.10,0.00,1,Coast,8.3420
304.0,30,3.000,10.727,38.62,11.10,0.00,1,Coast,8.3420
305.0,31,3.100,10.789,38.84,11.10,0.00,1,Coast,8.3420
306.0,31,3.100,10.897,39.23,11.10,0.00,1,Coast,8.3420
307.0,31,3.100,11.005,39.62,11.10,0.00,1,Coast,8.3420
308.0,31,3.100,11.113,40.01,11.10,0.01,1,Coast,8.3420
309.0,31,3.100,11.220,40.39,11.10,0.12,0,Brake,8.3420
310.0,31,3.100,10.528,37.90,11.10,0.00,1,Coast,8.3420
311.0,31,3.100,10.636,38.29,11.10,0.00,1,Coast,8.3420
312.0,31,3.100,10.745,38.68,11.10,0.00,1,Coast,8.3420
313.0,31,3.100,10.853,39.07,11.10,0.00,1,Coast,8.3420
314.0,32,3.200,10.961,39.46,11.10,0.00,1,Coast,8.3420
315.0,32,3.200,10.971,39.49,11.10,0.00,1,Coast,8.3420
316.0,32,3.200,10.981,39.53,11.10,0.00,1,Coast,8.3420
317.0,32,3.200,10.990,39.57,11.10,0.00,1,Coast,8.3420
318.0,32,3.200,11.000,39.60,11.10,0.00,1,Coast,8.3420
319.0,32,3.200,11.010,39.64,11.10,0.00,1,Coast,8.3420
320.0,32,3.200,11.020,39.67,11.10,0.00,1,Coast,8.3420
321.0,32,3.200,11.030,39.71,11.10,0.00,1,Coast,8.3420
322.0,32,3.200,11.039,39.74,11.10,0.00,1,Coast,8.3420
323.0,33,3.300,11.049,39.78,11.10,0.00,1,Coast,8.3420
324.0,33,3.300,11.132,40.08,11.10,0.03,0,Brake,8.3420
325.0,33,3.300,10.416,37.50,11.10,0.00,1,Coast,8.3420
326.0,33,3.300,10.500,37.80,11.10,0.00,1,Coast,8.3420
327.0,33,3.300,10.583,38.10,11.10,0.00,1,Coast,8.3420
328.0,33,3.300,10.667,38.40,11.10,0.00,1,Coast,8.3420
329.0,33,3.300,10.751,38.70,11.10,0.00,1,Coast,8.3420
330.0,33,3.300,10.835,39.00,11.10,0.00,1,Coast,8.3420
331.0,33,3.300,10.918,39.30,11.10,0.00,1,Coast,8.3420
332.0,34,3.400,11.002,39.61,11.10,0.00,1,Coast,8.3420
333.0,34,3.400,10.937,39.37,11.10,0.00,1,Coast,8.3420
334.0,34,3.400,10.872,39.14,11.10,0.00,1,Coast,8.3420
335.0,34,3.400,10.807,38.91,11.10,0.00,1,Coast,8.3420
336.0,34,3.400,10.743,38.67,11.10,0.00,1,Coast,8.3420
337.0,34,3.400,10.678,38.44,11.10,0.00,1,Coast,8.3420
338.0,34,3.400,10.614,38.21,11.10,0.00,1,Coast,8.3420
339.0,34,3.400,10.549,37.98,11.10,0.00,1,Coast,8.3420
340.0,34,3.400,10.485,37.75,11.10,0.00,1,Coast,8.3420
341.0,34,3.400,10.421,37.52,11.10,0.00,1,Coast,8.3420
342.0,35,3.500,10.357,37.28,11.10,0.00,1,Coast,8.3420
343.0,35,3.500,10.429,37.55,11.10,0.00,1,Coast,8.3420
344.0,35,3.500,10.502,37.81,11.10,0.00,1,Coast,8.3420
345.0,35,3.500,10.575,38.07,11.10,0.00,1,Coast,8.3420
346.0,35,3.500,10.647,38.33,11.10,0.00,1,Coast,8.3420
347.0,35,3.500,10.720,38.59,11.10,0.00,1,Coast,8.3420
348.0,35,3.500,10.792,38.85,11.10,0.00,1,Coast,8.3420
349.0,35,3.500,10.865,39.11,11.10,0.00,1,Coast,8.3420
350.0,35,3.500,10.937,39.37,11.10,0.00,1,Coast,8.3420
351.0,36,3.600,11.009,39.63,11.10,0.00,1,Coast,8.3420
352.0,36,3.600,11.013,39.65,11.10,0.00,1,Coast,8.3420
353.0,36,3.600,11.016,39.66,11.10,0.00,1,Coast,8.3420
354.0,36,3.600,11.019,39.67,11.10,0.00,1,Coast,8.3420
355.0,36,3.600,11.023,39.68,11.10,0.00,1,Coast,8.3420
356.0,36,3.600,11.026,39.69,11.10,0.00,1,Coast,8.3420
357.0,36,3.600,11.030,39.71,11.10,0.00,1,Coast,8.3420
358.0,36,3.600,11.033,39.72,11.10,0.00,1,Coast,8.3420
359.0,36,3.600,11.036,39.73,11.10,0.00,1,Coast,8.3420
360.0,37,3.700,11.040,39.74,11.10,0.00,1,Coast,8.3420
361.0,37,3.700,11.068,39.85,11.10,0.00,1,Coast,8.3420
362.0,37,3.700,11.096,39.95,11.10,0.00,1,Coast,8.3420
363.0,37,3.700,11.125,40.05,11.10,0.02,1,Coast,8.3420
364.0,37,3.700,11.153,40.15,11.10,0.05,1,Coast,8.3420
365.0,37,3.700,11.181,40.25,11.10,0.08,1,Coast,8.3420
366.0,37,3.700,11.210,40.35,11.10,0.11,1,Coast,8.3420
367.0,37,3.700,11.238,40.46,11.10,0.14,1,Coast,8.3420
368.0,37,3.700,11.266,40.56,11.10,0.17,1,Coast,8.3420
369.0,38,3.800,11.294,40.66,11.10,0.19,1,Coast,8.3420
370.0,38,3.800,11.332,40.80,11.10,0.23,0,Brake,8.3420
371.0,38,3.800,10.571,38.05,11.10,0.00,1,Coast,8.3420
372.0,38,3.800,10.610,38.19,11.10,0.00,1,Coast,8.3420
373.0,38,3.800,10.649,38.34,11.10,0.00,1,Coast,8.3420
374.0,38,3.800,10.688,38.48,11.10,0.00,1,Coast,8.3420
375.0,38,3.800,10.726,38.62,11.10,0.00,1,Coast,8.3420
