collect_speed,collect_time,lens_stat/max,lens_stat/mean,lens_stat/min,lens_stat/std,n_collected_episodes,n_collected_steps,pred_dist_std_array_stat/0/max,pred_dist_std_array_stat/0/mean,pred_dist_std_array_stat/0/min,pred_dist_std_array_stat/0/std,returns_stat/max,returns_stat/mean,returns_stat/min,returns_stat/std,step
5391.444166117999,0.37986111640930176,,,,,0.0,2048.0,1.202488899230957,1.1450748443603516,1.1138726472854614,0.015245554968714714,,,,,2048
7302.913019008122,0.28043603897094727,,,,,0.0,2048.0,1.203410267829895,1.108474612236023,1.0503817796707153,0.03167659416794777,,,,,4096
5896.391979198414,0.34733104705810547,,,,,0.0,2048.0,1.216552972793579,1.1217097043991089,1.072616696357727,0.026950238272547722,,,,,6144
5731.230971034045,0.35734033584594727,,,,,0.0,2048.0,1.291755199432373,1.1610300540924072,1.0717219114303589,0.07335014641284943,,,,,8192
6056.17166098999,0.3381674289703369,,,,,0.0,2048.0,1.2952324151992798,1.2460193634033203,1.035156488418579,0.04938599467277527,,,,,10240
6013.612704991197,0.3405606746673584,,,,,0.0,2048.0,1.2606775760650635,1.144919514656067,1.0098916292190552,0.06264828145503998,,,,,12288
5898.145051528482,0.3472278118133545,,,,,0.0,2048.0,1.2022451162338257,1.0299251079559326,0.8933984041213989,0.06823410093784332,,,,,14336
5993.832091877284,0.34168457984924316,,,,,0.0,2048.0,1.177150845527649,1.0136178731918335,0.8930163979530334,0.05973692238330841,,,,,16384
6005.250678829198,0.3410348892211914,,,,,0.0,2048.0,1.1838029623031616,1.0399727821350098,0.918239951133728,0.05377548560500145,,,,,18432
6006.9094614089845,0.3409407138824463,,,,,0.0,2048.0,1.2650026082992554,1.1505056619644165,0.9860507249832153,0.0820891335606575,,,,,20480
5912.614195200353,0.3463780879974365,,,,,0.0,2048.0,1.240490436553955,1.0585927963256836,0.911284327507019,0.060028206557035446,,,,,22528
5926.393897768582,0.34557271003723145,,,,,0.0,2048.0,1.233851671218872,0.9976751804351807,0.8453308343887329,0.08109304308891296,,,,,24576
5968.174997394549,0.3431534767150879,,,,,0.0,2048.0,1.26868736743927,1.0852113962173462,0.8373199701309204,0.11265542358160019,,,,,26624
5867.630034570782,0.3490335941314697,,,,,0.0,2048.0,1.2677654027938843,1.0602288246154785,0.8933274149894714,0.08791334927082062,,,,,28672
5996.032810206317,0.34155917167663574,,,,,0.0,2048.0,1.272713303565979,1.0674371719360352,0.7785304188728333,0.1534082144498825,,,,,30720
5871.139195586291,0.34882497787475586,,,,,0.0,2048.0,1.21361243724823,0.9033348560333252,0.7607158422470093,0.07922480255365372,,,,,32768
5978.297426389478,0.3425724506378174,,,,,0.0,2048.0,1.2454708814620972,0.9435713887214661,0.711350679397583,0.16190145909786224,,,,,34816
6079.101526014719,0.33689188957214355,,,,,0.0,2048.0,1.2632161378860474,1.0460418462753296,0.7685466408729553,0.15333421528339386,,,,,36864
6117.716437766895,0.3347654342651367,,,,,0.0,2048.0,1.23363196849823,1.0012426376342773,0.7974014282226562,0.09346208721399307,,,,,38912
5963.782825007811,0.34340620040893555,,,,,0.0,2048.0,1.2225303649902344,1.0238380432128906,0.6702949404716492,0.10772683471441269,,,,,40960
6064.706171573892,0.3376915454864502,158.0,144.5,131.0,13.5,2.0,2048.0,1.2219566106796265,1.0530966520309448,0.697391152381897,0.12416023015975952,-45930.73849364723,-50632.03168134928,-55333.32486905134,4701.2931877020565,43008
5734.314688769203,0.3571481704711914,209.0,124.5,54.0,51.057973585588634,6.0,2048.0,1.1870758533477783,1.0514307022094727,0.8475144505500793,0.0729517713189125,-41473.60361970371,-48448.523824028816,-52762.47528529493,3624.126826603264,45056
6126.150153868098,0.3343045711517334,,,,,0.0,2048.0,1.1677919626235962,1.0232176780700684,0.7683193683624268,0.08226030319929123,,,,,47104
6075.386710856777,0.3370978832244873,,,,,0.0,2048.0,1.2841728925704956,0.9596335887908936,0.779524564743042,0.08664511144161224,,,,,49152
6089.530671547781,0.3363149166107178,,,,,0.0,2048.0,1.3367305994033813,1.0191352367401123,0.782332181930542,0.11882979422807693,,,,,51200
6084.324558334171,0.33660268783569336,,,,,0.0,2048.0,1.3711658716201782,1.0151004791259766,0.7945852279663086,0.16400212049484253,,,,,53248
5952.4593698244735,0.34405946731567383,,,,,0.0,2048.0,1.3464773893356323,0.9713118672370911,0.7425546050071716,0.19108076393604279,,,,,55296
6039.917614615165,0.3390774726867676,,,,,0.0,2048.0,1.3209773302078247,0.9676031470298767,0.6849699020385742,0.19413074851036072,,,,,57344
6103.463078740958,0.33554720878601074,,,,,0.0,2048.0,1.3977108001708984,0.9898759126663208,0.6809698939323425,0.23614469170570374,,,,,59392
5996.635570023295,0.3415248394012451,,,,,0.0,2048.0,1.4050538539886475,0.9801734685897827,0.6385613679885864,0.22266249358654022,,,,,61440
5818.1424419451305,0.3520023822784424,,,,,0.0,2048.0,1.4066094160079956,1.0202491283416748,0.6897907853126526,0.21602390706539154,,,,,63488
5929.187834511587,0.3454098701477051,,,,,0.0,2048.0,1.2692558765411377,0.975517988204956,0.7337368130683899,0.19979435205459595,,,,,65536
5911.99972470106,0.34641408920288086,,,,,0.0,2048.0,1.2536481618881226,0.9388085603713989,0.7134066224098206,0.18103858828544617,,,,,67584
5924.366568662138,0.3456909656524658,,,,,0.0,2048.0,1.2075601816177368,0.8262056112289429,0.6610682010650635,0.14556849002838135,,,,,69632
6057.986865563856,0.33806610107421875,,,,,0.0,2048.0,1.3026341199874878,0.8474839329719543,0.634840190410614,0.206473708152771,,,,,71680
6061.0089236511685,0.33789753913879395,,,,,0.0,2048.0,1.2998698949813843,0.9491779208183289,0.6262192726135254,0.20465132594108582,,,,,73728
6050.809287464233,0.3384671211242676,,,,,0.0,2048.0,1.3115553855895996,0.8985385894775391,0.6002988219261169,0.1914524883031845,,,,,75776
6055.386121569675,0.3382112979888916,,,,,0.0,2048.0,1.3248289823532104,0.9925993084907532,0.6123711466789246,0.19011643528938293,,,,,77824
6047.631332460328,0.33864498138427734,,,,,0.0,2048.0,1.3196086883544922,1.1051304340362549,0.6231418251991272,0.15380552411079407,,,,,79872
5986.955858584099,0.34207701683044434,174.0,145.5,117.0,28.5,2.0,2048.0,1.2930835485458374,1.028849720954895,0.6407142877578735,0.16668355464935303,-26690.944088298646,-27548.357858054773,-28405.7716278109,857.4137697561273,81920
5833.888830632564,0.35105228424072266,215.0,186.5,158.0,28.5,2.0,2048.0,1.308228850364685,1.0119247436523438,0.5800818800926208,0.13366033136844635,-22900.490831355604,-23563.057529345853,-24225.6242273361,662.5666979902471,83968
5798.066840947488,0.35322117805480957,156.0,105.0,59.0,39.75759885439093,3.0,2048.0,1.3173341751098633,0.9311646223068237,0.6029757857322693,0.12292801588773727,-19629.038336852467,-21723.346229277104,-23386.316970488147,1563.931900948503,86016
6158.6657833681775,0.33253955841064453,63.0,63.0,63.0,0.0,1.0,2048.0,1.292593240737915,0.9133557081222534,0.5858956575393677,0.1456267386674881,-17976.757809347968,-17976.757809347968,-17976.757809347968,0.0,88064
6027.749325118503,0.33976197242736816,,,,,0.0,2048.0,1.3586891889572144,0.9039268493652344,0.5566251277923584,0.17598828673362732,,,,,90112
5986.659608069437,0.34209394454956055,,,,,0.0,2048.0,1.368562936782837,0.831354022026062,0.43182992935180664,0.2117464542388916,,,,,92160
6009.166036130823,0.34081268310546875,,,,,0.0,2048.0,1.327459454536438,0.8500697612762451,0.5119066834449768,0.19263166189193726,,,,,94208
6103.653901003522,0.3355367183685303,,,,,0.0,2048.0,1.2498555183410645,0.8025200366973877,0.5693244338035583,0.13927564024925232,,,,,96256
6067.490640524224,0.3375365734100342,,,,,0.0,2048.0,1.3043960332870483,0.8425986170768738,0.5294774174690247,0.20307883620262146,,,,,98304
6125.687071278866,0.33432984352111816,,,,,0.0,2048.0,1.3033555746078491,0.8074995279312134,0.3915776312351227,0.19346825778484344,,,,,100352
6094.23114693736,0.3360555171966553,,,,,0.0,2048.0,1.3273662328720093,0.7691956758499146,0.3381522595882416,0.19965369999408722,,,,,102400
6110.722722600242,0.33514857292175293,,,,,0.0,2048.0,1.3095576763153076,0.7791868448257446,0.261730432510376,0.19354546070098877,,,,,104448
6031.622084752308,0.33954381942749023,,,,,0.0,2048.0,1.1948521137237549,0.7290235757827759,0.26114097237586975,0.14617949724197388,,,,,106496
6009.540194615439,0.3407914638519287,,,,,0.0,2048.0,1.1946521997451782,0.677059531211853,0.1436305195093155,0.16083388030529022,,,,,108544
6089.034261888593,0.33634233474731445,,,,,0.0,2048.0,0.9374153017997742,0.6201460957527161,0.09553476423025131,0.12592479586601257,,,,,110592
6057.418696340487,0.33809781074523926,,,,,0.0,2048.0,0.9436576962471008,0.647355318069458,0.09105043858289719,0.12483378499746323,,,,,112640
6038.974949663108,0.3391304016113281,,,,,0.0,2048.0,0.7922625541687012,0.47833698987960815,0.061611030250787735,0.20790965855121613,,,,,114688
6060.294813364075,0.3379373550415039,,,,,0.0,2048.0,0.8014107346534729,0.4567936956882477,0.06247543916106224,0.17876315116882324,,,,,116736
6071.5691429056105,0.3373098373413086,,,,,0.0,2048.0,0.8856492638587952,0.36778756976127625,0.05908365175127983,0.1658957153558731,,,,,118784
6057.9697762130845,0.33806705474853516,,,,,0.0,2048.0,0.9589665532112122,0.3329581022262573,0.05815102905035019,0.16173531115055084,,,,,120832
6033.59635424715,0.3394327163696289,40.0,40.0,40.0,0.0,1.0,2048.0,0.9481486082077026,0.37177518010139465,0.07947888970375061,0.21142423152923584,-1133.2793058773611,-1133.2793058773611,-1133.2793058773611,0.0,122880
5961.878798731269,0.34351587295532227,,,,,0.0,2048.0,1.0784165859222412,0.3245484232902527,0.07830111682415009,0.17129938304424286,,,,,124928
