t_s,segment,position_km,speed_ms,speed_kmh,speed_limit_ms,over_limit_ms,action,action_name,energy_kwh
0.0,0,0.000,15.000,54.00,1.00,0.00,0,Brake,0.0000
1.0,0,0.000,14.200,51.12,1.00,0.00,1,Coast,0.0000
2.0,0,0.000,14.192,51.09,1.00,0.00,1,Coast,0.0000
3.0,0,0.000,14.185,51.06,1.00,0.00,1,Coast,0.0000
4.0,0,0.000,14.177,51.04,1.00,0.00,1,Coast,0.0000
5.0,0,0.000,14.169,51.01,1.00,0.00,1,Coast,0.0000
6.0,0,0.000,14.162,50.98,1.00,0.00,1,Coast,0.0000
7.0,0,0.000,14.154,50.96,1.00,0.00,1,Coast,0.0000
8.0,1,0.100,14.147,50.93,11.10,3.05,1,Coast,0.0000
9.0,1,0.100,14.131,50.87,11.10,3.03,1,Coast,0.0000
10.0,1,0.100,14.116,50.82,11.10,3.02,1,Coast,0.0000
11.0,1,0.100,14.100,50.76,11.10,3.00,1,Coast,0.0000
12.0,1,0.100,14.085,50.71,11.10,2.98,1,Coast,0.0000
13.0,1,0.100,14.069,50.65,11.10,2.97,1,Coast,0.0000
14.0,1,0.100,14.054,50.59,11.10,2.95,1,Coast,0.0000
15.0,2,0.200,14.039,50.54,11.10,2.94,1,Coast,0.0000
16.0,2,0.200,13.961,50.26,11.10,2.86,1,Coast,0.0000
17.0,2,0.200,13.883,49.98,11.10,2.78,1,Coast,0.0000
18.0,2,0.200,13.806,49.70,11.10,2.71,1,Coast,0.0000
19.0,2,0.200,13.728,49.42,11.10,2.63,1,Coast,0.0000
20.0,2,0.200,13.650,49.14,11.10,2.55,1,Coast,0.0000
21.0,2,0.200,13.573,48.86,11.10,2.47,1,Coast,0.0000
22.0,3,0.300,13.496,48.58,11.10,2.40,1,Coast,0.0000
23.0,3,0.300,13.437,48.37,11.10,2.34,1,Coast,0.0000
24.0,3,0.300,13.378,48.16,11.10,2.28,1,Coast,0.0000
25.0,3,0.300,13.320,47.95,11.10,2.22,1,Coast,0.0000
26.0,3,0.300,13.261,47.74,11.10,2.16,1,Coast,0.0000
27.0,3,0.300,13.203,47.53,11.10,2.10,1,Coast,0.0000
28.0,3,0.300,13.144,47.32,11.10,2.04,1,Coast,0.0000
29.0,4,0.400,13.086,47.11,11.10,1.99,1,Coast,0.0000
30.0,4,0.400,13.075,47.07,11.10,1.98,1,Coast,0.0000
31.0,4,0.400,13.064,47.03,11.10,1.96,1,Coast,0.0000
32.0,4,0.400,13.053,46.99,11.10,1.95,1,Coast,0.0000
33.0,4,0.400,13.042,46.95,11.10,1.94,1,Coast,0.0000
34.0,4,0.400,13.031,46.91,11.10,1.93,1,Coast,0.0000
35.0,4,0.400,13.020,46.87,11.10,1.92,1,Coast,0.0000
36.0,4,0.400,13.009,46.83,11.10,1.91,1,Coast,0.0000
37.0,5,0.500,12.998,46.79,11.10,1.90,1,Coast,0.0000
38.0,5,0.500,13.045,46.96,11.10,1.94,1,Coast,0.0000
39.0,5,0.500,13.091,47.13,11.10,1.99,1,Coast,0.0000
40.0,5,0.500,13.138,47.30,11.10,2.04,1,Coast,0.0000
41.0,5,0.500,13.185,47.47,11.10,2.08,1,Coast,0.0000
42.0,5,0.500,13.232,47.63,11.10,2.13,1,Coast,0.0000
43.0,5,0.500,13.278,47.80,11.10,2.18,1,Coast,0.0000
44.0,5,0.500,13.325,47.97,11.10,2.22,1,Coast,0.0000
45.0,6,0.600,13.371,48.14,11.10,2.27,0,Brake,0.0000
46.0,6,0.600,12.571,45.26,11.10,1.47,0,Brake,0.0000
47.0,6,0.600,11.771,42.38,11.10,0.67,0,Brake,0.0000
48.0,6,0.600,10.971,39.50,11.10,0.00,3,Power,0.0000
49.0,6,0.600,11.519,41.47,11.10,0.42,3,Power,0.7938
50.0,6,0.600,12.067,43.44,11.10,0.97,0,Brake,1.6262
51.0,6,0.600,11.267,40.56,11.10,0.17,3,Power,1.6262
52.0,6,0.600,11.814,42.53,11.10,0.71,0,Brake,2.4408
53.0,7,0.700,11.014,39.65,11.10,0.00,3,Power,2.4408
54.0,7,0.700,11.489,41.36,11.10,0.39,3,Power,3.2351
55.0,7,0.700,11.963,43.07,11.10,0.86,0,Brake,4.0627
56.0,7,0.700,11.163,40.19,11.10,0.06,3,Power,4.0627
57.0,7,0.700,11.637,41.89,11.10,0.54,3,Power,4.8674
58.0,7,0.700,12.111,43.60,11.10,1.01,0,Brake,5.7056
59.0,7,0.700,11.311,40.72,11.10,0.21,3,Power,5.7056
60.0,7,0.700,11.785,42.43,11.10,0.69,3,Power,6.5208
61.0,7,0.700,12.259,44.13,11.10,1.16,0,Brake,7.3694
62.0,8,0.800,11.459,41.25,11.10,0.36,1,Coast,7.3694
63.0,8,0.800,11.373,40.94,11.10,0.27,1,Coast,7.3694
64.0,8,0.800,11.287,40.63,11.10,0.19,1,Coast,7.3694
65.0,8,0.800,11.201,40.32,11.10,0.10,3,Power,7.3694
66.0,8,0.800,11.715,42.17,11.10,0.62,1,Coast,8.1782
67.0,8,0.800,11.629,41.86,11.10,0.53,1,Coast,8.1782
68.0,8,0.800,11.542,41.55,11.10,0.44,1,Coast,8.1782
69.0,8,0.800,11.456,41.24,11.10,0.36,1,Coast,8.1782
70.0,9,0.900,11.370,40.93,11.10,0.27,0,Brake,8.1782
71.0,9,0.900,10.570,38.05,11.10,0.00,2,Cruise,8.1782
72.0,9,0.900,10.570,38.05,11.10,0.00,2,Cruise,8.2430
73.0,9,0.900,10.570,38.05,11.10,0.00,2,Cruise,8.3078
74.0,9,0.900,10.570,38.05,11.10,0.00,2,Cruise,8.3725
75.0,9,0.900,10.570,38.05,11.10,0.00,2,Cruise,8.4373
76.0,9,0.900,10.570,38.05,11.10,0.00,2,Cruise,8.5021
77.0,9,0.900,10.570,38.05,11.10,0.00,2,Cruise,8.5669
78.0,9,0.900,10.570,38.05,11.10,0.00,2,Cruise,8.6317
79.0,9,0.900,10.570,38.05,11.10,0.00,2,Cruise,8.6964
80.0,10,1.000,10.570,38.05,11.10,0.00,2,Cruise,8.7612
81.0,10,1.000,10.570,38.05,11.10,0.00,2,Cruise,8.8659
82.0,10,1.000,10.570,38.05,11.10,0.00,2,Cruise,8.9707
83.0,10,1.000,10.570,38.05,11.10,0.00,2,Cruise,9.0754
84.0,10,1.000,10.570,38.05,11.10,0.00,2,Cruise,9.1801
85.0,10,1.000,10.570,38.05,11.10,0.00,2,Cruise,9.2848
86.0,10,1.000,10.570,38.05,11.10,0.00,2,Cruise,9.3895
87.0,10,1.000,10.570,38.05,11.10,0.00,2,Cruise,9.4942
88.0,10,1.000,10.570,38.05,11.10,0.00,2,Cruise,9.5990
89.0,11,1.100,10.570,38.05,11.10,0.00,2,Cruise,9.7037
90.0,11,1.100,10.570,38.05,11.10,0.00,2,Cruise,9.8124
91.0,11,1.100,10.570,38.05,11.10,0.00,2,Cruise,9.9211
92.0,11,1.100,10.570,38.05,11.10,0.00,2,Cruise,10.0298
93.0,11,1.100,10.570,38.05,11.10,0.00,2,Cruise,10.1385
94.0,11,1.100,10.570,38.05,11.10,0.00,2,Cruise,10.2472
95.0,11,1.100,10.570,38.05,11.10,0.00,2,Cruise,10.3559
96.0,11,1.100,10.570,38.05,11.10,0.00,2,Cruise,10.4646
97.0,11,1.100,10.570,38.05,11.10,0.00,2,Cruise,10.5733
98.0,11,1.100,10.570,38.05,11.10,0.00,2,Cruise,10.6820
99.0,12,1.200,10.570,38.05,11.10,0.00,2,Cruise,10.7907
100.0,12,1.200,10.570,38.05,11.10,0.00,2,Cruise,10.8316
101.0,12,1.200,10.570,38.05,11.10,0.00,2,Cruise,10.8726
102.0,12,1.200,10.570,38.05,11.10,0.00,2,Cruise,10.9136
103.0,12,1.200,10.570,38.05,11.10,0.00,2,Cruise,10.9545
104.0,12,1.200,10.570,38.05,11.10,0.00,2,Cruise,10.9955
105.0,12,1.200,10.570,38.05,11.10,0.00,2,Cruise,11.0364
106.0,12,1.200,10.570,38.05,11.10,0.00,2,Cruise,11.0774
107.0,12,1.200,10.570,38.05,11.10,0.00,2,Cruise,11.1184
108.0,13,1.300,10.570,38.05,11.10,0.00,2,Cruise,11.1593
109.0,13,1.300,10.570,38.05,11.10,0.00,2,Cruise,11.2495
110.0,13,1.300,10.570,38.05,11.10,0.00,2,Cruise,11.3396
111.0,13,1.300,10.570,38.05,11.10,0.00,2,Cruise,11.4298
112.0,13,1.300,10.570,38.05,11.10,0.00,2,Cruise,11.5199
113.0,13,1.300,10.570,38.05,11.10,0.00,2,Cruise,11.6101
114.0,13,1.300,10.570,38.05,11.10,0.00,2,Cruise,11.7002
115.0,13,1.300,10.570,38.05,11.10,0.00,2,Cruise,11.7904
116.0,13,1.300,10.570,38.05,11.10,0.00,2,Cruise,11.8805
117.0,13,1.300,10.570,38.05,11.10,0.00,2,Cruise,11.9707
118.0,14,1.400,10.570,38.05,11.10,0.00,2,Cruise,12.0608
119.0,14,1.400,10.570,38.05,11.10,0.00,2,Cruise,12.0968
120.0,14,1.400,10.570,38.05,11.10,0.00,2,Cruise,12.1327
121.0,14,1.400,10.570,38.05,11.10,0.00,2,Cruise,12.1687
122.0,14,1.400,10.570,38.05,11.10,0.00,2,Cruise,12.2046
123.0,14,1.400,10.570,38.05,11.10,0.00,2,Cruise,12.2406
124.0,14,1.400,10.570,38.05,11.10,0.00,2,Cruise,12.2765
125.0,14,1.400,10.570,38.05,11.10,0.00,2,Cruise,12.3125
126.0,14,1.400,10.570,38.05,11.10,0.00,2,Cruise,12.3484
127.0,15,1.500,10.570,38.05,11.10,0.00,2,Cruise,12.3844
128.0,15,1.500,10.570,38.05,11.10,0.00,2,Cruise,12.4719
129.0,15,1.500,10.570,38.05,11.10,0.00,2,Cruise,12.5593
130.0,15,1.500,10.570,38.05,11.10,0.00,2,Cruise,12.6468
131.0,15,1.500,10.570,38.05,11.10,0.00,2,Cruise,12.7343
132.0,15,1.500,10.570,38.05,11.10,0.00,2,Cruise,12.8218
133.0,15,1.500,10.570,38.05,11.10,0.00,2,Cruise,12.9093
134.0,15,1.500,10.570,38.05,11.10,0.00,2,Cruise,12.9967
135.0,15,1.500,10.570,38.05,11.10,0.00,2,Cruise,13.0842
136.0,16,1.600,10.570,38.05,11.10,0.00,2,Cruise,13.1717
137.0,16,1.600,10.570,38.05,11.10,0.00,2,Cruise,13.2409
138.0,16,1.600,10.570,38.05,11.10,0.00,2,Cruise,13.3101
139.0,16,1.600,10.570,38.05,11.10,0.00,2,Cruise,13.3793
140.0,16,1.600,10.570,38.05,11.10,0.00,2,Cruise,13.4486
141.0,16,1.600,10.570,38.05,11.10,0.00,2,Cruise,13.5178
142.0,16,1.600,10.570,38.05,11.10,0.00,2,Cruise,13.5870
143.0,16,1.600,10.570,38.05,11.10,0.00,2,Cruise,13.6562
144.0,16,1.600,10.570,38.05,11.10,0.00,2,Cruise,13.7254
145.0,16,1.600,10.570,38.05,11.10,0.00,2,Cruise,13.7946
146.0,17,1.700,10.570,38.05,11.10,0.00,2,Cruise,13.8638
147.0,17,1.700,10.570,38.05,11.10,0.00,2,Cruise,13.9570
148.0,17,1.700,10.570,38.05,11.10,0.00,2,Cruise,14.0502
149.0,17,1.700,10.570,38.05,11.10,0.00,2,Cruise,14.1434
150.0,17,1.700,10.570,38.05,11.10,0.00,2,Cruise,14.2366
151.0,17,1.700,10.570,38.05,11.10,0.00,2,Cruise,14.3298
152.0,17,1.700,10.570,38.05,11.10,0.00,2,Cruise,14.4230
153.0,17,1.700,10.570,38.05,11.10,0.00,2,Cruise,14.5162
154.0,17,1.700,10.570,38.05,11.10,0.00,2,Cruise,14.6094
155.0,18,1.800,10.570,38.05,11.10,0.00,0,Brake,14.7026
156.0,18,1.800,9.770,35.17,11.10,0.00,3,Power,14.7026
157.0,18,1.800,10.370,37.33,11.10,0.00,0,Brake,15.7448
158.0,18,1.800,9.570,34.45,11.10,0.00,3,Power,15.7448
159.0,18,1.800,10.170,36.61,11.10,0.00,3,Power,16.7876
160.0,18,1.800,10.650,38.34,11.10,0.00,0,Brake,17.5224
161.0,18,1.800,9.850,35.46,11.10,0.00,3,Power,17.5224
162.0,18,1.800,10.450,37.62,11.10,0.00,0,Brake,18.5643
163.0,18,1.800,9.650,34.74,11.10,0.00,3,Power,18.5643
164.0,18,1.800,10.250,36.90,11.10,0.00,3,Power,19.6069
165.0,19,1.900,10.729,38.63,11.10,0.00,1,Coast,20.3473
166.0,19,1.900,10.736,38.65,11.10,0.00,1,Coast,20.3473
167.0,19,1.900,10.743,38.68,11.10,0.00,1,Coast,20.3473
168.0,19,1.900,10.751,38.70,11.10,0.00,1,Coast,20.3473
169.0,19,1.900,10.758,38.73,11.10,0.00,1,Coast,20.3473
170.0,19,1.900,10.765,38.75,11.10,0.00,1,Coast,20.3473
171.0,19,1.900,10.772,38.78,11.10,0.00,1,Coast,20.3473
172.0,19,1.900,10.779,38.80,11.10,0.00,1,Coast,20.3473
173.0,19,1.900,10.786,38.83,11.10,0.00,1,Coast,20.3473
174.0,19,1.900,10.793,38.85,11.10,0.00,1,Coast,20.3473
175.0,20,2.000,10.800,38.88,11.10,0.00,1,Coast,20.3473
176.0,20,2.000,10.754,38.72,11.10,0.00,1,Coast,20.3473
177.0,20,2.000,10.709,38.55,11.10,0.00,1,Coast,20.3473
178.0,20,2.000,10.663,38.39,11.10,0.00,1,Coast,20.3473
179.0,20,2.000,10.618,38.22,11.10,0.00,1,Coast,20.3473
180.0,20,2.000,10.572,38.06,11.10,0.00,1,Coast,20.3473
181.0,20,2.000,10.527,37.90,11.10,0.00,1,Coast,20.3473
182.0,20,2.000,10.481,37.73,11.10,0.00,1,Coast,20.3473
183.0,20,2.000,10.436,37.57,11.10,0.00,1,Coast,20.3473
184.0,21,2.100,10.391,37.41,11.10,0.00,1,Coast,20.3473
185.0,21,2.100,10.267,36.96,11.10,0.00,1,Coast,20.3473
186.0,21,2.100,10.143,36.51,11.10,0.00,1,Coast,20.3473
187.0,21,2.100,10.019,36.07,11.10,0.00,1,Coast,20.3473
188.0,21,2.100,9.896,35.62,11.10,0.00,3,Power,20.3473
189.0,21,2.100,10.496,37.78,11.10,0.00,1,Coast,21.3891
190.0,21,2.100,10.372,37.34,11.10,0.00,1,Coast,21.3891
191.0,21,2.100,10.248,36.89,11.10,0.00,1,Coast,21.3891
192.0,21,2.100,10.124,36.45,11.10,0.00,1,Coast,21.3891
193.0,21,2.100,10.000,36.00,11.10,0.00,1,Coast,21.3891
194.0,22,2.200,9.877,35.56,11.10,0.00,2,Cruise,21.3891
195.0,22,2.200,10.008,36.03,11.10,0.00,2,Cruise,21.3891
196.0,22,2.200,10.138,36.50,11.10,0.00,2,Cruise,21.3891
197.0,22,2.200,10.269,36.97,11.10,0.00,2,Cruise,21.3891
198.0,22,2.200,10.400,37.44,11.10,0.00,2,Cruise,21.3891
199.0,22,2.200,10.530,37.91,11.10,0.00,2,Cruise,21.3891
200.0,22,2.200,10.661,38.38,11.10,0.00,2,Cruise,21.3891
201.0,22,2.200,10.791,38.85,11.10,0.00,2,Cruise,21.3891
202.0,22,2.200,10.921,39.32,11.10,0.00,2,Cruise,21.3891
203.0,23,2.300,11.051,39.78,11.10,0.00,2,Cruise,21.3891
204.0,23,2.300,11.069,39.85,11.10,0.00,2,Cruise,21.3891
205.0,23,2.300,11.087,39.91,11.10,0.00,2,Cruise,21.3891
206.0,23,2.300,11.104,39.98,11.10,0.00,2,Cruise,21.3891
207.0,23,2.300,11.122,40.04,11.10,0.02,2,Cruise,21.3891
208.0,23,2.300,11.140,40.10,11.10,0.04,2,Cruise,21.3891
209.0,23,2.300,11.157,40.17,11.10,0.06,2,Cruise,21.3891
210.0,23,2.300,11.175,40.23,11.10,0.07,2,Cruise,21.3891
211.0,23,2.300,11.193,40.29,11.10,0.09,2,Cruise,21.3891
212.0,24,2.400,11.210,40.36,11.10,0.11,2,Cruise,21.3891
213.0,24,2.400,11.210,40.36,11.10,0.11,2,Cruise,21.4451
214.0,24,2.400,11.210,40.36,11.10,0.11,2,Cruise,21.5011
215.0,24,2.400,11.210,40.36,11.10,0.11,2,Cruise,21.5571
216.0,24,2.400,11.210,40.36,11.10,0.11,2,Cruise,21.6131
217.0,24,2.400,11.210,40.36,11.10,0.11,2,Cruise,21.6691
218.0,24,2.400,11.210,40.36,11.10,0.11,2,Cruise,21.7251
219.0,24,2.400,11.210,40.36,11.10,0.11,2,Cruise,21.7811
220.0,24,2.400,11.210,40.36,11.10,0.11,2,Cruise,21.8372
221.0,25,2.500,11.210,40.36,11.10,0.11,3,Power,21.8932
222.0,25,2.500,11.680,42.05,11.10,0.58,3,Power,22.7011
223.0,25,2.500,12.150,43.74,11.10,1.05,0,Brake,23.5421
224.0,25,2.500,11.350,40.86,11.10,0.25,3,Power,23.5421
225.0,25,2.500,11.820,42.55,11.10,0.72,3,Power,24.3599
226.0,25,2.500,12.290,44.24,11.10,1.19,0,Brake,25.2109
227.0,25,2.500,11.490,41.36,11.10,0.39,3,Power,25.2109
228.0,25,2.500,11.960,43.05,11.10,0.86,3,Power,26.0385
229.0,25,2.500,12.429,44.74,11.10,1.33,0,Brake,26.8992
230.0,26,2.600,11.629,41.86,11.10,0.53,1,Coast,26.8992
231.0,26,2.600,11.579,41.69,11.10,0.48,1,Coast,26.8992
232.0,26,2.600,11.530,41.51,11.10,0.43,1,Coast,26.8992
233.0,26,2.600,11.480,41.33,11.10,0.38,1,Coast,26.8992
234.0,26,2.600,11.431,41.15,11.10,0.33,1,Coast,26.8992
235.0,26,2.600,11.381,40.97,11.10,0.28,1,Coast,26.8992
236.0,26,2.600,11.332,40.79,11.10,0.23,1,Coast,26.8992
237.0,26,2.600,11.282,40.62,11.10,0.18,1,Coast,26.8992
238.0,27,2.700,11.233,40.44,11.10,0.13,2,Cruise,26.8992
239.0,27,2.700,11.233,40.44,11.10,0.13,2,Cruise,26.9453
240.0,27,2.700,11.233,40.44,11.10,0.13,2,Cruise,26.9914
241.0,27,2.700,11.233,40.44,11.10,0.13,2,Cruise,27.0374
242.0,27,2.700,11.233,40.44,11.10,0.13,2,Cruise,27.0835
243.0,27,2.700,11.233,40.44,11.10,0.13,2,Cruise,27.1295
244.0,27,2.700,11.233,40.44,11.10,0.13,2,Cruise,27.1756
245.0,27,2.700,11.233,40.44,11.10,0.13,2,Cruise,27.2216
246.0,27,2.700,11.233,40.44,11.10,0.13,2,Cruise,27.2677
247.0,28,2.800,11.233,40.44,3.00,8.23,3,Power,27.3138
248.0,28,2.800,11.744,42.28,3.00,8.74,0,Brake,28.1247
249.0,28,2.800,10.944,39.40,3.00,7.94,3,Power,28.1247
250.0,28,2.800,11.455,41.24,3.00,8.46,3,Power,28.9153
251.0,28,2.800,11.966,43.08,3.00,8.97,0,Brake,29.7419
252.0,28,2.800,11.166,40.20,3.00,8.17,3,Power,29.7419
253.0,28,2.800,11.677,42.04,3.00,8.68,0,Brake,30.5481
254.0,28,2.800,10.877,39.16,3.00,7.88,3,Power,30.5481
255.0,28,2.800,11.388,41.00,3.00,8.39,3,Power,31.3339
256.0,29,2.900,11.899,42.84,1.00,0.00,3,Power,32.1558
257.0,29,2.900,12.385,44.59,1.00,0.00,0,Brake,33.0129
258.0,29,2.900,11.585,41.71,1.00,0.00,3,Power,33.0129
259.0,29,2.900,12.071,43.46,1.00,0.00,3,Power,33.8479
260.0,29,2.900,12.557,45.21,1.00,0.00,0,Brake,34.7171
261.0,29,2.900,11.757,42.33,1.00,0.00,3,Power,34.7171
262.0,29,2.900,12.244,44.08,1.00,0.00,3,Power,35.5642
263.0,29,2.900,12.729,45.83,1.00,0.00,0,Brake,36.4456
264.0,30,3.000,11.929,42.95,3.00,8.93,1,Coast,36.4456
265.0,30,3.000,11.931,42.95,3.00,8.93,1,Coast,36.4456
266.0,30,3.000,11.933,42.96,3.00,8.93,1,Coast,36.4456
267.0,30,3.000,11.935,42.97,3.00,8.94,1,Coast,36.4456
268.0,30,3.000,11.937,42.97,3.00,8.94,1,Coast,36.4456
269.0,30,3.000,11.939,42.98,3.00,8.94,1,Coast,36.4456
270.0,30,3.000,11.941,42.99,3.00,8.94,1,Coast,36.4456
271.0,30,3.000,11.943,43.00,3.00,8.94,1,Coast,36.4456
272.0,30,3.000,11.945,43.00,3.00,8.95,1,Coast,36.4456
273.0,31,3.100,11.947,43.01,19.40,0.00,1,Coast,36.4456
274.0,31,3.100,11.837,42.61,19.40,0.00,1,Coast,36.4456
275.0,31,3.100,11.728,42.22,19.40,0.00,1,Coast,36.4456
276.0,31,3.100,11.618,41.82,19.40,0.00,1,Coast,36.4456
277.0,31,3.100,11.508,41.43,19.40,0.00,1,Coast,36.4456
278.0,31,3.100,11.399,41.04,19.40,0.00,1,Coast,36.4456
279.0,31,3.100,11.290,40.64,19.40,0.00,1,Coast,36.4456
280.0,31,3.100,11.180,40.25,19.40,0.00,1,Coast,36.4456
281.0,32,3.200,11.071,39.86,19.40,0.00,1,Coast,36.4456
282.0,32,3.200,11.003,39.61,19.40,0.00,1,Coast,36.4456
283.0,32,3.200,10.935,39.37,19.40,0.00,1,Coast,36.4456
284.0,32,3.200,10.867,39.12,19.40,0.00,1,Coast,36.4456
285.0,32,3.200,10.799,38.88,19.40,0.00,1,Coast,36.4456
286.0,32,3.200,10.731,38.63,19.40,0.00,1,Coast,36.4456
287.0,32,3.200,10.663,38.39,19.40,0.00,1,Coast,36.4456
288.0,32,3.200,10.595,38.14,19.40,0.00,1,Coast,36.4456
289.0,32,3.200,10.527,37.90,19.40,0.00,1,Coast,36.4456
290.0,32,3.200,10.460,37.66,19.40,0.00,2,Cruise,36.4456
291.0,33,3.300,10.460,37.66,19.40,0.00,2,Cruise,36.5288
292.0,33,3.300,10.460,37.66,19.40,0.00,2,Cruise,36.5904
293.0,33,3.300,10.460,37.66,19.40,0.00,2,Cruise,36.6520
294.0,33,3.300,10.460,37.66,19.40,0.00,2,Cruise,36.7135
295.0,33,3.300,10.460,37.66,19.40,0.00,2,Cruise,36.7751
296.0,33,3.300,10.460,37.66,19.40,0.00,2,Cruise,36.8367
297.0,33,3.300,10.460,37.66,19.40,0.00,2,Cruise,36.8983
298.0,33,3.300,10.460,37.66,19.40,0.00,2,Cruise,36.9598
299.0,33,3.300,10.460,37.66,19.40,0.00,2,Cruise,37.0214
300.0,34,3.400,10.460,37.66,19.40,0.00,2,Cruise,37.0830
301.0,34,3.400,10.460,37.66,19.40,0.00,2,Cruise,37.1172
302.0,34,3.400,10.460,37.66,19.40,0.00,2,Cruise,37.1515
303.0,34,3.400,10.460,37.66,19.40,0.00,2,Cruise,37.1858
304.0,34,3.400,10.460,37.66,19.40,0.00,2,Cruise,37.2200
305.0,34,3.400,10.460,37.66,19.40,0.00,2,Cruise,37.2543
306.0,34,3.400,10.460,37.66,19.40,0.00,2,Cruise,37.2886
307.0,34,3.400,10.460,37.66,19.40,0.00,2,Cruise,37.3228
308.0,34,3.400,10.460,37.66,19.40,0.00,2,Cruise,37.3571
309.0,34,3.400,10.460,37.66,19.40,0.00,2,Cruise,37.3913
310.0,35,3.500,10.460,37.66,19.40,0.00,2,Cruise,37.4256
311.0,35,3.500,10.460,37.66,19.40,0.00,2,Cruise,37.5150
312.0,35,3.500,10.460,37.66,19.40,0.00,2,Cruise,37.6045
313.0,35,3.500,10.460,37.66,19.40,0.00,2,Cruise,37.6939
314.0,35,3.500,10.460,37.66,19.40,0.00,2,Cruise,37.7834
315.0,35,3.500,10.460,37.66,19.40,0.00,2,Cruise,37.8728
316.0,35,3.500,10.460,37.66,19.40,0.00,2,Cruise,37.9622
317.0,35,3.500,10.460,37.66,19.40,0.00,2,Cruise,38.0517
318.0,35,3.500,10.460,37.66,19.40,0.00,2,Cruise,38.1411
319.0,36,3.600,10.460,37.66,19.40,0.00,2,Cruise,38.2305
320.0,36,3.600,10.460,37.66,19.40,0.00,2,Cruise,38.3368
321.0,36,3.600,10.460,37.66,19.40,0.00,2,Cruise,38.4431
322.0,36,3.600,10.460,37.66,19.40,0.00,2,Cruise,38.5494
323.0,36,3.600,10.460,37.66,19.40,0.00,2,Cruise,38.6557
324.0,36,3.600,10.460,37.66,19.40,0.00,2,Cruise,38.7620
325.0,36,3.600,10.460,37.66,19.40,0.00,2,Cruise,38.8684
326.0,36,3.600,10.460,37.66,19.40,0.00,2,Cruise,38.9747
327.0,36,3.600,10.460,37.66,19.40,0.00,2,Cruise,39.0810
328.0,36,3.600,10.460,37.66,19.40,0.00,2,Cruise,39.1873
329.0,37,3.700,10.460,37.66,19.40,0.00,2,Cruise,39.2936
330.0,37,3.700,10.460,37.66,19.40,0.00,2,Cruise,39.3646
331.0,37,3.700,10.460,37.66,19.40,0.00,2,Cruise,39.4355
332.0,37,3.700,10.460,37.66,19.40,0.00,2,Cruise,39.5065
333.0,37,3.700,10.460,37.66,19.40,0.00,2,Cruise,39.5775
334.0,37,3.700,10.460,37.66,19.40,0.00,2,Cruise,39.6485
335.0,37,3.700,10.460,37.66,19.40,0.00,2,Cruise,39.7195
336.0,37,3.700,10.460,37.66,19.40,0.00,2,Cruise,39.7905
337.0,37,3.700,10.460,37.66,19.40,0.00,2,Cruise,39.8615
338.0,38,3.800,10.460,37.66,19.40,0.00,2,Cruise,39.9325
339.0,38,3.800,10.460,37.66,19.40,0.00,2,Cruise,40.0306
340.0,38,3.800,10.460,37.66,19.40,0.00,2,Cruise,40.1287
341.0,38,3.800,10.460,37.66,19.40,0.00,2,Cruise,40.2268
342.0,38,3.800,10.460,37.66,19.40,0.00,2,Cruise,40.3249
343.0,38,3.800,10.460,37.66,19.40,0.00,2,Cruise,40.4230
344.0,38,3.800,10.460,37.66,19.40,0.00,2,Cruise,40.5211
345.0,38,3.800,10.460,37.66,19.40,0.00,2,Cruise,40.6192
346.0,38,3.800,10.460,37.66,19.40,0.00,2,Cruise,40.7173
347.0,38,3.800,10.460,37.66,19.40,0.00,2,Cruise,40.8154
348.0,39,3.900,10.460,37.66,19.40,0.00,2,Cruise,40.9135
349.0,39,3.900,10.460,37.66,19.40,0.00,2,Cruise,40.9707
350.0,39,3.900,10.460,37.66,19.40,0.00,2,Cruise,41.0279
351.0,39,3.900,10.460,37.66,19.40,0.00,2,Cruise,41.0851
352.0,39,3.900,10.460,37.66,19.40,0.00,2,Cruise,41.1423
353.0,39,3.900,10.460,37.66,19.40,0.00,2,Cruise,41.1995
354.0,39,3.900,10.460,37.66,19.40,0.00,2,Cruise,41.2567
355.0,39,3.900,10.460,37.66,19.40,0.00,2,Cruise,41.3139
356.0,39,3.900,10.460,37.66,19.40,0.00,2,Cruise,41.3711
357.0,39,3.900,10.460,37.66,19.40,0.00,2,Cruise,41.4283
358.0,40,4.000,10.460,37.66,19.40,0.00,2,Cruise,41.4855
359.0,40,4.000,10.460,37.66,19.40,0.00,2,Cruise,41.5660
360.0,40,4.000,10.460,37.66,19.40,0.00,2,Cruise,41.6464
361.0,40,4.000,10.460,37.66,19.40,0.00,2,Cruise,41.7269
362.0,40,4.000,10.460,37.66,19.40,0.00,2,Cruise,41.8073
363.0,40,4.000,10.460,37.66,19.40,0.00,2,Cruise,41.8878
364.0,40,4.000,10.460,37.66,19.40,0.00,2,Cruise,41.9682
365.0,40,4.000,10.460,37.66,19.40,0.00,2,Cruise,42.0487
366.0,40,4.000,10.460,37.66,19.40,0.00,2,Cruise,42.1292
367.0,41,4.100,10.460,37.66,19.40,0.00,2,Cruise,42.2096
368.0,41,4.100,10.460,37.66,19.40,0.00,2,Cruise,42.3038
369.0,41,4.100,10.460,37.66,19.40,0.00,2,Cruise,42.3979
370.0,41,4.100,10.460,37.66,19.40,0.00,2,Cruise,42.4921
371.0,41,4.100,10.460,37.66,19.40,0.00,2,Cruise,42.5862
